AGE_ka,GR_gAPI
4225.19835,41.28408136
4231.271784,38.58155643
4236.244535,36.88520472
4241.217285,36.74154462
4246.190036,37.30937717
4251.162787,39.98772677
4256.135537,42.89983307
4261.108288,45.64332703
4266.081039,46.18905827
4271.053789,46.29824961
4276.02654,46.6529084
4280.99929,41.76515276
4285.972041,37.77817218
4290.944792,41.22130971
4295.917542,43.57093071
4300.890293,43.94887585
4305.863044,42.45883438
4310.835794,41.01650709
4313.32217,40.33830787
4315.808545,38.40131785
4320.781296,36.66022913
4323.267671,37.03729475
4325.754046,39.9833189
4328.240422,40.46621339
4330.726797,37.90174541
4333.213172,38.47923885
4335.699548,40.88191575
4338.185923,40.96117297
4340.672298,36.54996509
4343.158674,33.1913378
4345.645049,35.58516745
4348.131424,35.14316483
4350.617799,34.87408583
4353.104175,37.2657748
4355.59055,38.41092651
4360.563301,37.95209843
4363.049676,39.56031444
4365.536051,41.60105984
4368.022427,41.96381969
4370.508802,43.54499921
4372.995177,48.66545066
4376.021443,51.87043701
4379.378608,51.935279
4382.735774,51.37446982
4386.092939,50.40910236
4389.450105,49.5707853
4392.80727,47.79859239
4396.164436,44.52264331
4399.521601,41.10514199
4402.878767,39.53490682
4406.235932,44.11211732
4409.593098,50.11088688
4412.950263,52.56043465
4416.307429,49.05772283
4419.664594,42.99296273
4423.02176,39.30678898
4426.378925,38.41606142
4429.736091,39.25185249
4433.093256,42.09447139
4436.450422,43.43627874
4439.807588,41.77194803
4443.164753,38.82089764
4446.521919,38.43495669
4449.879084,37.99626903
4453.23625,35.28309528
4456.593415,35.84259921
4459.950581,36.65559974
4463.307746,35.48822047
4466.664912,35.34847717
4470.022077,38.57922992
4473.379243,38.01435276
4476.736408,37.39995276
4483.450739,43.49657638
4486.807905,46.45836903
4490.16507,46.06060945
4493.522236,45.43092283
4496.879401,48.09136142
4500.236567,45.20803228
4503.593732,40.96278556
4506.950898,41.6612294
4510.308063,43.78912441
4513.665229,43.42972861
4517.022395,41.28046352
4520.37956,39.2922
4523.736726,38.7198979
4527.093891,40.69369921
4530.451057,43.10686457
4533.808222,42.63338451
4537.165388,38.7655
4540.522553,36.00345118
4543.879719,35.1051979
4547.236884,37.769079
4550.59405,41.9862874
4553.951215,43.16238451
4557.308381,41.2592399
4560.665546,39.72306457
4564.022712,37.46696063
4567.379877,36.48036667
4570.737043,37.20916614
4574.094208,38.08245853
4577.451374,36.26085643
4580.808539,34.89962283
4584.165705,33.09196824
4587.52287,32.65579974
4590.880036,34.47127795
4594.237201,36.25046037
4597.594367,38.88130971
4600.951533,40.05922047
4604.308698,36.5981853
4607.665864,33.34732966
4611.023029,32.89752362
4614.380195,33.90550289
4617.73736,34.86733806
4621.094526,34.90232283
4624.451691,36.97134882
4627.808857,38.11943911
4631.166022,37.51328346
4634.523188,38.0444748
4637.880353,35.47722966
4641.237519,33.42162835
4644.594684,34.01588688
4647.95185,35.33321916
4651.309015,37.02317244
4654.666181,35.80287323
4658.023346,35.93865801
4661.380512,38.13638031
4664.737677,38.01350525
4668.094843,38.29284803
4671.452008,39.12562362
4674.809174,38.55575617
4678.16634,36.52967218
4681.523505,35.71636299
4684.880671,36.02513675
4688.237836,35.30014882
4691.587672,36.5291378
4694.840126,37.02404908
4698.092579,35.56234199
4701.345033,35.30721102
4704.597487,36.77527927
4707.84994,36.86452703
4711.102394,36.87813543
4714.354848,38.46286509
4717.607302,40.48800656
4720.859755,39.9154252
4724.112209,39.04874541
4727.364663,41.38175853
4730.617117,46.54253622
4733.86957,49.87743123
4737.122024,53.09655433
4740.374478,52.48265433
4743.626932,50.26364016
4746.879385,49.92911759
4750.131839,46.87622362
4753.384293,46.90758215
4756.636747,47.14237428
4759.8892,45.60770236
4763.141654,41.84875066
4766.394108,39.26035801
4769.646562,38.12103701
4771.272788,38.14153255
4772.899015,37.5944021
4776.151469,35.52188504
4779.403923,34.96704514
4782.656377,36.80645512
4785.90883,38.15158189
4789.161284,40.29927585
4792.413738,42.14485853
4795.666191,42.07605512
4798.918645,40.39706719
4802.171099,36.06832362
4805.423553,32.48416614
4808.676006,31.28623255
4811.92846,31.82218504
4815.180914,31.25946693
4818.433368,32.34633176
4821.685821,31.96450919
4824.938275,31.24740472
4828.190729,33.41015932
4831.443183,36.0670979
4834.695636,35.2599252
4837.94809,34.10110472
4841.200544,35.2881769
4844.452998,37.38026299
4847.705451,36.72587323
4850.957905,36.76356929
4854.210359,36.46678189
4855.836586,37.12429291
4857.462813,35.96383465
4859.089039,31.58793543
4860.715266,31.1790601
4862.341493,36.54867795
4863.96772,40.41367953
4865.593947,39.78320525
4867.220174,37.6427769
4870.472628,37.51981102
4873.725081,37.83354803
4876.977535,38.74937454
4880.229989,37.88851575
4883.482442,35.50381916
4886.734896,34.04090577
4889.98735,36.47235984
4893.239804,38.6762399
4896.038455,36.79269711
4898.797646,31.74781024
4901.556836,30.60084042
4904.316027,29.30026089
4907.075218,30.47280315
4909.834408,30.80532441
4912.593599,33.34465249
4915.352789,34.5031252
4918.11198,35.51656719
4920.87117,34.40155617
4923.630361,33.91029291
4926.389551,32.74831785
4929.148742,32.53614462
4931.907933,31.6945
4934.667123,30.77685092
4937.426314,29.32918688
4940.185504,29.63651102
4942.944695,30.97692703
4945.703885,31.62148189
4948.463076,29.87463071
4951.222266,30.16051575
4953.981457,29.13586483
4956.740648,28.6235
4959.499838,29.13690052
4962.259029,31.36097717
4965.018219,33.48105984
4967.77741,33.14740919
4970.5366,31.80929213
4973.295791,31.04652283
4976.38022,31.62971969
4980.344,31.86101155
4984.30778,30.65092126
4988.271559,29.84102205
4992.235339,30.15109816
4996.199118,33.03216378
5000.162898,33.52730289
5004.126677,33.70563255
5006.108567,33.50201969
5008.090457,32.28602493
5010.072346,32.79279029
5012.054236,34.67484016
5014.036126,35.68225958
5016.018016,35.95115564
5017.999906,37.15140945
5019.981795,36.46927822
5021.963685,36.39698136
5023.945575,36.06754016
5025.927465,36.56771969
5027.909354,36.1802643
