Time_Ma,Depth_mbrt
7.976987021,759.7
7.979753273,759.8
7.982519525,759.9
7.985285777,760
7.988052029,760.1
7.99081828,760.2
7.993584532,760.3
7.996350784,760.4
7.999117036,760.5
8.001883287,760.6
8.004649539,760.7
8.007415791,760.8
8.010182043,760.9
8.012948294,761
8.015714546,761.1
8.018480798,761.2
8.02124705,761.3
8.024013302,761.4
8.026779553,761.5
8.029545805,761.6
8.032312057,761.7
8.035078309,761.8
8.03784456,761.9
8.040610812,762
8.043377064,762.1
8.046143316,762.2
8.048909567,762.3
8.051675819,762.4
8.054442071,762.5
8.057208323,762.6
8.059974575,762.7
8.062740826,762.8
8.065507078,762.9
8.06827333,763
8.071039582,763.1
8.073805833,763.2
8.076572085,763.3
8.079338337,763.4
8.082104589,763.5
8.08487084,763.6
8.087637092,763.7
8.090403344,763.8
8.093169596,763.9
8.095935847,764
8.098702099,764.1
8.101468351,764.2
8.104234603,764.3
8.107000855,764.4
8.109767106,764.5
8.112533358,764.6
8.11529961,764.7
8.118065862,764.8
8.120832113,764.9
8.123598365,765
8.126364617,765.1
8.129130869,765.2
8.13189712,765.3
8.134663372,765.4
8.137429624,765.5
8.140195876,765.6
8.142962128,765.7
8.145728379,765.8
8.148494631,765.9
8.151260883,766
8.154027135,766.1
8.156793386,766.2
8.159559638,766.3
8.16232589,766.4
8.165092142,766.5
8.167858393,766.6
8.170624645,766.7
8.173390897,766.8
8.176157149,766.9
8.178923401,767
8.181689652,767.1
8.184455904,767.2
8.187222156,767.3
8.189988408,767.4
8.192754659,767.5
8.195520911,767.6
8.198287163,767.7
8.201053415,767.8
8.203819666,767.9
8.206585918,768
8.20935217,768.1
8.212118422,768.2
8.214884674,768.3
8.217650925,768.4
8.220417177,768.5
8.223183429,768.6
8.225949681,768.7
8.228715932,768.8
8.231482184,768.9
8.234248436,769
8.237014688,769.1
8.239780939,769.2
8.242547191,769.3
8.245313443,769.4
8.248079695,769.5
8.250845946,769.6
8.253612198,769.7
8.25637845,769.8
8.259144702,769.9
8.261910954,770
8.264677205,770.1
8.267443457,770.2
8.270209709,770.3
8.272975961,770.4
8.275742212,770.5
8.278508464,770.6
8.281274716,770.7
8.284040968,770.8
8.286807219,770.9
8.289573471,771
8.292339723,771.1
8.295105975,771.2
8.297872227,771.3
8.300638478,771.4
8.30340473,771.5
8.306170982,771.6
8.308937234,771.7
8.311703485,771.8
8.314469737,771.9
8.317235989,772
8.320002241,772.1
8.322768492,772.2
8.32558646,772.3
8.328409151,772.4
8.331231841,772.5
8.334054532,772.6
8.336877223,772.7
8.339699914,772.8
8.342522604,772.9
8.345345295,773
8.348167986,773.1
8.350990677,773.2
8.353813367,773.3
8.356636058,773.4
8.359458749,773.5
8.36228144,773.6
8.365104131,773.7
8.367926821,773.8
8.370749512,773.9
8.373572203,774
8.376394894,774.1
8.379217584,774.2
8.382040275,774.3
8.384862966,774.4
8.387685657,774.5
8.390508347,774.6
8.393331038,774.7
8.396153729,774.8
8.39897642,774.9
8.40179911,775
8.404621801,775.1
8.407444492,775.2
8.410267183,775.3
8.413089873,775.4
8.415912564,775.5
8.418735255,775.6
8.421557946,775.7
8.424380637,775.8
8.427203327,775.9
8.430026018,776
8.432848709,776.1
8.4356714,776.2
8.43849409,776.3
8.441316781,776.4
8.444139472,776.5
8.446962163,776.6
8.449784853,776.7
8.452607544,776.8
8.455430235,776.9
8.458252926,777
8.461075616,777.1
8.463898307,777.2
8.466720998,777.3
8.469543689,777.4
8.472366379,777.5
8.47518907,777.6
8.478011761,777.7
8.480834452,777.8
8.483657143,777.9
8.486479833,778
8.489302524,778.1
8.492125215,778.2
8.494947906,778.3
8.497770596,778.4
8.500593287,778.5
8.503415978,778.6
8.506238669,778.7
8.509061359,778.8
8.51188405,778.9
8.514706741,779
8.517529432,779.1
8.520352122,779.2
8.523174813,779.3
8.525997504,779.4
8.528820195,779.5
8.531642886,779.6
8.534465576,779.7
8.537288267,779.8
8.540110958,779.9
8.542933649,780
8.545756339,780.1
8.54857903,780.2
8.551401721,780.3
8.554224412,780.4
8.557047102,780.5
8.559869793,780.6
8.562692484,780.7
8.565515175,780.8
8.568337865,780.9
8.571160556,781
8.573983247,781.1
8.576805938,781.2
8.579628628,781.3
8.582451319,781.4
8.58527401,781.5
8.588096701,781.6
8.590919392,781.7
8.593742082,781.8
8.596564773,781.9
8.599387464,782
8.602210155,782.1
8.605032845,782.2
8.607855536,782.3
8.610678227,782.4
8.613500918,782.5
8.616323608,782.6
8.619146299,782.7
8.62196899,782.8
8.624791681,782.9
8.627614371,783
8.630437062,783.1
8.633259753,783.2
8.636082444,783.3
8.638905134,783.4
8.641727825,783.5
8.644550516,783.6
8.647373207,783.7
8.650195898,783.8
8.653018588,783.9
8.655841279,784
8.65866397,784.1
8.661486661,784.2
8.664309351,784.3
8.667132042,784.4
8.669954733,784.5
8.672777424,784.6
8.675600114,784.7
8.678422805,784.8
8.681245496,784.9
8.684068187,785
8.686890877,785.1
8.689713568,785.2
8.692536259,785.3
8.69535895,785.4
8.698181641,785.5
8.701004331,785.6
8.703827022,785.7
8.706649713,785.8
8.709472404,785.9
8.712295094,786
8.715117785,786.1
8.717940476,786.2
8.720763167,786.3
8.723585857,786.4
8.726408548,786.5
8.729231239,786.6
8.73205393,786.7
8.73487662,786.8
8.737699311,786.9
8.740522002,787
8.743344693,787.1
8.746167383,787.2
8.748990074,787.3
8.751812765,787.4
8.754635456,787.5
8.757458147,787.6
8.760280837,787.7
8.763103528,787.8
8.765926219,787.9
8.76874891,788
8.7715716,788.1
8.774394291,788.2
8.777216982,788.3
8.780039673,788.4
8.782862363,788.5
8.785685054,788.6
8.788507745,788.7
8.791330436,788.8
8.794153126,788.9
8.796975817,789
8.799798508,789.1
8.802621199,789.2
8.805443889,789.3
8.80826658,789.4
8.811089271,789.5
8.813911962,789.6
8.816734653,789.7
8.819557343,789.8
8.822380034,789.9
8.825202725,790
8.828025416,790.1
8.830848106,790.2
8.833670797,790.3
8.836493488,790.4
8.839316179,790.5
8.842138869,790.6
8.84496156,790.7
8.847784251,790.8
8.850606942,790.9
8.853429632,791
8.856252323,791.1
8.859075014,791.2
8.861897705,791.3
8.864720396,791.4
8.867543086,791.5
8.870365777,791.6
8.873188468,791.7
8.876011159,791.8
8.878833849,791.9
8.88165654,792
8.884479231,792.1
8.887301922,792.2
8.890124612,792.3
8.892947303,792.4
8.895769994,792.5
8.898592685,792.6
8.901415375,792.7
8.904238066,792.8
8.907060757,792.9
8.909883448,793
8.912706138,793.1
8.915528829,793.2
8.91835152,793.3
8.921174211,793.4
8.923996902,793.5
8.926819592,793.6
8.929642283,793.7
8.932464974,793.8
8.935287665,793.9
8.938110355,794
8.940933046,794.1
8.943755737,794.2
8.946578428,794.3
8.949401118,794.4
8.952223809,794.5
8.9550465,794.6
8.957869191,794.7
8.960691881,794.8
8.963514572,794.9
8.966337263,795
8.969159954,795.1
8.971982644,795.2
8.974805335,795.3
8.977628026,795.4
8.980450717,795.5
8.983273408,795.6
8.986096098,795.7
8.988918789,795.8
8.99174148,795.9
8.994564171,796
8.997386861,796.1
9.000209552,796.2
9.003032243,796.3
9.005854934,796.4
9.008677624,796.5
9.011500315,796.6
9.014323006,796.7
9.017145697,796.8
9.019968387,796.9
9.022791078,797
9.025613769,797.1
9.02843646,797.2
9.031259151,797.3
9.034081841,797.4
9.036904532,797.5
9.039727223,797.6
9.042549914,797.7
9.045372604,797.8
9.048195295,797.9
9.051017986,798
9.053840677,798.1
9.056663367,798.2
9.059486058,798.3
9.062308749,798.4
9.06513144,798.5
9.06795413,798.6
9.070776821,798.7
9.073599512,798.8
9.076422203,798.9
9.079244893,799
9.082067584,799.1
9.084890275,799.2
9.087712966,799.3
9.090535657,799.4
9.093358347,799.5
9.096181038,799.6
9.099003729,799.7
9.10182642,799.8
9.10464911,799.9
9.107471801,800
9.110294492,800.1
9.113117183,800.2
9.115939873,800.3
9.118762564,800.4
9.121585255,800.5
9.124407946,800.6
9.127230636,800.7
9.130053327,800.8
9.132876018,800.9
9.135698709,801
9.138521399,801.1
9.14134409,801.2
9.144166781,801.3
9.146989472,801.4
9.149812163,801.5
9.152634853,801.6
9.155457544,801.7
9.158280235,801.8
9.161102926,801.9
9.163925616,802
9.166748307,802.1
9.169570998,802.2
9.172393689,802.3
9.175216379,802.4
9.17803907,802.5
9.180861761,802.6
9.183684452,802.7
9.186507142,802.8
9.189329833,802.9
9.192152524,803
9.194975215,803.1
9.197797906,803.2
9.200620596,803.3
9.203443287,803.4
9.206265978,803.5
9.209088669,803.6
9.211911359,803.7
9.21473405,803.8
9.217556741,803.9
9.220379432,804
9.223202122,804.1
9.226024813,804.2
9.228847504,804.3
9.231670195,804.4
9.234492885,804.5
9.237315576,804.6
9.240138267,804.7
9.242960958,804.8
9.245783648,804.9
9.248606339,805
9.25142903,805.1
9.254251721,805.2
9.257074412,805.3
9.259897102,805.4
9.262719793,805.5
9.265542484,805.6
9.268365175,805.7
9.271187865,805.8
9.274010556,805.9
9.276833247,806
9.279655938,806.1
9.282478628,806.2
9.285301319,806.3
9.28812401,806.4
9.290946701,806.5
9.293769391,806.6
9.296592082,806.7
9.299414773,806.8
9.302237464,806.9
9.305060154,807
9.307882845,807.1
9.310705536,807.2
9.313528227,807.3
9.316350918,807.4
9.319173608,807.5
9.321996299,807.6
9.324437175,807.7
9.32666737,807.8
9.328897564,807.9
9.331127759,808
9.333357953,808.1
9.335588148,808.2
9.337818342,808.3
9.340048537,808.4
9.342278731,808.5
9.344508926,808.6
9.34673912,808.7
9.348969315,808.8
9.351199509,808.9
9.353429704,809
9.355659898,809.1
9.357890093,809.2
9.360120287,809.3
9.362350482,809.4
9.364580676,809.5
9.366810871,809.6
9.369041065,809.7
9.37127126,809.8
9.373501454,809.9
9.375731649,810
9.377961843,810.1
9.380192038,810.2
9.382422232,810.3
9.384652427,810.4
9.386882621,810.5
9.389112816,810.6
9.39134301,810.7
9.393573205,810.8
9.395803399,810.9
9.398033594,811
9.400263788,811.1
9.402493983,811.2
9.404724177,811.3
9.406954372,811.4
9.409184566,811.5
9.411414761,811.6
9.413644955,811.7
9.41587515,811.8
9.418105344,811.9
9.420335539,812
9.422565734,812.1
9.424795928,812.2
9.427026123,812.3
9.429256317,812.4
9.431486512,812.5
9.433716706,812.6
9.435946901,812.7
9.438177095,812.8
9.44040729,812.9
9.442637484,813
9.444867679,813.1
9.447097873,813.2
9.449328068,813.3
9.451558262,813.4
9.453788457,813.5
9.456018651,813.6
9.458248846,813.7
9.46047904,813.8
9.462709235,813.9
9.464939429,814
9.467169624,814.1
9.469399818,814.2
9.471630013,814.3
9.473860207,814.4
9.476090402,814.5
9.478320596,814.6
9.480550791,814.7
9.482780985,814.8
9.48501118,814.9
9.487241374,815
9.489471569,815.1
9.491701763,815.2
9.493931958,815.3
9.496162152,815.4
9.498392347,815.5
9.500622541,815.6
9.502852736,815.7
9.50508293,815.8
9.507313125,815.9
9.509543319,816
9.511773514,816.1
9.514003708,816.2
9.516233903,816.3
9.518464097,816.4
9.520694292,816.5
9.522924486,816.6
9.525154681,816.7
9.527384875,816.8
9.52961507,816.9
9.531845264,817
9.534075459,817.1
9.536305653,817.2
9.538535848,817.3
9.540766042,817.4
9.542996237,817.5
9.545226431,817.6
9.547456626,817.7
9.54968682,817.8
9.551917015,817.9
9.554147209,818
9.556377404,818.1
9.558607598,818.2
9.560837793,818.3
9.563067987,818.4
9.565298182,818.5
9.567528376,818.6
9.569758571,818.7
9.571988765,818.8
9.57421896,818.9
9.576449154,819
9.578679349,819.1
9.580909543,819.2
9.583139738,819.3
9.585369933,819.4
9.587600127,819.5
9.589830322,819.6
9.592060516,819.7
9.594290711,819.8
9.596520905,819.9
9.5987511,820
9.600981294,820.1
9.603211489,820.2
9.605441683,820.3
9.607671878,820.4
9.609902072,820.5
9.612132267,820.6
9.614362461,820.7
9.616592656,820.8
9.61882285,820.9
9.621053045,821
9.623283239,821.1
9.625513434,821.2
9.627743628,821.3
9.629973823,821.4
9.632204017,821.5
9.634434212,821.6
9.636664406,821.7
9.638894601,821.8
9.641124795,821.9
9.64335499,822
9.645585184,822.1
9.647815379,822.2
9.650045573,822.3
9.652275768,822.4
9.654505962,822.5
9.656736157,822.6
9.658966351,822.7
9.661196546,822.8
9.66342674,822.9
9.665656935,823
9.667887129,823.1
9.670117324,823.2
9.672347518,823.3
9.674577713,823.4
9.676807907,823.5
9.679038102,823.6
9.681268296,823.7
9.683498491,823.8
9.685728685,823.9
9.68795888,824
9.690189074,824.1
9.692419269,824.2
9.694649463,824.3
9.696879658,824.4
9.699109852,824.5
9.701340047,824.6
9.703570241,824.7
9.705800436,824.8
9.70803063,824.9
9.710260825,825
9.712491019,825.1
9.714721214,825.2
9.716951408,825.3
9.719181603,825.4
9.721411797,825.5
9.723641992,825.6
9.725872186,825.7
9.728102381,825.8
9.730332575,825.9
9.73256277,826
9.734792964,826.1
9.737023159,826.2
9.739253353,826.3
9.741483548,826.4
9.743713743,826.5
9.745943937,826.6
9.748174132,826.7
9.750404326,826.8
9.752634521,826.9
9.754864715,827
9.75709491,827.1
9.759325104,827.2
9.761555299,827.3
9.763785493,827.4
9.766015688,827.5
9.768245882,827.6
9.770476077,827.7
9.772706271,827.8
9.774936466,827.9
9.77716666,828
9.779396855,828.1
9.781627049,828.2
9.783857244,828.3
9.786087438,828.4
9.788317633,828.5
9.790547827,828.6
9.792778022,828.7
9.795008216,828.8
9.797238411,828.9
9.799468605,829
9.8016988,829.1
9.803928994,829.2
9.806159189,829.3
9.808389383,829.4
9.810619578,829.5
9.812849772,829.6
9.815082528,829.7
9.817384162,829.8
9.819685795,829.9
9.821987428,830
9.824289061,830.1
9.826590695,830.2
9.828892328,830.3
9.831193961,830.4
9.833495595,830.5
9.835797228,830.6
9.838098861,830.7
9.840400494,830.8
9.842702128,830.9
9.845003761,831
9.847305394,831.1
9.849607028,831.2
9.851908661,831.3
9.854210294,831.4
9.856511927,831.5
9.858813561,831.6
9.861115194,831.7
9.863416827,831.8
9.865718461,831.9
9.868020094,832
9.870321727,832.1
9.87262336,832.2
9.874924994,832.3
9.877226627,832.4
9.87952826,832.5
9.881829894,832.6
9.884131527,832.7
9.88643316,832.8
9.888734794,832.9
9.891036427,833
9.89333806,833.1
9.895639693,833.2
9.897941327,833.3
9.90024296,833.4
9.902544593,833.5
9.904846227,833.6
9.90714786,833.7
9.909449493,833.8
9.911751126,833.9
9.91405276,834
9.916354393,834.1
9.918656026,834.2
9.92095766,834.3
9.923259293,834.4
9.925560926,834.5
9.927862559,834.6
9.930164193,834.7
9.932465826,834.8
9.934767459,834.9
9.937069093,835
9.939370726,835.1
9.941672359,835.2
9.943973992,835.3
9.946275626,835.4
9.948577259,835.5
9.950878892,835.6
9.953180526,835.7
9.955482159,835.8
9.957783792,835.9
9.960085425,836
9.962387059,836.1
9.964688692,836.2
9.966990325,836.3
9.969291959,836.4
9.971593592,836.5
9.973895225,836.6
9.976196858,836.7
9.978498492,836.8
9.980800125,836.9
9.983101758,837
9.985403392,837.1
9.987705025,837.2
9.990006658,837.3
9.992308292,837.4
9.994609925,837.5
9.996911558,837.6
9.999213191,837.7
10.00151482,837.8
10.00381646,837.9
10.00611809,838
10.00841972,838.1
10.01072136,838.2
10.01302299,838.3
10.01532462,838.4
10.01762626,838.5
10.01992789,838.6
10.02222952,838.7
10.02453116,838.8
10.02683279,838.9
10.02913442,839
10.03143606,839.1
10.03373769,839.2
10.03603932,839.3
10.03834096,839.4
10.04064259,839.5
10.04294422,839.6
10.04524586,839.7
10.04754749,839.8
10.04984912,839.9
10.05215076,840
10.05445239,840.1
10.05675402,840.2
10.05905566,840.3
10.06135729,840.4
10.06365892,840.5
10.06596056,840.6
10.06826219,840.7
10.07056382,840.8
10.07286546,840.9
10.07516709,841
10.07746872,841.1
10.07977036,841.2
10.08207199,841.3
10.08437362,841.4
10.08667526,841.5
10.08897689,841.6
10.09127852,841.7
10.09358016,841.8
10.09588179,841.9
10.09818342,842
10.10048506,842.1
10.10278669,842.2
10.10508832,842.3
10.10738996,842.4
10.10969159,842.5
10.11199322,842.6
10.11429486,842.7
10.11659649,842.8
10.11889812,842.9
10.12119976,843
10.12350139,843.1
10.12580302,843.2
10.12810466,843.3
10.13040629,843.4
10.13270792,843.5
10.13500956,843.6
10.13731119,843.7
10.13961282,843.8
10.14191446,843.9
10.14421609,844
10.14651772,844.1
10.14881936,844.2
10.15112099,844.3
10.15342262,844.4
10.15572426,844.5
10.15802589,844.6
10.16032752,844.7
10.16262915,844.8
10.16493079,844.9
10.16723242,845
10.16953405,845.1
10.17183569,845.2
10.17413732,845.3
10.17643895,845.4
10.17874059,845.5
10.18104222,845.6
10.18334385,845.7
10.18564549,845.8
10.18794712,845.9
10.19024875,846
10.19255039,846.1
10.19485202,846.2
10.19715365,846.3
10.19945529,846.4
10.20175692,846.5
10.20405855,846.6
10.20636019,846.7
10.20866182,846.8
10.21096345,846.9
10.21326509,847
10.21556672,847.1
10.21786835,847.2
10.22016999,847.3
10.22247162,847.4
10.22477325,847.5
10.22707489,847.6
10.22937652,847.7
10.23167815,847.8
10.23397979,847.9
10.23628142,848
10.23858305,848.1
10.24088469,848.2
10.24318632,848.3
10.24548795,848.4
10.24778959,848.5
10.25009122,848.6
10.25239285,848.7
10.25469449,848.8
10.25699612,848.9
10.25929775,849
10.26159939,849.1
10.26390102,849.2
10.26620265,849.3
10.26850429,849.4
10.27080592,849.5
10.27310755,849.6
10.27540919,849.7
10.27771082,849.8
10.28001245,849.9
10.28231409,850
10.28461572,850.1
10.28691735,850.2
10.28921899,850.3
10.29152062,850.4
10.29382225,850.5
10.29612389,850.6
10.29842552,850.7
10.30072715,850.8
10.30302879,850.9
10.30533042,851
10.30763205,851.1
10.30993369,851.2
10.31223532,851.3
10.31453695,851.4
10.31683859,851.5
10.31914022,851.6
10.32144185,851.7
10.32374349,851.8
10.32604512,851.9
10.32834675,852
10.33064838,852.1
10.33295002,852.2
10.33525165,852.3
10.33755328,852.4
10.33985492,852.5
10.34215655,852.6
10.34445818,852.7
10.34675982,852.8
10.34906145,852.9
10.35136308,853
10.35366472,853.1
10.35596635,853.2
10.35826798,853.3
10.36056962,853.4
10.36287125,853.5
10.36517288,853.6
10.36747452,853.7
10.36977615,853.8
10.37207778,853.9
10.37437942,854
10.37668105,854.1
10.37898268,854.2
10.38128432,854.3
10.38358595,854.4
10.38588758,854.5
10.38818922,854.6
10.39049085,854.7
10.39279248,854.8
10.39509412,854.9
10.39739575,855
10.39969738,855.1
10.40199902,855.2
10.40430065,855.3
10.40660228,855.4
10.40890392,855.5
10.41120555,855.6
10.41350718,855.7
10.41580882,855.8
10.41811045,855.9
10.42041208,856
10.42271372,856.1
10.42501535,856.2
10.42731698,856.3
10.42961862,856.4
10.43192025,856.5
10.43422188,856.6
10.43652352,856.7
10.43882515,856.8
10.44112678,856.9
10.44342842,857
10.44573005,857.1
10.44803168,857.2
10.45033332,857.3
10.45263495,857.4
10.45493658,857.5
10.45723822,857.6
10.45953985,857.7
10.46184148,857.8
10.46414312,857.9
10.46644475,858
10.46874638,858.1
10.47104802,858.2
10.47334965,858.3
10.47565128,858.4
10.47795292,858.5
10.48025455,858.6
10.48255618,858.7
10.48485782,858.8
10.48715945,858.9
10.48946108,859
10.49176272,859.1
10.49406435,859.2
10.49636598,859.3
10.49866762,859.4
10.50096925,859.5
10.50327088,859.6
10.50557251,859.7
10.50787415,859.8
10.51017578,859.9
10.51247741,860
10.51477905,860.1
10.51708068,860.2
10.51938231,860.3
10.52168395,860.4
10.52398558,860.5
10.52628721,860.6
10.52858885,860.7
10.53089048,860.8
10.53319211,860.9
10.53549375,861
10.53779538,861.1
10.54009701,861.2
10.54239865,861.3
10.54470028,861.4
10.54700191,861.5
10.54930355,861.6
10.55160518,861.7
10.55390681,861.8
10.55620845,861.9
10.55851008,862
10.56081171,862.1
10.56311335,862.2
10.56541498,862.3
10.56771661,862.4
10.57001825,862.5
10.57231988,862.6
10.57462151,862.7
10.57692315,862.8
10.57922478,862.9
10.58152641,863
10.58382805,863.1
10.58612968,863.2
10.58843131,863.3
10.59073295,863.4
10.59303458,863.5
10.59533621,863.6
10.59763785,863.7
10.59993948,863.8
10.60224111,863.9
10.60454275,864
10.60684438,864.1
10.60914601,864.2
10.61144765,864.3
10.61374928,864.4
10.61605091,864.5
10.61835255,864.6
10.62065418,864.7
10.62295581,864.8
10.62525745,864.9
10.62755908,865
10.62986071,865.1
10.63216235,865.2
10.63446398,865.3
10.63676561,865.4
10.63906725,865.5
10.64136888,865.6
10.64367051,865.7
10.64597215,865.8
10.64827378,865.9
10.65057541,866
10.65287705,866.1
10.65517868,866.2
10.65748031,866.3
10.65978195,866.4
10.66208358,866.5
10.66438521,866.6
10.66668685,866.7
10.66898848,866.8
10.67129011,866.9
10.67359175,867
10.67589338,867.1
10.67819501,867.2
10.68049664,867.3
10.68279828,867.4
10.68509991,867.5
10.68740154,867.6
10.68970318,867.7
10.69200481,867.8
10.69430644,867.9
10.69660808,868
10.69890971,868.1
10.70121134,868.2
10.70351298,868.3
10.70581461,868.4
10.70811624,868.5
10.71041788,868.6
10.71271951,868.7
10.71502114,868.8
10.71732278,868.9
10.71962441,869
10.72192604,869.1
10.72422768,869.2
10.72652931,869.3
10.72883094,869.4
10.73113258,869.5
10.73343421,869.6
10.73573584,869.7
10.73803748,869.8
10.74033911,869.9
10.74264074,870
10.74494238,870.1
10.74724401,870.2
10.74954564,870.3
10.75184728,870.4
10.75414891,870.5
10.75645054,870.6
10.75875218,870.7
10.76105381,870.8
10.76335544,870.9
10.76565708,871
10.76795871,871.1
10.77026034,871.2
10.77256198,871.3
10.77486361,871.4
10.77716524,871.5
10.77946688,871.6
10.78176851,871.7
10.78425317,871.8
10.78694846,871.9
10.78964374,872
10.79233903,872.1
10.79503431,872.2
10.7977296,872.3
10.80042488,872.4
10.80312017,872.5
10.80581546,872.6
10.80851074,872.7
10.81120603,872.8
10.81390131,872.9
10.8165966,873
10.81929188,873.1
10.82198717,873.2
10.82468245,873.3
10.82737774,873.4
10.83007302,873.5
10.83276831,873.6
10.8354636,873.7
10.83815888,873.8
10.84085417,873.9
10.84354945,874
10.84624474,874.1
10.84894002,874.2
10.85163531,874.3
10.85433059,874.4
10.85702588,874.5
10.85972116,874.6
10.86241645,874.7
10.86511174,874.8
10.86780702,874.9
10.87050231,875
10.87319759,875.1
10.87589288,875.2
10.87858816,875.3
10.88128345,875.4
10.88397873,875.5
10.88667402,875.6
10.88936931,875.7
10.89206459,875.8
10.89475988,875.9
10.89745516,876
10.90015045,876.1
10.90284573,876.2
10.90554102,876.3
10.9082363,876.4
10.91093159,876.5
10.91362687,876.6
10.91632216,876.7
10.91901745,876.8
10.92171273,876.9
10.92440802,877
10.9271033,877.1
10.92979859,877.2
10.93249387,877.3
10.93518916,877.4
10.93788444,877.5
10.94057973,877.6
10.94327502,877.7
10.9459703,877.8
10.94866559,877.9
10.95136087,878
10.95405616,878.1
10.95675144,878.2
10.95944673,878.3
10.96214201,878.4
10.9648373,878.5
10.96753258,878.6
10.97022787,878.7
10.97292316,878.8
10.97561844,878.9
10.97831373,879
10.98100901,879.1
10.9837043,879.2
10.98639958,879.3
10.98909487,879.4
10.99179015,879.5
10.99448544,879.6
10.99718072,879.7
10.99987601,879.8
11.0025713,879.9
11.00526658,880
11.00796187,880.1
11.01065715,880.2
11.01335244,880.3
11.01604772,880.4
11.01874301,880.5
11.02143829,880.6
11.02413358,880.7
11.02682887,880.8
11.02952415,880.9
11.03221944,881
11.03491472,881.1
11.03761001,881.2
11.04030529,881.3
11.04300058,881.4
11.04569586,881.5
11.04839115,881.6
11.05108643,881.7
11.05378172,881.8
11.05647701,881.9
11.05917229,882
11.06186758,882.1
11.06456286,882.2
11.06725815,882.3
11.06995343,882.4
11.07264872,882.5
11.075344,882.6
11.07803929,882.7
11.08073458,882.8
11.08342986,882.9
11.08612515,883
11.08882043,883.1
11.09151572,883.2
11.094211,883.3
11.09690629,883.4
11.09960157,883.5
11.10229686,883.6
11.10499214,883.7
11.10768743,883.8
11.11038272,883.9
11.113078,884
11.11577329,884.1
11.11846857,884.2
11.12116386,884.3
11.12385914,884.4
11.12655443,884.5
11.12924971,884.6
11.131945,884.7
11.13464028,884.8
11.13733557,884.9
11.14003086,885
11.14272614,885.1
11.14542143,885.2
11.14811671,885.3
11.150812,885.4
11.15350728,885.5
11.15620257,885.6
11.15889785,885.7
11.16159314,885.8
11.16428843,885.9
11.16698371,886
11.169679,886.1
11.17237428,886.2
11.17506957,886.3
11.17776485,886.4
11.18046014,886.5
11.18315542,886.6
11.18585071,886.7
11.18854599,886.8
11.19124128,886.9
11.19393657,887
11.19663185,887.1
11.19932714,887.2
11.20202242,887.3
11.20471771,887.4
11.20741299,887.5
11.21010828,887.6
11.21280356,887.7
11.21549885,887.8
11.21819414,887.9
11.22088942,888
11.22358471,888.1
11.22627999,888.2
11.22897528,888.3
11.23167056,888.4
11.23436585,888.5
11.23706113,888.6
11.23975642,888.7
11.2424517,888.8
11.24514699,888.9
11.24784228,889
11.25053756,889.1
11.25323285,889.2
11.25592813,889.3
11.25862342,889.4
11.2613187,889.5
11.26401399,889.6
11.26670927,889.7
11.26940456,889.8
11.27209984,889.9
11.27479513,890
11.27749042,890.1
11.2801857,890.2
11.28288099,890.3
11.28557627,890.4
11.28827156,890.5
11.29096684,890.6
11.29366213,890.7
11.29635741,890.8
11.2990527,890.9
11.30174799,891
11.30444327,891.1
11.30713856,891.2
11.30983384,891.3
11.31252913,891.4
11.31522441,891.5
11.3179197,891.6
11.32061498,891.7
11.32331027,891.8
11.32600555,891.9
11.32870084,892
11.33139613,892.1
11.33409141,892.2
11.3367867,892.3
11.33948198,892.4
11.34217727,892.5
11.34487255,892.6
11.34756784,892.7
11.35026312,892.8
11.35295841,892.9
11.3556537,893
11.35834898,893.1
11.36104427,893.2
11.36373955,893.3
11.36643484,893.4
11.36913012,893.5
11.37182541,893.6
11.37452069,893.7
11.37721598,893.8
11.37991126,893.9
11.38260655,894
11.38530184,894.1
11.38799712,894.2
11.39069241,894.3
11.39338769,894.4
11.39608298,894.5
11.39877826,894.6
11.40147355,894.7
11.40416883,894.8
11.40686412,894.9
11.4095594,895
11.41225469,895.1
11.41494998,895.2
11.41764526,895.3
11.42034055,895.4
11.42303583,895.5
11.42573112,895.6
11.4284264,895.7
11.43112169,895.8
11.43381697,895.9
11.43651226,896
11.43920755,896.1
11.44190283,896.2
11.44459812,896.3
11.4472934,896.4
11.44998869,896.5
11.45268397,896.6
11.45537926,896.7
11.45807454,896.8
11.46076983,896.9
11.46346511,897
11.4661604,897.1
11.46885569,897.2
11.47155097,897.3
11.47424626,897.4
11.47694154,897.5
11.47963683,897.6
11.48233211,897.7
11.4850274,897.8
11.48772268,897.9
11.49041797,898
11.49311326,898.1
11.49580854,898.2
11.49850383,898.3
11.50119911,898.4
11.5038944,898.5
11.50658968,898.6
11.50928497,898.7
11.51198025,898.8
11.51467554,898.9
11.51737082,899
11.52006611,899.1
11.5227614,899.2
11.52545668,899.3
11.52815197,899.4
11.53084725,899.5
11.53354254,899.6
11.53623782,899.7
11.53893311,899.8
11.54162839,899.9
11.54432368,900
11.54701896,900.1
11.54971425,900.2
11.55240954,900.3
11.55510482,900.4
11.55780011,900.5
11.56049539,900.6
11.56319068,900.7
11.56588596,900.8
11.56858125,900.9
11.57127653,901
11.57397182,901.1
11.57666711,901.2
11.57936239,901.3
11.58205768,901.4
11.58475296,901.5
11.58744825,901.6
11.59014353,901.7
11.59283882,901.8
11.5955341,901.9
11.59822939,902
11.60092467,902.1
11.60361996,902.2
11.60631525,902.3
