Time_Ma,GR_gAPI
11.828,40.05695648
11.829,40.0604822
11.83,40.10727416
11.831,40.20417474
11.832,40.36343169
11.833,40.56060508
11.834,40.79184676
11.835,41.05725842
11.836,41.35394524
11.837,41.67580714
11.838,42.02284359
11.839,42.40905637
11.84,42.82153021
11.841,43.24172682
11.842,43.64556293
11.843,43.98840397
11.844,44.28899614
11.845,44.54734035
11.846,44.74844875
11.847,44.8969775
11.848,45.00326238
11.849,45.06690008
11.85,45.05116091
11.851,44.97978128
11.852,44.85518942
11.853,44.66922224
11.854,44.40631322
11.855,44.09019814
11.856,43.72253643
11.857,43.29199984
11.858,42.84569397
11.859,42.38674306
11.86,41.91514712
11.861,41.42393364
11.862,40.91946931
11.863,40.40236144
11.864,39.87070074
11.865,39.37890978
11.866,38.94297118
11.867,38.56792351
11.868,38.27508147
11.869,38.05831482
11.87,37.90243268
11.871,37.80743426
11.872,37.80675
11.873,37.84990272
11.874,37.93187599
11.875,38.05436622
11.876,38.22803694
11.877,38.43697892
11.878,38.68119157
11.879,38.97293664
11.88,39.28952319
11.881,39.57785237
11.882,39.81229084
11.883,39.96337736
11.884,40.05772784
11.885,40.09819154
11.886,40.07689276
11.887,39.97728307
11.888,39.82336122
11.889,39.61603211
11.89,39.34071635
11.891,39.00201133
11.892,38.61277031
11.893,38.17299471
11.894,37.65518254
11.895,37.08404658
11.896,36.48259835
11.897,35.87410171
11.898,35.27151091
11.899,34.67297711
11.9,34.07850018
11.901,33.4894704
11.902,32.90553837
11.903,32.32942448
11.904,31.76738282
11.905,31.33522802
11.906,30.99216777
11.907,30.73334563
11.908,30.57067152
11.909,30.53081358
11.91,30.57518485
11.911,30.69939105
11.912,30.91376603
11.913,31.18174817
11.914,31.49230681
11.915,31.84544179
11.916,32.26411839
11.917,32.72792243
11.918,33.23429792
11.919,33.7891623
11.92,34.37502682
11.921,34.97241694
11.922,35.57976673
11.923,36.20044295
11.924,36.83368178
11.925,37.47687914
11.926,38.12989598
11.927,38.79479758
11.928,39.38735024
11.929,39.91115291
11.93,40.35595319
11.931,40.69907101
11.932,40.97268836
11.933,41.17680618
11.934,41.28809782
11.935,41.32891332
11.936,41.33853625
11.937,41.32937896
11.938,41.2914001
11.939,41.2334246
11.94,41.15667058
11.941,41.05861862
11.942,40.93305083
11.943,40.78594348
11.944,40.61465125
11.945,40.40296942
11.946,40.15292627
11.947,39.87259038
11.948,39.56196263
11.949,39.20492098
11.95,38.81555161
11.951,38.41368758
11.952,38.02060352
11.953,37.64433519
11.954,37.27952361
11.955,36.92616845
11.956,36.58805885
11.957,36.26448288
11.958,35.94675938
11.959,35.63061618
11.96,35.2861956
11.961,34.92200426
11.962,34.53932982
11.963,34.13578115
11.964,33.70506265
11.965,33.25586288
11.966,32.79406489
11.967,32.3365452
11.968,31.90548539
11.969,31.49524234
11.97,31.10581591
11.971,30.74818368
11.972,30.41286536
11.973,30.09836134
11.974,29.80731485
11.975,29.53210887
11.976,29.26637069
11.977,29.00991271
11.978,28.76576057
11.979,28.53342516
11.98,28.31036884
11.981,28.09656728
11.982,27.89641813
11.983,27.76224662
11.984,27.68948114
11.985,27.68577228
11.986,27.77263113
11.987,27.92088951
11.988,28.13054667
11.989,28.42147309
11.99,28.79028092
11.991,29.2189046
11.992,29.70675801
11.993,30.2847987
11.994,30.92661743
11.995,31.62766085
11.996,32.39516336
11.997,33.25015747
11.998,34.13870234
11.999,35.05180485
12,35.9787837
12.001,36.91918792
12.002,37.87009406
12.003,38.83150176
12.004,39.80887433
12.005,40.7966443
12.006,41.75802857
12.007,42.6461242
12.008,43.43431109
12.009,44.1549808
12.01,44.80813542
12.011,45.37225586
12.012,45.84991653
12.013,46.26205808
12.014,46.61050656
12.015,46.87754157
12.016,47.08656013
12.017,47.24194322
12.018,47.33739642
12.019,47.35336206
12.02,47.31569723
12.021,47.22926761
12.022,47.09486355
12.023,46.92203152
12.024,46.71925004
12.025,46.48651929
12.026,46.20840449
12.027,45.89782665
12.028,45.5573029
12.029,45.18338992
12.03,44.79884062
12.031,44.4114404
12.032,44.02174971
12.033,43.62904924
12.034,43.23340445
12.035,42.8354694
12.036,42.43516163
12.037,42.02994458
12.038,41.65688753
12.039,41.31343126
12.04,41.00290832
12.041,40.73639901
12.042,40.49948734
12.043,40.29217297
12.044,40.12367907
12.045,40.01398017
12.046,39.96839515
12.047,39.99528155
12.048,40.13164774
12.049,40.34692051
12.05,40.63465839
12.051,41.0028432
12.052,41.47894981
12.053,41.97816219
12.054,42.4832382
12.055,42.96036575
12.056,43.40994876
12.057,43.8381854
12.058,44.24507623
12.059,44.61977342
12.06,44.97053848
12.061,45.25957085
12.062,45.43464407
12.063,45.44574173
12.064,45.34691749
12.065,45.15276885
12.066,44.88014529
12.067,44.53058267
12.068,44.12226136
12.069,43.65877147
12.07,43.1596216
12.071,42.63457292
12.072,42.08584422
12.073,41.51094111
12.074,40.90065963
12.075,40.26670012
12.076,39.62119308
12.077,38.99841952
12.078,38.43138958
12.079,37.9074015
12.08,37.42645495
12.081,37.01021473
12.082,36.64114556
12.083,36.31511319
12.084,36.03654937
12.085,35.88210437
12.086,35.81674436
12.087,35.84117512
12.088,35.98251483
12.089,36.17565259
12.09,36.40834003
12.091,36.67970624
12.092,36.99937197
12.093,37.27121659
12.094,37.49880874
12.095,37.67690424
12.096,37.78758838
12.097,37.85330392
12.098,37.87405127
12.099,37.83635736
12.1,37.74945502
12.101,37.63272771
12.102,37.48961071
12.103,37.30694473
12.104,37.09522859
12.105,36.85712494
12.106,36.59004426
12.107,36.28334817
12.108,35.97855457
12.109,35.68859833
12.11,35.4473943
12.111,35.25513398
12.112,35.10045412
12.113,34.98335376
12.114,34.92247937
12.115,34.90306346
12.116,34.92722858
12.117,35.00562874
12.118,35.15366009
12.119,35.34799635
12.12,35.58863598
12.121,35.88922531
12.122,36.2502222
12.123,36.65647935
12.124,37.10285503
12.125,37.54964774
12.126,37.99674911
12.127,38.4441294
12.128,38.89181441
12.129,39.33991983
12.13,39.78830438
12.131,40.22935909
12.132,40.63875379
12.133,40.99364014
12.134,41.30682506
12.135,41.5783089
12.136,41.78760182
12.137,41.95069204
12.138,42.07208573
12.139,42.14798985
12.14,42.17453478
12.141,42.16858545
12.142,42.13016442
12.143,42.04985465
12.144,41.92702697
12.145,41.77173123
12.146,41.58408262
12.147,41.34963812
12.148,41.14129948
12.149,40.95784341
12.15,40.80290502
12.151,40.68754923
12.152,40.59838811
12.153,40.53542141
12.154,40.50618276
12.155,40.50186089
12.156,40.49706542
12.157,40.48393747
12.158,40.45842207
12.159,40.42363395
12.16,40.38051396
12.161,40.32834458
12.162,40.26356668
12.163,40.1965034
12.164,40.12983546
12.165,40.06959326
12.166,40.01592234
12.167,39.96725085
12.168,39.92357864
12.169,39.88732646
12.17,39.85664974
12.171,39.82150733
12.172,39.7718942
12.173,39.69138288
12.174,39.59048689
12.175,39.46920684
12.176,39.32177972
12.177,39.14751491
12.178,38.95359908
12.179,38.74357589
12.18,38.5458524
12.181,38.36037807
12.182,38.18586313
12.183,38.02319917
12.184,37.87717149
12.185,37.74210198
12.186,37.61711139
12.187,37.50262375
12.188,37.37915937
12.189,37.24888989
12.19,37.11181533
12.191,36.96467318
12.192,36.80990968
12.193,36.64834188
12.194,36.47943251
12.195,36.3126271
12.196,36.1540437
12.197,36.00426857
12.198,35.8657504
12.199,35.73887136
12.2,35.62079959
12.201,35.51153505
12.202,35.41527914
12.203,35.32716356
12.204,35.24942844
12.205,35.18594063
12.206,35.14260785
12.207,35.11250825
12.208,35.09564155
12.209,35.0956543
12.21,35.11525822
12.211,35.13919647
12.212,35.16298247
12.213,35.18131749
12.214,35.1954941
12.215,35.20597432
12.216,35.21248439
12.217,35.21335665
12.218,35.20967108
12.219,35.20234332
12.22,35.19296654
12.221,35.18145521
12.222,35.16833446
12.223,35.15360427
12.224,35.136505
12.225,35.11759174
12.226,35.09507728
12.227,35.06679291
12.228,35.04362501
12.229,35.02380611
12.23,35.00733632
12.231,34.99512282
12.232,34.98735869
12.233,34.98294318
12.234,34.98574327
12.235,35.03729334
12.236,35.13277196
12.237,35.26713623
12.238,35.44308304
12.239,35.67852555
12.24,35.95284922
12.241,36.26577668
12.242,36.62695846
12.243,36.95598598
12.244,37.25443608
12.245,37.51995288
12.246,37.73714205
12.247,37.91705219
12.248,38.06403289
12.249,38.17587947
12.25,38.22172163
12.251,38.20880325
12.252,38.13599826
12.253,37.98737734
12.254,37.758899
12.255,37.4705398
12.256,37.12230102
12.257,36.68633677
12.258,36.18815548
12.259,35.6417963
12.26,35.05031566
12.261,34.39377469
12.262,33.69485124
12.263,32.95354609
12.264,32.1586894
12.265,31.30721537
12.266,30.46860051
12.267,29.66556964
12.268,28.94181184
12.269,28.27967235
12.27,27.67172875
12.271,27.12134643
12.272,26.65427831
12.273,26.24133851
12.274,25.88503079
12.275,25.60633281
12.276,25.41205621
12.277,25.28085843
12.278,25.21273833
12.279,25.23671822
12.28,25.33255577
12.281,25.4873877
12.282,25.70105417
12.283,25.98181349
12.284,26.30614604
12.285,26.67405129
12.286,27.096804
12.287,27.57796994
12.288,28.10270401
12.289,28.66695796
12.29,29.25307561
12.291,29.81787184
12.292,30.3639928
12.293,30.89036754
12.294,31.38794399
12.295,31.86684732
12.296,32.32707756
12.297,32.76384722
12.298,33.16311539
12.299,33.53254784
12.3,33.87148433
12.301,34.16603627
12.302,34.42570162
12.303,34.65487442
12.304,34.85187945
12.305,35.00150295
12.306,35.11291177
12.307,35.1851331
12.308,35.2069444
12.309,35.17466611
12.31,35.10219146
12.311,34.98952147
12.312,34.81844692
12.313,34.61240521
12.314,34.38810493
12.315,34.15525744
12.316,33.90984767
12.317,33.65631736
12.318,33.39466683
12.319,33.12285397
12.32,32.84009641
12.321,32.55337657
12.322,32.26608569
12.323,31.99449813
12.324,31.73534768
12.325,31.48702209
12.326,31.2500638
12.327,31.02987595
12.328,30.82051207
12.329,30.62403712
12.33,30.4484461
12.331,30.29765711
12.332,30.16523536
12.333,30.05118059
12.334,29.96372307
12.335,29.89740928
12.336,29.84944043
12.337,29.82067513
12.338,29.80100688
12.339,29.78312471
12.34,29.7668242
12.341,29.75249551
12.342,29.74030595
12.343,29.72969788
12.344,29.72001427
12.345,29.70643636
12.346,29.68582466
12.347,29.65938595
12.348,29.62708282
12.349,29.58606096
12.35,29.53942966
12.351,29.48718895
12.352,29.42796802
12.353,29.37010018
12.354,29.33683753
12.355,29.33581475
12.356,29.38132755
12.357,29.4641119
12.358,29.57913363
12.359,29.72777559
12.36,29.92659574
12.361,30.16203401
12.362,30.43242728
12.363,30.74208355
12.364,31.0946563
12.365,31.47884065
12.366,31.89463582
12.367,32.35598098
12.368,32.85394604
12.369,33.37338094
12.37,33.90683179
12.371,34.45203216
12.372,35.00476915
12.373,35.56504255
12.374,36.13465732
12.375,36.71452033
12.376,37.29681996
12.377,37.86981069
12.378,38.35334543
12.379,38.75828085
12.38,39.09551181
12.381,39.36245709
12.382,39.52370058
12.383,39.61724681
12.384,39.64625635
12.385,39.60230394
12.386,39.53071993
12.387,39.43885357
12.388,39.32670506
12.389,39.18542858
12.39,39.02056025
12.391,38.83541192
12.392,38.62925897
12.393,38.40619001
12.394,38.178195
12.395,37.94549225
12.396,37.70697653
12.397,37.46203658
12.398,37.21238942
12.399,36.95803508
12.4,36.69693152
12.401,36.45934328
12.402,36.24142948
12.403,36.04345155
12.404,35.87568982
12.405,35.72721837
12.406,35.59803727
12.407,35.49262927
12.408,35.41040817
12.409,35.33777347
12.41,35.27369371
12.411,35.2303637
12.412,35.20396669
12.413,35.19206492
12.414,35.19510608
12.415,35.22088294
12.416,35.26088541
12.417,35.31360296
12.418,35.3788081
12.419,35.45767275
12.42,35.54651113
12.421,35.64532302
12.422,35.75838577
12.423,35.88312152
12.424,36.0213569
12.425,36.17620263
12.426,36.36163685
12.427,36.56654189
12.428,36.79091734
12.429,37.03919317
12.43,37.31417893
12.431,37.60863324
12.432,37.91735815
12.433,38.21097196
12.434,38.46377163
12.435,38.6817741
12.436,38.86407025
12.437,38.99162076
12.438,39.08437808
12.439,39.14234223
12.44,39.15767901
12.441,39.12997559
12.442,39.07113423
12.443,38.98120688
12.444,38.84700684
12.445,38.67627439
12.446,38.47445928
12.447,38.24082438
12.448,37.95917409
12.449,37.64568849
12.45,37.29992439
12.451,36.91386195
12.452,36.48242638
12.453,36.01803687
12.454,35.52069418
12.455,34.9764989
12.456,34.40576157
12.457,33.82081162
12.458,33.22754813
12.459,32.62143817
12.46,32.00718752
12.461,31.38479681
12.462,30.75247354
12.463,30.10892527
12.464,29.46331488
12.465,28.822269
12.466,28.21941911
12.467,27.64832612
12.468,27.10414198
12.469,26.58737502
12.47,26.11313692
12.471,25.66580561
12.472,25.2494772
12.473,24.87899518
12.474,24.57341713
12.475,24.31481785
12.476,24.10319661
12.477,23.9581386
12.478,23.86862746
12.479,23.826113
12.48,23.83138854
12.481,23.89948192
12.482,24.0016681
12.483,24.13785305
12.484,24.31536521
12.485,24.53992533
12.486,24.79848045
12.487,25.08957526
12.488,25.41762681
12.489,25.77576639
12.49,26.16220855
12.491,26.57944298
12.492,27.0448164
12.493,27.54055022
12.494,28.06664427
12.495,28.62956988
12.496,29.22593045
12.497,29.84012316
12.498,30.4704454
12.499,31.12354574
12.5,31.79579791
12.501,32.48417881
12.502,33.18887635
12.503,33.91918146
12.504,34.66198018
12.505,35.40333052
12.506,36.11646901
12.507,36.79724786
12.508,37.45472666
12.509,38.08890593
12.51,38.69023936
12.511,39.26385418
12.512,39.80172556
12.513,40.29479911
12.514,40.72009651
12.515,41.1027729
12.516,41.44283004
12.517,41.73139131
12.518,41.96066658
12.519,42.14731585
12.52,42.2892063
12.521,42.35549706
12.522,42.35075442
12.523,42.28642673
12.524,42.16210234
12.525,41.94289178
12.526,41.66410269
12.527,41.33111673
12.528,40.94277212
12.529,40.56528343
12.53,40.19734858
12.531,39.83942492
12.532,39.49556613
12.533,39.16366469
12.534,38.8417734
12.535,38.52993743
12.536,38.22671359
12.537,37.94141602
12.538,37.67410149
12.539,37.42843045
12.54,37.20786245
12.541,37.00527573
12.542,36.82066995
12.543,36.66128408
12.544,36.53422802
12.545,36.43426816
12.546,36.36151948
12.547,36.33214668
12.548,36.32992569
12.549,36.35485608
12.55,36.41239854
12.551,36.50790779
12.552,36.61533379
12.553,36.72861977
12.554,36.83762008
12.555,36.94294948
12.556,37.04521801
12.557,37.1444256
12.558,37.23873886
12.559,37.32911417
12.56,37.41977098
12.561,37.51832595
12.562,37.65111733
12.563,37.80834998
12.564,37.99002358
12.565,38.20585836
12.566,38.45106141
12.567,38.72178479
12.568,39.01867698
12.569,39.31817546
12.57,39.61250398
12.571,39.90167652
12.572,40.18468088
12.573,40.46045122
12.574,40.7310661
12.575,40.99787823
12.576,41.2667432
12.577,41.51744013
12.578,41.753049
12.579,41.97356981
12.58,42.17003335
12.581,42.35133371
12.582,42.51754776
12.583,42.6657496
12.584,42.75838412
12.585,42.81495103
12.586,42.83628426
12.587,42.80853754
12.588,42.73828381
12.589,42.63280009
12.59,42.49208677
12.591,42.29528712
12.592,42.07846534
12.593,41.83471004
12.594,41.5466544
12.595,41.20625163
12.596,40.82867156
12.597,40.41391507
12.598,39.94746415
12.599,39.43629398
12.6,38.9082164
12.601,38.37615884
12.602,37.84667608
12.603,37.31882882
12.604,36.79260068
12.605,36.26829734
12.606,35.74627821
12.607,35.22150284
12.608,34.69362236
12.609,34.16491165
12.61,33.64549037
12.611,33.13373787
12.612,32.62965417
12.613,32.1377413
12.614,31.65359058
12.615,31.18328805
12.616,30.73985373
12.617,30.35803478
12.618,30.01965879
12.619,29.72468632
12.62,29.48985929
12.621,29.30770731
12.622,29.16895424
12.623,29.07348869
12.624,29.03479193
12.625,29.0259274
12.626,29.04646289
12.627,29.10181793
12.628,29.19877658
12.629,29.32513211
12.63,29.48088425
12.631,29.677303
12.632,29.87435881
12.633,30.06174255
12.634,30.23311499
12.635,30.37915092
12.636,30.50890299
12.637,30.62264529
12.638,30.71746546
12.639,30.78959093
12.64,30.84093454
12.641,30.86835326
12.642,30.85245305
12.643,30.79832917
12.644,30.71283845
12.645,30.59598182
12.646,30.42956846
12.647,30.23128419
12.648,30.01281503
12.649,29.78858014
12.65,29.57637951
12.651,29.37265392
12.652,29.17740323
12.653,28.99383508
12.654,28.82061314
12.655,28.65806601
12.656,28.50756181
12.657,28.3779842
12.658,28.26053102
12.659,28.15494227
12.66,28.06331935
12.661,27.9885705
12.662,27.92568483
12.663,27.87664191
12.664,27.85612221
12.665,27.86038068
12.666,27.88489354
12.667,27.92966077
12.668,28.0063305
12.669,28.10374457
12.67,28.22141069
12.671,28.36286755
12.672,28.49267986
12.673,28.59290275
12.674,28.65900174
12.675,28.67822229
12.676,28.6556178
12.677,28.59889256
12.678,28.50804737
12.679,28.36353795
12.68,28.20467012
12.681,28.04257852
12.682,27.89362358
12.683,27.76066113
12.684,27.63890409
12.685,27.52835216
12.686,27.43316546
12.687,27.35185238
12.688,27.30048826
12.689,27.29060173
12.69,27.3725344
12.691,27.5146374
12.692,27.71520686
12.693,27.98417502
12.694,28.33671934
12.695,28.75006313
12.696,29.2207239
12.697,29.75175222
12.698,30.3210773
12.699,30.9215236
12.7,31.55309082
12.701,32.23345176
12.702,32.94591132
12.703,33.68382294
12.704,34.44275256
12.705,35.14171383
12.706,35.79410657
12.707,36.39898696
12.708,36.9389395
12.709,37.42031783
12.71,37.85418903
12.711,38.23992282
12.712,38.52217958
12.713,38.74539898
12.714,38.91151752
12.715,39.0111064
12.716,39.02879569
12.717,38.98939027
12.718,38.89289059
12.719,38.71850494
12.72,38.51452132
12.721,38.30350278
12.722,38.09514238
12.723,37.89093719
12.724,37.68948727
12.725,37.49069568
12.726,37.29499441
12.727,37.1031119
12.728,36.93471723
12.729,36.79050851
12.73,36.66460912
12.731,36.55535176
12.732,36.45953815
12.733,36.37716743
12.734,36.31577976
12.735,36.2674435
12.736,36.22132304
12.737,36.16244045
12.738,36.0915354
12.739,36.01227673
12.74,35.92466455
12.741,35.82569743
12.742,35.71637174
12.743,35.5965369
12.744,35.46588008
12.745,35.35095124
12.746,35.26332484
12.747,35.20192279
12.748,35.17088674
12.749,35.17765258
12.75,35.2106397
12.751,35.27256731
12.752,35.38528894
12.753,35.52991111
12.754,35.6965691
12.755,35.88324369
12.756,36.10106279
12.757,36.33976727
12.758,36.59848609
12.759,36.88033184
12.76,37.18679528
12.761,37.5035545
12.762,37.82936598
12.763,38.16743927
12.764,38.51678131
12.765,38.87517465
12.766,39.24261921
12.767,39.62412571
12.768,39.97507562
12.769,40.28323116
12.77,40.52262097
12.771,40.67575514
12.772,40.76925818
12.773,40.80313139
12.774,40.75637854
12.775,40.63524826
12.776,40.48177952
12.777,40.31216765
12.778,40.15910191
12.779,40.01721829
12.78,39.88600123
12.781,39.76705814
12.782,39.6635672
12.783,39.57077272
12.784,39.48859966
12.785,39.42043635
12.786,39.35743738
12.787,39.29857064
12.788,39.2438361
12.789,39.19550097
12.79,39.1515072
12.791,39.11291456
12.792,39.08229701
12.793,39.08071708
12.794,39.09853338
12.795,39.13563903
12.796,39.19873371
12.797,39.28597923
12.798,39.39251201
12.799,39.51776686
12.8,39.65639608
12.801,39.76114777
12.802,39.83141589
12.803,39.85897341
12.804,39.83235283
12.805,39.76846354
12.806,39.66730614
12.807,39.51602528
12.808,39.32510694
12.809,39.13007235
12.81,38.94553424
12.811,38.78094411
12.812,38.62999124
12.813,38.4919575
12.814,38.36869594
12.815,38.26424348
12.816,38.17456196
12.817,38.10282824
12.818,38.06631771
12.819,38.06278506
12.82,38.08548812
12.821,38.13442659
12.822,38.2238056
12.823,38.34093729
12.824,38.48564384
12.825,38.66362535
12.826,38.81688562
12.827,38.95319507
12.828,39.07255346
12.829,39.16919403
12.83,39.24448968
12.831,39.30283647
12.832,39.34229412
12.833,39.30616386
12.834,39.22142384
12.835,39.09083989
12.836,38.90805311
12.837,38.65830183
12.838,38.36271161
12.839,38.02103681
12.84,37.61678465
12.841,37.1670022
12.842,36.69387376
12.843,36.20389588
12.844,35.68802471
12.845,35.15424959
12.846,34.60362717
12.847,34.03386082
12.848,33.46194073
12.849,32.94823736
12.85,32.50452307
12.851,32.16301809
12.852,31.91827304
12.853,31.75006384
12.854,31.6583883
12.855,31.68414334
12.856,31.78764407
12.857,31.98024525
12.858,32.33300445
12.859,32.82253473
12.86,33.43743839
12.861,34.17770862
12.862,35.02289574
12.863,35.90202521
12.864,36.7620917
12.865,37.60184558
12.866,38.42128804
12.867,39.22041945
12.868,39.96978446
12.869,40.60382258
12.87,41.09747199
12.871,41.45073867
12.872,41.66363088
12.873,41.73615051
12.874,41.71555762
12.875,41.70287505
12.876,41.71240827
12.877,41.74426268
12.878,41.79900551
12.879,41.88016297
12.88,42.04164584
12.881,42.29844271
12.882,42.65055275
12.883,43.09797077
12.884,43.64200073
12.885,44.28265268
12.886,44.98962666
12.887,45.71942379
12.888,46.47204216
12.889,47.24748051
12.89,48.03200226
12.891,48.75157568
12.892,49.34183036
12.893,49.79808321
12.894,50.12034184
12.895,50.30861185
12.896,50.35724349
12.897,50.30725745
12.898,50.19359245
12.899,50.02208745
12.9,49.79274557
12.901,49.50556668
12.902,49.21796713
12.903,49.01465533
12.904,48.90664149
12.905,48.89352394
12.906,48.9739091
12.907,49.14984551
12.908,49.43149387
12.909,49.79713301
12.91,50.24676176
12.911,50.78037495
12.912,51.39796929
12.913,52.06701645
12.914,52.67663527
12.915,53.14792175
12.916,53.48087869
12.917,53.67551417
12.918,53.73183317
12.919,53.63256202
12.92,53.34590257
12.921,52.8592773
12.922,52.17269436
12.923,51.28616525
12.924,50.20066339
12.925,48.98368035
12.926,47.71466191
12.927,46.40889792
12.928,45.06639116
12.929,43.68714275
12.93,42.29027296
12.931,41.04077552
12.932,39.98701324
12.933,39.12898205
12.934,38.46666748
12.935,38.0021055
12.936,37.74840352
12.937,37.71749997
12.938,37.90528389
12.939,38.31174585
12.94,38.93687341
12.941,39.76021265
12.942,40.6989043
12.943,41.67819007
12.944,42.69145172
12.945,43.7386874
12.946,44.81989556
12.947,45.89955079
12.948,46.86925085
12.949,47.67443599
12.95,48.31247079
12.951,48.78336625
12.952,49.08712575
12.953,49.23153594
12.954,49.18954729
12.955,48.95570119
12.956,48.53000484
12.957,47.90934055
12.958,47.09705673
12.959,46.1812461
12.96,45.31271234
12.961,44.49145552
12.962,43.71747486
12.963,42.99076566
12.964,42.33474102
12.965,41.82228925
12.966,41.4694387
12.967,41.27618526
12.968,41.24251898
12.969,41.36904788
12.97,41.65631818
12.971,42.07153848
12.972,42.58303746
12.973,43.19080834
12.974,43.89484714
12.975,44.67733874
12.976,45.41898298
12.977,46.06302044
12.978,46.60723883
12.979,47.05164501
12.98,47.39624203
12.981,47.63631636
12.982,47.75676883
12.983,47.75518013
12.984,47.6276056
12.985,47.37756741
12.986,47.00956083
12.987,46.5720332
12.988,46.1435746
12.989,45.73200323
12.99,45.33731819
12.991,44.95951864
12.992,44.60104857
12.993,44.27273603
12.994,43.98540248
12.995,43.73999733
12.996,43.53651821
12.997,43.37496357
12.998,43.25594531
12.999,43.15406484
13,43.04708007
13.001,42.9338791
13.002,42.81446314
13.003,42.68883328
13.004,42.54657017
13.005,42.52277092
13.006,42.6595595
13.007,42.95693438
13.008,43.41488085
13.009,44.03339681
13.01,44.79622783
13.011,45.64772148
13.012,46.58466803
13.013,47.60706534
13.014,48.71490588
13.015,49.90785895
13.016,51.15482835
13.017,52.35219779
13.018,53.49996689
13.019,54.59813704
13.02,55.64280984
13.021,56.54155225
13.022,57.14646355
13.023,57.43357138
13.024,57.40288889
13.025,57.05443355
13.026,56.39423357
13.027,55.50801089
13.028,54.50469308
13.029,53.41568281
13.03,52.24098657
13.031,50.98060623
13.032,49.67297233
13.033,48.44594456
13.034,47.33025809
13.035,46.32671036
13.036,45.43529311
13.037,44.65983893
13.038,44.02125966
13.039,43.50493343
13.04,43.08702741
13.041,42.76753418
13.042,42.54644946
13.043,42.40509388
13.044,42.26510968
13.045,42.07883997
13.046,41.85036322
13.047,41.60251641
13.048,41.37833136
13.049,41.1823323
13.05,40.97079479
13.051,40.69522829
13.052,40.35001815
13.053,39.98926123
13.054,39.65605701
13.055,39.3892994
13.056,39.26873096
13.057,39.32310632
13.058,39.55305201
13.059,39.95855478
13.06,40.53961157
13.061,41.27890138
13.062,42.16700595
13.063,43.20395121
13.064,44.33194235
13.065,45.53434804
13.066,46.81663716
13.067,48.19937699
13.068,49.5560342
13.069,50.86650141
13.07,52.05680648
13.071,53.12067184
13.072,54.03294649
13.073,54.72256224
13.074,55.15639644
13.075,55.33445682
13.076,55.25675876
13.077,54.92335842
13.078,54.35201759
13.079,53.59408409
13.08,52.67675212
13.081,51.600031
13.082,50.36392774
13.083,48.9887043
13.084,47.61108505
13.085,46.28836774
13.086,45.02427047
13.087,43.81878794
13.088,42.67191999
13.089,41.59822475
13.09,40.67574542
13.091,39.93096416
13.092,39.36223866
13.093,38.96955639
13.094,38.74773459
13.095,38.65418621
13.096,38.62082264
13.097,38.63814884
13.098,38.70616239
13.099,38.82486065
13.1,38.98963537
13.101,39.18286105
13.102,39.38867951
13.103,39.60516516
13.104,39.83231731
13.105,40.07013576
13.106,40.30303582
13.107,40.53043336
13.108,40.7673279
13.109,41.0182356
13.11,41.28315515
13.111,41.56208488
13.112,41.86958574
13.113,42.16462579
13.114,42.42766221
13.115,42.6570762
13.116,42.85271281
13.117,43.01400507
13.118,43.14647624
13.119,43.21743808
13.12,43.22424744
13.121,43.16690541
13.122,43.04541804
13.123,42.84914886
13.124,42.54158579
13.125,42.11124738
13.126,41.55813549
13.127,40.88225688
13.128,40.08361691
13.129,39.19653524
13.13,38.31038331
13.131,37.4752337
13.132,36.69108472
13.133,35.95793337
13.134,35.27577854
13.135,34.67372634
13.136,34.18628506
13.137,33.82189396
13.138,33.58054631
13.139,33.46223586
13.14,33.4669817
13.141,33.58493362
13.142,33.80004979
13.143,34.10920844
13.144,34.51400951
13.145,35.01444868
13.146,35.6100708
13.147,36.30863488
13.148,37.04170898
13.149,37.80153014
13.15,38.58728418
13.151,39.39897116
13.152,40.23659046
13.153,41.10115535
13.154,41.99266836
13.155,42.87380493
13.156,43.72211505
13.157,44.5300239
13.158,45.29753289
13.159,46.0246445
13.16,46.70472782
13.161,47.3382088
13.162,47.90550759
13.163,48.39112052
13.164,48.78795559
13.165,49.09601479
13.166,49.3096104
13.167,49.42015803
13.168,49.44442957
13.169,49.40999655
13.17,49.3422413
13.171,49.25622978
13.172,49.15196327
13.173,49.02599143
13.174,48.88110985
13.175,48.73257169
13.176,48.57052553
13.177,48.37306122
13.178,48.11797041
13.179,47.80011902
13.18,47.41681381
13.181,46.97588844
13.182,46.48787263
13.183,45.96968332
13.184,45.43642552
13.185,44.89120343
13.186,44.33145334
13.187,43.75960782
13.188,43.17579902
13.189,42.56168741
13.19,41.91427793
13.191,41.25861888
13.192,40.61691884
13.193,39.98914068
13.194,39.37389231
13.195,38.77117285
13.196,38.20334711
13.197,37.70362512
13.198,37.28917407
13.199,36.97201859
13.2,36.73520399
13.201,36.57872693
13.202,36.50258618
13.203,36.50428876
13.204,36.57303139
13.205,36.65420796
13.206,36.73693162
13.207,36.82107645
13.208,36.90664391
13.209,36.99363544
13.21,37.07031064
13.211,37.08288665
13.212,37.07142804
13.213,37.04511531
13.214,37.00417024
13.215,36.94859299
13.216,36.87838284
13.217,36.79442395
13.218,36.71029527
13.219,36.63048106
13.22,36.55474075
13.221,36.48307685
13.222,36.4154892
13.223,36.35197648
13.224,36.29279926
13.225,36.30534314
13.226,36.39651316
