Age_Ma,GR_gAPI
13.327,45.82497246
13.328,45.78834803
13.329,45.72702913
13.33,45.64061954
13.331,45.52911894
13.332,45.39253037
13.333,45.23253041
13.334,45.06296719
13.335,44.89313793
13.336,44.72373677
13.337,44.55476178
13.338,44.3862148
13.339,44.21636327
13.34,44.012406
13.341,43.78322023
13.342,43.53014824
13.343,43.25319173
13.344,42.95235148
13.345,42.62762763
13.346,42.32272476
13.347,42.05071124
13.348,41.8146478
13.349,41.61453143
13.35,41.45036134
13.351,41.32213735
13.352,41.22056223
13.353,41.09688115
13.354,40.93428758
13.355,40.73277966
13.356,40.49236171
13.357,40.21303559
13.358,39.88592408
13.359,39.54910813
13.36,39.22156816
13.361,38.90330339
13.362,38.59431361
13.363,38.29459878
13.364,37.99148669
13.365,37.70775098
13.366,37.460064
13.367,37.24842639
13.368,37.07283558
13.369,36.9332895
13.37,36.87784869
13.371,36.90039504
13.372,36.98133574
13.373,37.12066629
13.374,37.31838477
13.375,37.57449112
13.376,37.84956212
13.377,38.09751168
13.378,38.28768108
13.379,38.42007041
13.38,38.49468242
13.381,38.51152068
13.382,38.44475084
13.383,38.31696266
13.384,38.18755202
13.385,38.05652171
13.386,37.92387209
13.387,37.7896002
13.388,37.67663067
13.389,37.60572973
13.39,37.57933082
13.391,37.59743397
13.392,37.6600378
13.393,37.76713872
13.394,37.9458424
13.395,38.20817813
13.396,38.49865886
13.397,38.81728187
13.398,39.16404426
13.399,39.53894853
13.4,39.90273254
13.401,40.19847919
13.402,40.43779148
13.403,40.62067108
13.404,40.74712117
13.405,40.81714315
13.406,40.82956359
13.407,40.78891005
13.408,40.75828227
13.409,40.73768171
13.41,40.72711157
13.411,40.72656608
13.412,40.75467468
13.413,40.86524237
13.414,40.98112064
13.415,41.10230881
13.416,41.22880439
13.417,41.3606099
13.418,41.49524661
13.419,41.62111152
13.42,41.64634001
13.421,41.56527262
13.422,41.37790798
13.423,41.08425814
13.424,40.67736344
13.425,40.09412414
13.426,39.43558436
13.427,38.71802197
13.428,37.94144275
13.429,37.10584701
13.43,36.21291687
13.431,35.33980084
13.432,34.62900211
13.433,34.12090221
13.434,33.8154986
13.435,33.71277659
13.436,33.81273096
13.437,34.20722637
13.438,34.77858209
13.439,35.47287181
13.44,36.29008345
13.441,37.23021555
13.442,38.29326802
13.443,39.37819675
13.444,40.4064909
13.445,41.33853463
13.446,42.17432762
13.447,42.91387606
13.448,43.55718474
13.449,43.96175044
13.45,44.18861778
13.451,44.32957822
13.452,44.38464641
13.453,44.3538226
13.454,44.2371014
13.455,44.15782276
13.456,44.13670446
13.457,44.13104685
13.458,44.1408501
13.459,44.16611352
13.46,44.20683592
13.461,44.32525065
13.462,44.51620428
13.463,44.69607207
13.464,44.86484775
13.465,45.02253029
13.466,45.16912821
13.467,45.20321539
13.468,45.03748341
13.469,44.68478891
13.47,44.14513688
13.471,43.45261805
13.472,42.73319766
13.473,42.02008426
13.474,41.36839924
13.475,40.84007921
13.476,40.43512496
13.477,40.15353577
13.478,39.99529794
13.479,40.00518075
13.48,40.2573008
13.481,40.63304983
13.482,41.13242412
13.483,41.7554151
13.484,42.50202139
13.485,43.36775993
13.486,44.33977409
13.487,45.34237688
13.488,46.33994064
13.489,47.20650014
13.49,47.94206202
13.491,48.53420499
13.492,48.92099245
13.493,49.15859938
13.494,49.25436329
13.495,49.20829786
13.496,49.02040318
13.497,48.70018741
13.498,48.3662588
13.499,48.01321612
13.5,47.63960297
13.501,47.24542073
13.502,46.83067002
13.503,46.39535108
13.504,46.0151509
13.505,45.68949638
13.506,45.41743446
13.507,45.19895849
13.508,45.03406876
13.509,44.9227657
13.51,44.80887431
13.511,44.67233015
13.512,44.50428115
13.513,44.30472722
13.514,44.07367028
13.515,43.81111198
13.516,43.52245354
13.517,43.2246845
13.518,42.93404339
13.519,42.65052958
13.52,42.37414286
13.521,42.1048833
13.522,41.84486622
13.523,41.5760709
13.524,41.26839639
13.525,40.92184192
13.526,40.53640889
13.527,40.11210095
13.528,39.66164694
13.529,39.19922828
13.53,38.73834618
13.531,38.27899871
13.532,37.82118501
13.533,37.3649077
13.534,36.89463368
13.535,36.39474793
13.536,35.86812873
13.537,35.31477604
13.538,34.7346902
13.539,34.12787386
13.54,33.51330082
13.541,32.92405311
13.542,32.39870046
13.543,31.93724103
13.544,31.53967114
13.545,31.20598927
13.546,30.93086607
13.547,30.7008003
13.548,30.52724492
13.549,30.41062574
13.55,30.35094013
13.551,30.3481855
13.552,30.40173806
13.553,30.50871955
13.554,30.72164372
13.555,31.04940993
13.556,31.49201552
13.557,32.04945279
13.558,32.71873876
13.559,33.46130367
13.56,34.18281112
13.561,34.85092637
13.562,35.46565095
13.563,36.02698784
13.564,36.5349384
13.565,36.97804968
13.566,37.37779288
13.567,37.74686188
13.568,38.08525929
13.569,38.39298567
13.57,38.67004122
13.571,38.86391219
13.572,38.94823851
13.573,38.90690244
13.574,38.73991169
13.575,38.44727015
13.576,38.02898006
13.577,37.57937783
13.578,37.1404888
13.579,36.72651431
13.58,36.33745136
13.581,35.97329918
13.582,35.63405878
13.583,35.29783236
13.584,34.96682837
13.585,34.67755646
13.586,34.43001632
13.587,34.22420679
13.588,34.06012475
13.589,33.95523051
13.59,33.93094996
13.591,34.01269775
13.592,34.20047192
13.593,34.49426937
13.594,34.89408347
13.595,35.39022368
13.596,35.96377673
13.597,36.53274491
13.598,37.09712766
13.599,37.65692397
13.6,38.2121359
13.601,38.74786113
13.602,39.22759003
13.603,39.64655425
13.604,40.00442084
13.605,40.30119296
13.606,40.53687291
13.607,40.70615289
13.608,40.78361826
13.609,40.77261996
13.61,40.6739274
13.611,40.4875472
13.612,40.213481
13.613,39.85644127
13.614,39.49842572
13.615,39.14342996
13.616,38.7932411
13.617,38.44785705
13.618,38.10727879
13.619,37.7715069
13.62,37.4453097
13.621,37.11911464
13.622,36.78536065
13.623,36.44404544
13.624,36.09517041
13.625,35.73873729
13.626,35.37139513
13.627,35.00283358
13.628,34.64625728
13.629,34.30166457
13.63,33.96905525
13.631,33.64842985
13.632,33.33579276
13.633,33.04007004
13.634,32.78450987
13.635,32.56911129
13.636,32.39387301
13.637,32.25879287
13.638,32.17377734
13.639,32.14796736
13.64,32.18820512
13.641,32.29448888
13.642,32.46681645
13.643,32.70518451
13.644,32.99913486
13.645,33.33238877
13.646,33.65536163
13.647,33.96805313
13.648,34.27046271
13.649,34.56259237
13.65,34.83372896
13.651,35.06062429
13.652,35.26825421
13.653,35.45856244
13.654,35.63155114
13.655,35.78721948
13.656,35.92398744
13.657,36.03501281
13.658,36.13629159
13.659,36.23192585
13.66,36.32191893
13.661,36.4062685
13.662,36.4880478
13.663,36.61684143
13.664,36.81036184
13.665,37.07762578
13.666,37.41863127
13.667,37.83337465
13.668,38.32185346
13.669,38.85909184
13.67,39.409095
13.671,39.94143051
13.672,40.4560992
13.673,40.95310166
13.674,41.43243841
13.675,41.87811346
13.676,42.27198734
13.677,42.5922978
13.678,42.83904715
13.679,43.01223783
13.68,43.11187317
13.681,43.12024071
13.682,43.04501896
13.683,42.93502931
13.684,42.79027539
13.685,42.61075925
13.686,42.39647902
13.687,42.18148651
13.688,42.00054078
13.689,41.88655487
13.69,41.83952832
13.691,41.85946031
13.692,41.94634476
13.693,42.11421955
13.694,42.3848469
13.695,42.65182293
13.696,42.91255149
13.697,43.16702926
13.698,43.41526131
13.699,43.64055291
13.7,43.79408268
13.701,43.91514113
13.702,44.01150047
13.703,44.08316256
13.704,44.13012773
13.705,44.14806942
13.706,44.10407461
13.707,44.02403306
13.708,43.91945854
13.709,43.79035712
13.71,43.63672653
13.711,43.45856536
13.712,43.36227752
13.713,43.30671054
13.714,43.25580309
13.715,43.20955009
13.716,43.16795343
13.717,43.13101578
13.718,43.05944662
13.719,42.93600884
13.72,42.74666747
13.721,42.4914222
13.722,42.17027544
13.723,41.78323231
13.724,41.30440305
13.725,40.76040494
13.726,40.26202555
13.727,39.80926717
13.728,39.4021296
13.729,39.04060577
13.73,38.76844268
13.731,38.62073835
13.732,38.58953481
13.733,38.67482963
13.734,38.8766199
13.735,39.19489818
13.736,39.63912981
13.737,40.22334973
13.738,40.83915065
13.739,41.48184384
13.74,42.15142416
13.741,42.84789577
13.742,43.53312847
13.743,44.09633468
13.744,44.5207408
13.745,44.80235742
13.746,44.94119163
13.747,44.93724854
13.748,44.79149334
13.749,44.51188402
13.75,44.11989696
13.751,43.62681009
13.752,43.03263083
13.753,42.33736114
13.754,41.54100245
13.755,40.75196206
13.756,39.98384612
13.757,39.24549544
13.758,38.53690587
13.759,37.85807747
13.76,37.20901107
13.761,36.60648028
13.762,36.05969565
13.763,35.57846135
13.764,35.16277227
13.765,34.81262651
13.766,34.5280239
13.767,34.28748804
13.768,34.07941253
13.769,33.90240728
13.77,33.75647035
13.771,33.6416003
13.772,33.55779711
13.773,33.49614085
13.774,33.44883504
13.775,33.44576178
13.776,33.48692048
13.777,33.57231031
13.778,33.70192802
13.779,33.87055388
13.78,34.06838371
13.781,34.28460107
13.782,34.51765968
13.783,34.76755968
13.784,35.03429945
13.785,35.31820733
13.786,35.62067339
13.787,35.88207496
13.788,36.07861436
13.789,36.21029162
13.79,36.2771112
13.791,36.27803139
13.792,36.18317005
13.793,36.0190008
13.794,35.80690684
13.795,35.54689139
13.796,35.2389555
13.797,34.88310013
13.798,34.49014173
13.799,34.07148241
13.8,33.64251851
13.801,33.20325165
13.802,32.75368197
13.803,32.29380883
13.804,31.88325491
13.805,31.54143161
13.806,31.25332194
13.807,31.01892142
13.808,30.83822763
13.809,30.7112416
13.81,30.61148972
13.811,30.52007887
13.812,30.47569381
13.813,30.47833365
13.814,30.52799744
13.815,30.62468196
13.816,30.75853134
13.817,30.91414927
13.818,31.0553164
13.819,31.17771796
13.82,31.28135456
13.821,31.36622713
13.822,31.43672216
13.823,31.50785663
13.824,31.60052656
13.825,31.72264721
13.826,31.87421755
13.827,32.05523629
13.828,32.26321263
13.829,32.45946182
13.83,32.66138025
13.831,32.8828801
13.832,33.12396459
13.833,33.38463124
13.834,33.66487717
13.835,34.00092172
13.836,34.39505708
13.837,34.84404742
13.838,35.34789184
13.839,35.90658865
13.84,36.52013446
13.841,37.16763325
13.842,37.82272724
13.843,38.41701089
13.844,38.9504855
13.845,39.42315236
13.846,39.83501552
13.847,40.16867859
13.848,40.40680821
13.849,40.46439163
13.85,40.34143141
13.851,40.03793042
13.852,39.55390224
13.853,38.89137042
13.854,38.05357082
13.855,37.11059291
13.856,36.07350146
13.857,34.94229989
13.858,33.71699237
13.859,32.41602249
13.86,31.10779577
13.861,29.87165051
13.862,28.74368044
13.863,27.72388153
13.864,26.81224948
13.865,26.01220258
13.866,25.40875358
13.867,25.03080226
13.868,24.90615897
13.869,25.03481014
13.87,25.41674946
13.871,26.05196918
13.872,26.87037983
13.873,27.82986807
13.874,28.86754971
13.875,29.98342056
13.876,31.17747865
13.877,32.44972161
13.878,33.72081115
13.879,34.94462583
13.88,36.06441142
13.881,37.08017224
13.882,37.99191142
13.883,38.79963286
13.884,39.47443679
13.885,39.98851286
13.886,40.37945479
13.887,40.64849492
13.888,40.79564099
13.889,40.82089294
13.89,40.75530077
13.891,40.66174868
13.892,40.50108099
13.893,40.2625936
13.894,39.94628885
13.895,39.55217048
13.896,39.09026727
13.897,38.6173334
13.898,38.12662925
13.899,37.61367753
13.9,37.07847435
13.901,36.52102305
13.902,35.94132686
13.903,35.30179207
13.904,34.62539226
13.905,33.94623127
13.906,33.26430915
13.907,32.57962599
13.908,31.89218194
13.909,31.24113267
13.91,30.65389412
13.911,30.18707095
13.912,29.84065945
13.913,29.61465694
13.914,29.5090567
13.915,29.53059838
13.916,29.68306067
13.917,29.94943922
13.918,30.32973069
13.919,30.82393185
13.92,31.4320372
13.921,32.1298461
13.922,32.88325472
13.923,33.64180938
13.924,34.39657959
13.925,35.14756522
13.926,35.89476674
13.927,36.62147326
13.928,37.27108009
13.929,37.79823766
13.93,38.17942207
13.931,38.41464003
13.932,38.50389611
13.933,38.4478922
13.934,38.26363264
13.935,38.00601773
13.936,37.73798132
13.937,37.45952892
13.938,37.17065911
13.939,36.87136894
13.94,36.61211211
13.941,36.39635298
13.942,36.20946473
13.943,36.05144688
13.944,35.92229883
13.945,35.82201853
13.946,35.79595554
13.947,35.86956093
13.948,36.06598206
13.949,36.38521438
13.95,36.82725431
13.951,37.39209675
13.952,38.02484128
13.953,38.66255407
13.954,39.23765771
13.955,39.74096072
13.956,40.17246605
13.957,40.53217613
13.958,40.82555769
13.959,41.06723753
13.96,41.23466197
13.961,41.31733153
13.962,41.31524824
13.963,41.22841604
13.964,41.05491161
13.965,40.77158758
13.966,40.38680921
13.967,39.90952797
13.968,39.33974897
13.969,38.67747416
13.97,37.92270653
13.971,37.14302346
13.972,36.35899317
13.973,35.59951105
13.974,34.86457466
13.975,34.1541834
13.976,33.46833763
13.977,32.82959105
13.978,32.25000501
13.979,31.74741252
13.98,31.32180966
13.981,30.97319363
13.982,30.70156282
13.983,30.49855192
13.984,30.35520946
13.985,30.29524001
13.986,30.32195995
13.987,30.4353663
13.988,30.6354555
13.989,30.91085153
13.99,31.232659
13.991,31.54889865
13.992,31.83426352
13.993,32.08875323
13.994,32.31236997
13.995,32.50355393
13.996,32.64447211
13.997,32.72190208
13.998,32.72072591
13.999,32.64094523
14,32.48256256
14.001,32.24558228
14.002,31.90629983
14.003,31.46946633
14.004,30.95814245
14.005,30.37233176
14.006,29.72608086
14.007,29.09593944
14.008,28.53388675
14.009,28.06734123
14.01,27.73598567
14.011,27.53981791
14.012,27.4788363
14.013,27.55303059
14.014,27.77562262
14.015,28.16173032
14.016,28.67369545
14.017,29.30436834
14.018,30.05374458
14.019,30.92181978
14.02,31.900523
14.021,32.96679357
14.022,34.05448727
14.023,35.11056131
14.024,36.05846602
14.025,36.89820423
14.026,37.62766695
14.027,38.2071714
14.028,38.63964156
14.029,38.92917614
14.03,39.0757854
14.031,39.07947136
14.032,38.94023725
14.033,38.69574127
14.034,38.36374072
14.035,37.98607689
14.036,37.56275418
14.037,37.09377409
14.038,36.57913566
14.039,36.08498313
14.04,35.65031367
14.041,35.34563574
14.042,35.17188555
14.043,35.12906053
14.044,35.21715295
14.045,35.43323774
14.046,35.77321622
14.047,36.15301794
14.048,36.54754121
14.049,36.95678283
14.05,37.38074481
14.051,37.80881809
14.052,38.19916138
14.053,38.51451978
14.054,38.72465276
14.055,38.82956126
14.056,38.82924986
14.057,38.72372433
14.058,38.44247622
14.059,38.01681994
14.06,37.51150727
14.061,36.9265459
14.062,36.26193689
14.063,35.5176801
14.064,34.77784597
14.065,34.06874565
14.066,33.40001117
14.067,32.77164053
14.068,32.18363269
14.069,31.63598632
14.07,31.16595631
14.071,30.80378331
14.072,30.49916839
14.073,30.24585932
14.074,30.04385032
14.075,29.89314512
14.076,29.76149133
14.077,29.58413719
14.078,29.40797579
14.079,29.25652382
14.08,29.12978141
14.081,29.02774699
14.082,28.9492084
14.083,28.88453361
14.084,28.8555041
14.085,28.88971323
14.086,28.98716232
14.087,29.14784868
14.088,29.37176684
14.089,29.70921571
14.09,30.17391994
14.091,30.79318883
14.092,31.56701865
14.093,32.49540711
14.094,33.57834351
14.095,34.76893476
14.096,36.04366418
14.097,37.29663225
14.098,38.526488
14.099,39.73323269
14.1,40.91686604
14.101,42.05560652
14.102,43.12186079
14.103,44.17488446
14.104,45.2335477
14.105,46.297856
14.106,47.27395935
14.107,48.10239585
14.108,48.75585622
14.109,49.22645387
14.11,49.50714679
14.111,49.5979457
14.112,49.49885416
14.113,49.20987721
14.114,48.83691439
14.115,48.38127587
14.116,47.84286118
14.117,47.2216706
14.118,46.51770573
14.119,45.73097363
14.12,44.80221868
14.121,43.71853192
14.122,42.5674787
14.123,41.44290901
14.124,40.39680775
14.125,39.42917352
14.126,38.54789283
14.127,37.76000889
14.128,37.04195791
14.129,36.38889029
14.13,35.80080099
14.131,35.27769112
14.132,34.81960351
14.133,34.42663863
14.134,34.11885193
14.135,33.90996174
14.136,33.79996101
14.137,33.78884874
14.138,33.87066534
14.139,33.95784547
14.14,34.0398866
14.141,34.09785659
14.142,34.13175685
14.143,34.14158772
14.144,34.12735005
14.145,34.11260763
14.146,34.0985653
14.147,34.05813123
14.148,33.99130431
14.149,33.89808409
14.15,33.77847497
14.151,33.61242154
14.152,33.38620389
14.153,33.13125303
14.154,32.85190465
14.155,32.54815983
14.156,32.220019
14.157,31.87798482
14.158,31.54098943
14.159,31.26942446
14.16,31.09758839
14.161,31.02548035
14.162,31.05309536
14.163,31.18406997
14.164,31.445496
14.165,31.81344732
14.166,32.25134042
14.167,32.75917089
14.168,33.33693786
14.169,33.98463906
14.17,34.67084348
14.171,35.38298488
14.172,36.07503021
14.173,36.74697906
14.174,37.39883136
14.175,38.03058977
14.176,38.58186266
14.177,39.0183513
14.178,39.30346882
14.179,39.4334522
14.18,39.40830611
14.181,39.2280361
14.182,38.91656981
14.183,38.51049077
14.184,38.03257187
14.185,37.49453415
14.186,36.89637987
14.187,36.23811084
14.188,35.52796016
14.189,34.81196087
14.19,34.12209637
14.191,33.50392658
14.192,32.95744885
14.193,32.48266174
14.194,32.0795617
14.195,31.78473559
14.196,31.60110445
14.197,31.52433028
14.198,31.55440753
14.199,31.69133449
14.2,31.93510691
14.201,32.26295185
14.202,32.66314917
14.203,33.03622082
14.204,33.3726737
14.205,33.67250623
14.206,33.93572417
14.207,34.13034568
14.208,34.21081075
14.209,34.19960829
14.21,34.10826829
14.211,33.9367943
14.212,33.68518827
14.213,33.35429888
14.214,32.9484641
14.215,32.49006705
14.216,32.01159181
14.217,31.51304264
14.218,30.9944189
14.219,30.45571897
14.22,29.99642085
14.221,29.61836213
14.222,29.27932107
14.223,28.97929192
14.224,28.71827321
14.225,28.49626796
14.226,28.29078726
14.227,28.09030256
14.228,27.92176225
14.229,27.78823819
14.23,27.68972869
14.231,27.62623363
14.232,27.5753699
14.233,27.50465359
14.234,27.46273222
14.235,27.47691999
14.236,27.54721853
14.237,27.67362359
14.238,27.86378487
14.239,28.15992409
14.24,28.5283919
14.241,28.91472519
14.242,29.31892094
14.243,29.74097945
14.244,30.18090159
14.245,30.61173897
14.246,31.02248578
14.247,31.356062
14.248,31.61246773
14.249,31.791703
14.25,31.8937759
14.251,31.87003897
14.252,31.69317866
14.253,31.48819633
14.254,31.27531388
14.255,31.05453539
14.256,30.82585539
14.257,30.62292124
14.258,30.50019597
14.259,30.41911268
14.26,30.35376649
14.261,30.30415652
14.262,30.27028253
14.263,30.26007626
14.264,30.33061773
14.265,30.46609662
14.266,30.63502607
14.267,30.837398
14.268,31.07321326
14.269,31.34247549
14.27,31.52018333
14.271,31.58572765
14.272,31.53382691
14.273,31.36448654
14.274,31.07770855
14.275,30.67349779
14.276,30.19042149
14.277,29.65438423
14.278,29.1241079
14.279,28.61405492
14.28,28.12422556
14.281,27.65461803
14.282,27.22104176
14.283,26.8549836
14.284,26.57032726
14.285,26.37916711
14.286,26.28149951
14.287,26.27732226
14.288,26.36702355
14.289,26.55588492
14.29,26.83828487
14.291,27.19864028
14.292,27.63694631
14.293,28.1532022
14.294,28.74740518
14.295,29.36083334
14.296,29.97902452
14.297,30.58318365
14.298,31.17320757
14.299,31.74909719
14.3,32.3108515
14.301,32.84458661
14.302,33.33820724
14.303,33.77689427
14.304,34.15495643
14.305,34.47239702
14.306,34.72921663
14.307,34.93103721
14.308,35.09344187
14.309,35.21630604
14.31,35.29947731
14.311,35.34295847
14.312,35.34674985
14.313,35.31085218
14.314,35.25406054
14.315,35.18237503
14.316,35.12370611
14.317,35.07805478
14.318,35.04542112
14.319,35.02580265
14.32,35.03401848
14.321,35.07576207
14.322,35.07652076
14.323,35.02786137
14.324,34.92978349
14.325,34.78229192
14.326,34.58551277
14.327,34.33959883
14.328,34.07118197
14.329,33.79651955
14.33,33.51561084
14.331,33.22845669
14.332,32.92916281
14.333,32.58981874
14.334,32.21222685
14.335,31.79985187
14.336,31.35269627
14.337,30.87076029
14.338,30.35404486
14.339,29.87706265
14.34,29.4482675
14.341,29.06798079
14.342,28.73619771
14.343,28.45291674
14.344,28.21813893
14.345,28.00523251
14.346,27.79793979
14.347,27.59446942
14.348,27.3943173
14.349,27.19748252
14.35,27.00396597
14.351,26.81196579
14.352,26.61801734
14.353,26.45575712
14.354,26.35910712
14.355,26.32806641
14.356,26.36263291
14.357,26.46278154
14.358,26.62819093
14.359,26.85820357
14.36,27.15040098
14.361,27.50478211
14.362,27.92134649
14.363,28.40008896
14.364,28.94280088
14.365,29.54998551
14.366,30.2214623
14.367,30.95721644
14.368,31.75724742
14.369,32.54396005
14.37,33.26246954
14.371,33.87885368
14.372,34.42732612
14.373,34.92701334
14.374,35.37791913
14.375,35.78004315
14.376,36.13404259
14.377,36.44233594
14.378,36.67656655
14.379,36.78482394
14.38,36.76711323
14.381,36.62343611
14.382,36.35379885
14.383,35.95838202
14.384,35.4403149
14.385,34.84534511
14.386,34.25106784
14.387,33.67873137
14.388,33.12833821
14.389,32.5656749
14.39,31.97161707
14.391,31.39494831
14.392,30.8500038
14.393,30.33678385
14.394,29.85528594
14.395,29.43386522
14.396,29.12443256
14.397,28.89411143
14.398,28.70738014
14.399,28.56423238
14.4,28.46466926
14.401,28.40557762
14.402,28.34120984
14.403,28.27465667
14.404,28.21934529
14.405,28.17527321
14.406,28.14244027
14.407,28.12084792
14.408,28.06171257
14.409,27.95069936
14.41,27.81783798
14.411,27.66675912
14.412,27.49746426
14.413,27.30995186
14.414,27.13709793
14.415,27.0144225
14.416,26.91366937
14.417,26.81567991
14.418,26.72045194
14.419,26.62798679
14.42,26.53519537
14.421,26.42865049
14.422,26.32171451
14.423,26.24581303
14.424,26.20094458
14.425,26.18710891
14.426,26.20430447
14.427,26.22250157
14.428,26.23807208
14.429,26.2144358
14.43,26.15157218
14.431,26.04948176
14.432,25.90816634
14.433,25.75588242
14.434,25.61178755
14.435,25.49495448
14.436,25.41359102
14.437,25.36769552
14.438,25.35726753
14.439,25.36894435
14.44,25.3713003
14.441,25.36363029
14.442,25.34486563
14.443,25.31500787
14.444,25.27405685
14.445,25.22201211
14.446,25.19545385
14.447,25.19221652
14.448,25.19132942
14.449,25.19279073
14.45,25.19660014
14.451,25.20275941
14.452,25.19219587
14.453,25.15670039
14.454,25.13054427
14.455,25.12283115
14.456,25.13356141
14.457,25.16273328
14.458,25.21105085
14.459,25.27958306
14.46,25.37848122
14.461,25.51854889
14.462,25.69978654
14.463,25.92219251
14.464,26.18795108
14.465,26.51803296
14.466,26.9014837
14.467,27.28751004
14.468,27.67611021
14.469,28.06728415
14.47,28.46103342
14.471,28.82308669
14.472,29.14434078
14.473,29.4274919
14.474,29.6729482
14.475,29.88071068
14.476,30.05078022
14.477,30.1730059
14.478,30.23658429
14.479,30.24357491
14.48,30.19560222
14.481,30.09266957
14.482,29.93477732
14.483,29.73288042
14.484,29.53777216
14.485,29.3636749
14.486,29.25366249
14.487,29.20773337
14.488,29.22588706
14.489,29.3081188
14.49,29.45173233
14.491,29.6563213
14.492,29.94747677
14.493,30.32695336
14.494,30.79475074
14.495,31.35086252
14.496,31.99322739
14.497,32.72022254
14.498,33.53625229
14.499,34.44399245
14.5,35.44344251
14.501,36.53459833
14.502,37.70323274
14.503,38.90627188
14.504,40.11706772
14.505,41.27544467
14.506,42.38140752
14.507,43.4349563
14.508,44.4360913
14.509,45.35922149
14.51,46.20259131
14.511,46.92164441
14.512,47.51595785
14.513,47.98553342
14.514,48.33037542
14.515,48.54608038
14.516,48.62997214
14.517,48.59405398
14.518,48.44417162
14.519,48.18032982
14.52,47.80253025
14.521,47.33742251
14.522,46.84518267
14.523,46.32065838
14.524,45.75442632
14.525,45.14648619
14.526,44.49683892
14.527,43.80548836
14.528,43.11699089
14.529,42.43130472
14.53,41.73461941
14.531,41.02693068
14.532,40.30823768
14.533,39.57854591
14.534,38.82585287
14.535,38.04431702
14.536,37.2703317
14.537,36.51867838
14.538,35.78935547
14.539,35.08236346
14.54,34.40285506
14.541,33.76025354
14.542,33.18652294
14.543,32.73209342
14.544,32.39696113
14.545,32.18112426
14.546,32.08504779
14.547,32.12254214
14.548,32.29103855
14.549,32.55258283
14.55,32.9071695
14.551,33.35479774
14.552,33.8954643
14.553,34.49277549
14.554,35.13194816
14.555,35.85594487
14.556,36.6800571
14.557,37.60428446
14.558,38.53642575
14.559,39.37610171
14.56,40.07288125
14.561,40.62922361
14.562,41.04866574
14.563,41.33121377
14.564,41.47686935
14.565,41.48820624
14.566,41.40317863
14.567,41.22996387
14.568,41.06051087
14.569,40.89482288
14.57,40.73290026
14.571,40.57473933
14.572,40.37737722
14.573,40.12552198
14.574,39.82012217
14.575,39.55369225
14.576,39.39464746
14.577,39.34298537
14.578,39.39624503
14.579,39.55089127
14.58,39.76523871
14.581,39.98182756
14.582,40.20065279
14.583,40.42171603
14.584,40.63684472
14.585,40.75408994
14.586,40.77771145
14.587,40.75195145
14.588,40.67681361
14.589,40.55229826
14.59,40.37840656
14.591,40.15419004
14.592,39.87933544
14.593,39.59458316
14.594,39.31323828
14.595,39.0353025
14.596,38.76077319
14.597,38.53133389
14.598,38.40444274
14.599,38.34713349
14.6,38.31360362
14.601,38.30384837
14.602,38.31786869
14.603,38.35140775
14.604,38.36022334
14.605,38.34340698
14.606,38.29076905
14.607,38.20230838
14.608,38.07802487
14.609,37.91792315
14.61,37.68126326
14.611,37.35474254
14.612,36.99094977
14.613,36.60799775
14.614,36.20588834
14.615,35.78462012
14.616,35.37715831
14.617,35.02930379
14.618,34.75523652
14.619,34.5758331
14.62,34.49109064
14.621,34.50100767
14.622,34.60648793
14.623,34.81772108
14.624,35.13369128
14.625,35.53948367
14.626,36.03509365
14.627,36.62052076
14.628,37.21393239
14.629,37.75292473
14.63,38.21938762
14.631,38.60323974
14.632,38.90059512
14.633,39.11145479
14.634,39.23582247
14.635,39.2595212
14.636,39.16167343
14.637,38.93754216
14.638,38.57934409
14.639,38.08708397
14.64,37.46076345
14.641,36.70140475
14.642,35.82392274
14.643,34.83006288
14.644,33.77010732
14.645,32.72588868
14.646,31.70722199
14.647,30.71410943
14.648,29.75663267
14.649,28.8386791
14.65,27.97006364
14.651,27.15524498
14.652,26.3942201
14.653,25.68698951
14.654,25.03829071
14.655,24.45590842
14.656,23.95396163
14.657,23.55985589
14.658,23.27358479
14.659,23.09514778
14.66,23.02279655
14.661,23.00624896
14.662,23.04550502
14.663,23.12753108
14.664,23.25220935
14.665,23.41953949
14.666,23.62951986
14.667,23.87233518
14.668,24.14352306
14.669,24.42405089
14.67,24.70326179
14.671,24.98115527
14.672,25.25773186
14.673,25.51887319
14.674,25.73717207
14.675,25.91340927
14.676,26.0495008
14.677,26.14544949
14.678,26.20125545
14.679,26.21691943
14.68,26.20547509
14.681,26.16703803
14.682,26.10732631
14.683,26.02672768
14.684,25.92524253
14.685,25.80287101
14.686,25.67864578
14.687,25.56322321
14.688,25.46977793
14.689,25.40774984
14.69,25.37713832
14.691,25.3779425
14.692,25.40938029
14.693,25.46953626
14.694,25.55349315
14.695,25.64450906
14.696,25.74258323
14.697,25.84771566
14.698,25.95990647
14.699,26.0734376
14.7,26.18792292
14.701,26.37028679
14.702,26.6305157
14.703,26.9686096
14.704,27.38456294
14.705,27.86519861
14.706,28.40107618
14.707,28.9808301
14.708,29.5936254
14.709,30.23946337
14.71,30.91834214
14.711,31.63517516
14.712,32.40670423
14.713,33.21514669
14.714,33.96156881
14.715,34.64597048
14.716,35.26835168
14.717,35.82871892
14.718,36.26014802
14.719,36.55265233
14.72,36.70656129
14.721,36.72196728
14.722,36.59887278
14.723,36.33728184
14.724,35.94856258
14.725,35.44355087
14.726,34.8782438
