Depth_mbrt,GR_gAPI
1976.4,38.90920071
1976.6,35.81031522
1976.8,36.9974299
1977,41.8987914
1977.2,45.59832624
1977.4,43.08825352
1977.6,40.13254632
1977.8,42.34210912
1978,45.52737127
1978.2,43.7874651
1978.4,43.25855168
1978.6,45.04562368
1978.8,47.53593932
1979,48.21678967
1979.2,43.56253135
1979.4,41.53892246
1979.6,39.42058813
1979.8,34.04401245
1980,32.76385515
1980.2,40.49398035
1980.4,51.01088493
1980.6,51.60000435
1980.8,45.68581766
1981,40.36038392
1981.2,38.12117687
1981.4,37.13770554
1981.6,39.13043934
1981.8,41.69201444
1982,47.54074554
1982.2,45.53120451
1982.4,39.67986638
1982.6,39.39621501
1982.8,41.40223819
1983,39.95162831
1983.2,36.24633072
1983.4,32.41265198
1983.6,40.9873585
1983.8,50.92753958
1984,47.97616007
1984.2,42.85804615
1984.4,41.4122061
1984.6,38.71082155
1984.8,37.58070599
1985,39.20007762
1985.2,37.61218814
1985.4,33.55689652
1985.6,31.54545153
1985.8,35.23357458
1986,36.66820548
1986.2,40.62185611
1986.4,46.03915517
1986.6,47.17030095
1986.8,38.86439645
1987,34.72842084
1987.2,42.57690113
1987.4,46.26181752
1987.6,42.89166332
1987.8,38.87912127
1988,39.54630757
1988.2,40.50073263
1988.4,37.48213987
1988.6,35.46758348
1988.8,36.2383102
1989,37.84436791
1989.2,45.46796526
1989.4,49.04383838
1989.6,43.8912625
1989.8,39.039312
1990,41.6391658
1990.2,47.94497289
1990.4,49.83618869
1990.6,46.62419585
1990.8,39.71961135
1991,36.52401217
1991.2,39.68156123
1991.4,45.18365302
1991.6,43.6198078
1991.8,40.35748199
1992,43.12382924
1992.2,42.35449812
1992.4,36.9669494
1992.6,35.40748329
1992.8,41.64131844
1993,47.74885409
1993.2,48.81939345
1993.4,46.53516956
1993.6,45.99525706
1993.8,46.40048746
1994,47.33240279
1994.2,42.46776843
1994.4,44.04713248
1994.6,50.81475858
1994.8,53.94826868
1995,49.52531207
1995.2,46.34557442
1995.4,43.30728981
1995.6,39.92353766
1995.8,38.07763838
1996,36.29431894
1996.2,36.65604433
1996.4,37.65738554
1996.6,40.82126863
1996.8,44.55590433
1997,46.61964845
1997.2,45.61033413
1997.4,47.45302925
1997.6,44.57409592
1997.8,42.19797441
1998,43.68895312
1998.2,44.26827718
1998.4,40.33796387
1998.6,38.98569224
1998.8,44.49713622
1999,50.14484603
1999.2,47.99308416
1999.4,41.40305643
1999.6,38.39060408
1999.8,40.45143796
2000,40.84873842
2000.2,39.71847767
2000.4,41.35337978
2000.6,42.68592119
2000.8,47.13112638
2001,47.61378995
2001.2,44.48175135
2001.4,44.43934976
2001.6,48.77903174
2001.8,53.41893153
2002,54.56327079
2002.2,49.82257321
2002.4,42.30937839
2002.6,40.39780829
2002.8,44.55861205
2003,42.64134926
2003.2,41.28665885
2003.4,43.82796625
2003.6,43.60095364
2003.8,42.98608674
2004,43.64630685
2004.2,40.71002736
2004.4,37.1324721
2004.6,38.04445242
2004.8,38.48231102
2005,39.25501975
2005.2,36.12719011
2005.4,35.49739893
2005.6,40.67583515
2005.8,42.13892138
2006,45.99504522
2006.2,47.92215094
2006.4,44.11052663
2006.6,40.19223669
2006.8,42.10403068
2007,45.23783008
2007.2,47.94897028
2007.4,46.01793905
2007.6,43.77657456
2007.8,44.94455966
2008,48.9040913
2008.2,49.60748306
2008.4,47.2594899
2008.6,41.92379991
2008.8,41.03348909
2009,40.03704163
2009.2,40.31053357
2009.4,42.95768826
2009.6,43.39507601
2009.8,43.84655859
2010,43.66028877
2010.2,42.9394981
2010.4,44.98856816
2010.6,47.4011693
2010.8,44.79823016
2011,41.74840577
2011.2,40.30929346
2011.4,44.38675325
2011.6,53.22565928
2011.8,55.28697293
2012,49.77659766
2012.2,47.67989477
2012.4,48.10368363
2012.6,48.14667816
2012.8,46.23765737
2013,46.28220685
2013.2,48.92222962
2013.4,47.44716434
2013.6,46.37347863
2013.8,49.43291103
2014,48.17590743
2014.2,42.14429632
2014.4,40.48943526
2014.6,45.04095406
2014.8,47.29125447
2015,46.61087948
2015.2,44.46305669
2015.4,47.8024061
2015.6,53.19176614
2015.8,52.61917281
2016,51.10733096
2016.2,48.97398118
2016.4,44.52516635
2016.6,48.95899687
2016.8,55.60981358
2017,59.08316352
2017.2,61.30109595
2017.4,58.69203182
2017.6,57.3959501
2017.8,59.34897315
2018,60.44541715
2018.2,59.71283167
2018.4,55.73914218
2018.6,51.60218453
2018.8,59.88970264
2019,64.74728953
2019.2,64.26650488
2019.4,62.06546809
2019.6,60.60940946
2019.8,56.37761109
2020,54.04286193
2020.2,51.00374959
2020.4,47.3091363
2020.6,46.03652211
2020.8,48.74542801
2021,50.28133674
2021.2,50.88453512
2021.4,48.25794545
2021.6,45.51223015
2021.8,49.73697679
2022,53.15015966
2022.2,52.85876864
2022.4,51.1142073
2022.6,48.93523641
2022.8,51.41531507
2023,55.59060333
2023.2,52.72728684
2023.4,48.4309223
2023.6,50.00988709
2023.8,49.80923724
2024,47.11581731
2024.2,45.11942548
2024.4,46.18227656
2024.6,50.78333595
2024.8,55.12120432
2025,54.72916293
2025.2,54.04157996
2025.4,56.81581266
2025.6,58.5556189
2025.8,59.99661463
2026,57.81457633
2026.2,54.66034218
2026.4,56.2874461
2026.6,58.68535296
2026.8,56.07551997
2027,50.77024901
2027.2,45.47855522
2027.4,51.20229022
2027.6,56.47626679
2027.8,54.70391631
2028,49.97174738
2028.2,50.79101683
2028.4,54.83267701
2028.6,59.19380104
2028.8,54.84628392
2029,48.8635163
2029.2,50.24957506
2029.4,56.59777496
2029.6,59.87923663
2029.8,54.74360729
2030,52.82492376
2030.2,53.90373896
2030.4,52.85380766
2030.6,51.96886355
2030.8,51.72330662
2031,55.60511396
2031.2,61.14575359
2031.4,61.6437157
2031.6,55.71700014
2031.8,51.17378254
2032,51.34626283
2032.2,47.60415324
2032.4,49.57841141
2032.6,57.7714153
2032.8,55.32376996
2033,54.8040753
2033.2,55.34850555
2033.4,55.74412133
2033.6,57.69840539
2033.8,64.23408589
2034,61.03797473
2034.2,53.24562181
2034.4,49.57663698
2034.6,50.10694262
2034.8,51.55482326
2035,54.89689909
2035.2,57.12216393
2035.4,55.58547438
2035.6,50.19101408
2035.8,44.6588565
2036,43.64870184
2036.2,47.08415399
2036.4,49.44726625
2036.6,49.71642431
2036.8,50.62476296
2037,49.92125885
2037.2,56.2823212
2037.4,61.73214744
2037.6,64.02666984
2037.8,64.81315881
2038,58.0691493
2038.2,54.0718849
2038.4,55.45222068
2038.6,57.90539202
2038.8,58.89612083
2039,54.16363478
2039.2,49.01261753
2039.4,51.31540557
2039.6,56.41905963
2039.8,59.15264538
2040,62.10695613
2040.2,63.08910633
2040.4,62.3573856
2040.6,59.95861021
2040.8,56.13724054
2041,57.85822099
2041.2,61.9786474
2041.4,64.7617124
2041.6,62.06592287
2041.8,61.77368993
2042,67.43289032
2042.2,72.03660816
2042.4,71.49576752
2042.6,64.34073429
2042.8,59.37780341
2043,57.81288067
2043.2,55.27609557
2043.4,53.24350035
2043.6,52.0785773
2043.8,59.41125739
2044,62.64609761
2044.2,59.63811645
2044.4,55.15219183
2044.6,56.38071513
2044.8,61.90041049
2045,62.68818717
2045.2,61.26287783
2045.4,62.61931883
2045.6,63.15184515
2045.8,62.54844804
2046,63.7517614
2046.2,61.65613977
2046.4,60.77930103
2046.6,56.71703071
2046.8,58.28217316
2047,63.68121077
2047.2,66.7558315
2047.4,65.62342877
2047.6,59.50123866
2047.8,53.58796017
2048,60.58123463
2048.2,68.57274774
2048.4,66.90369749
2048.6,59.82565013
2048.8,61.13585874
2049,62.97516643
2049.2,62.23280664
2049.4,61.77367539
2049.6,64.37191119
2049.8,66.82621902
2050,66.35343989
2050.2,67.72858276
2050.4,70.47968625
2050.6,65.35088282
2050.8,59.4381149
2051,62.42027189
2051.2,70.74625473
2051.4,77.0049125
2051.6,73.18500223
2051.8,64.68380396
2052,61.51788846
2052.2,66.14284432
2052.4,72.42834102
2052.6,72.9603797
2052.8,73.67577819
2053,74.56839826
2053.2,76.77065179
2053.4,78.43546029
2053.6,77.3810377
2053.8,78.4866663
2054,74.39925595
2054.2,68.92616258
2054.4,70.54074789
2054.6,74.55309985
2054.8,76.13668601
2055,72.67015052
2055.2,72.45329144
2055.4,71.7263407
2055.6,65.86602181
2055.8,60.30014575
2056,65.0269623
2056.2,68.77222491
2056.4,68.53286121
2056.6,61.51476608
2056.8,57.48651333
2057,54.15888418
2057.2,52.56729809
2057.4,52.76123781
2057.6,49.96231117
2057.8,44.92745494
2058,49.09259771
2058.2,56.26099991
2058.4,66.91661815
2058.6,75.92723398
2058.8,81.02206276
2059,82.07276579
2059.2,88.0298158
2059.4,95.50008268
2059.6,98.71552663
2059.8,96.418006
2060,96.58580491
2060.2,97.07505869
2060.4,94.55686486
2060.6,91.53939685
2060.8,89.19064837
2061,80.69169579
2061.2,73.8853313
2061.4,73.39610056
2061.6,76.24666906
2061.8,75.82239003
2062,80.68305786
2062.2,82.86064242
2062.4,75.83827159
2062.6,69.03956218
2062.8,69.70004821
2063,73.33206124
2063.2,73.16706633
2063.4,70.32157374
2063.6,70.84365528
2063.8,67.15895166
2064,64.1765365
2064.2,64.64165562
2064.4,67.46442505
2064.6,69.47362275
2064.8,67.03372788
2065,60.38077204
2065.2,61.60086518
2065.4,67.37175894
2065.6,71.20555289
2065.8,72.32080389
2066,76.008078
2066.2,75.17291469
2066.4,70.08301361
2066.6,66.38536595
2066.8,65.33589042
2067,67.65618598
2067.2,66.97463847
2067.4,67.49281035
2067.6,69.8433093
2067.8,68.53214567
2068,66.24894304
2068.2,65.96217417
2068.4,69.28300129
2068.6,73.34702914
2068.8,73.92240429
2069,72.75762315
2069.2,71.5360575
2069.4,64.09988963
2069.6,59.88051998
2069.8,61.18794279
2070,65.67684555
2070.2,67.83139008
2070.4,70.57184141
2070.6,69.75504387
2070.8,66.48182128
2071,63.30774124
2071.2,65.75867669
2071.4,69.00402657
2071.6,66.81019245
2071.8,64.20010639
2072,64.03875766
2072.2,65.17373537
2072.4,64.58105581
2072.6,64.08641122
2072.8,65.24892509
2073,66.01648819
2073.2,65.0916831
2073.4,66.02994791
2073.6,66.43910681
2073.8,65.32815009
2074,70.011558
2074.2,68.47667846
2074.4,67.79273819
2074.6,72.45230778
2074.8,71.84855165
2075,65.70152809
2075.2,66.16036141
2075.4,70.53172761
2075.6,75.380017
2075.8,77.13384962
2076,75.01530877
2076.2,71.52398985
2076.4,68.29557275
2076.6,69.42452755
2076.8,69.35206377
2077,67.7811507
2077.2,64.43372586
2077.4,64.67977866
2077.6,66.70046554
2077.8,66.69103397
2078,66.46101391
2078.2,66.96585006
2078.4,66.55656293
2078.6,63.43920821
2078.8,65.41190512
2079,71.25238492
2079.2,66.55800166
2079.4,60.85432475
2079.6,62.13959039
2079.8,64.86351333
2080,59.60462758
2080.2,61.11157942
2080.4,64.44763001
2080.6,62.47570021
2080.8,58.12126199
2081,57.09510325
2081.2,59.76408044
2081.4,61.70862979
2081.6,58.47303978
2081.8,49.16163585
2082,42.23443406
2082.2,44.83115644
2082.4,47.31753758
2082.6,46.03349874
2082.8,42.84347651
2083,45.54796055
2083.2,52.35416985
2083.4,54.96428593
2083.6,55.77292177
2083.8,62.3377724
2084,62.17124479
2084.2,57.46384841
2084.4,55.74280836
2084.6,54.70441675
2084.8,51.212439
2085,49.95480723
2085.2,50.63020096
2085.4,50.8866147
2085.6,50.5655467
2085.8,53.15389656
2086,59.59369887
2086.2,66.85488797
2086.4,68.01681906
2086.6,65.95640911
2086.8,64.15960352
2087,62.41462409
2087.2,57.6526576
2087.4,55.24835437
2087.6,54.88838314
2087.8,52.97766497
2088,50.10033732
2088.2,44.77050561
2088.4,47.57282646
2088.6,49.4452799
2088.8,50.91769811
2089,48.50055877
2089.2,47.36438461
2089.4,50.93715835
2089.6,53.15324744
2089.8,48.78286064
2090,47.17922834
2090.2,48.06087197
2090.4,47.69163591
2090.6,49.23913374
2090.8,54.29077716
2091,54.09399056
2091.2,51.7955747
2091.4,51.5127536
2091.6,52.78155493
2091.8,50.59491965
2092,47.12397711
2092.2,46.31741267
2092.4,44.80917354
2092.6,46.72397411
2092.8,50.93219181
2093,57.90241426
2093.2,63.4426269
2093.4,59.99066079
2093.6,56.67908113
2093.8,52.58380723
2094,48.76797061
2094.2,48.07399049
2094.4,46.91881144
2094.6,46.74396342
2094.8,49.81409299
2095,51.06444186
2095.2,50.7053982
2095.4,50.50554567
2095.6,52.91358143
2095.8,56.04934136
2096,60.01309579
2096.2,62.40175534
2096.4,59.27951026
2096.6,53.83193354
2096.8,53.97843118
2097,57.98258219
2097.2,59.00670486
2097.4,62.12125662
2097.6,62.67049537
2097.8,65.54500758
2098,67.62368686
2098.2,62.14814041
2098.4,62.22755027
2098.6,60.74658932
2098.8,60.00034754
2099,60.37844681
2099.2,60.12206374
2099.4,60.71899345
2099.6,64.97907396
2099.8,69.31134323
2100,69.80255791
2100,70.33763771
2100.2,70.21975297
2100.4,67.91464282
2100.6,66.58735336
2100.8,60.10507611
2101,57.07768078
2101.2,60.03150039
2101.4,62.15512118
2101.6,64.50313793
2101.8,65.36532249
2102,61.0134076
2102.2,64.42986844
2102.4,65.72264654
2102.6,65.53041935
2102.8,64.82642286
2103,63.46087601
2103.2,63.0009784
2103.4,67.67325464
2103.6,70.83705758
2103.8,67.66505658
2104,62.65636469
2104.2,63.77661232
2104.4,66.99807296
2104.6,66.75556014
2104.8,65.96499
2105,65.34216816
2105.2,66.87039609
2105.4,68.70296409
2105.6,66.59777687
2105.8,67.70460432
2106,70.32298589
2106.2,70.85450236
2106.4,74.1361424
2106.6,75.02969728
2106.8,72.6379265
2107,71.90468714
2107.2,70.30653958
2107.4,69.24976572
2107.6,65.68680674
2107.8,64.31464758
2108,62.16634793
2108.2,62.13868816
2108.4,68.38894737
2108.6,68.4962309
2108.8,72.13058703
2109,77.41967699
2109.2,77.29096583
2109.4,76.59458895
2109.6,79.31539042
2109.8,81.27769404
2110,79.84263487
2110.2,80.97837861
2110.4,82.88106579
2110.6,78.81547618
2110.8,77.86536594
2111,81.27123223
2111.2,82.7064538
2111.4,76.43999214
2111.6,78.74417392
2111.8,84.2626525
2112,83.93449016
2112.2,84.19665349
2112.4,86.86303547
2112.6,92.24196438
2112.8,89.92127905
2113,85.5821208
2113.2,83.55694411
2113.4,85.0576427
2113.6,85.80110439
2113.8,88.77390621
2114,88.67628988
2114.2,84.99593308
2114.4,84.6544685
2114.6,89.39523388
2114.8,92.39779114
2115,91.82887228
2115.2,89.04036688
2115.4,87.30105369
2115.6,87.97574034
2115.8,88.14420141
2116,92.12996745
2116.2,93.07147768
2116.4,84.92350178
2116.6,79.01789611
2116.8,78.70355315
2117,80.34433619
2117.2,83.64557143
2117.4,83.47593769
2117.6,75.36569839
2117.8,68.28917509
2118,61.34448209
2118.2,56.75146414
2118.4,53.44057505
2118.6,54.83236367
2118.8,59.06455598
2119,59.31387499
2119.2,58.09504983
2119.4,57.00913158
2119.6,54.96178073
2119.8,54.3183715
2120,55.58194225
2120.2,55.18035132
2120.4,49.59406481
2120.6,49.55815199
2120.8,52.46964458
2121,56.36278386
2121.2,55.35896727
2121.4,52.98555609
2121.6,48.76649538
2121.8,45.7239923
2122,48.08991026
2122.2,47.10431893
2122.4,44.77417711
2122.6,46.39281958
2122.8,50.29366066
2123,54.89176577
2123.2,58.48436732
2123.4,59.51304951
2123.6,57.59783018
2123.8,54.75324595
2124,51.2306696
2124.2,49.02313685
2124.4,49.70390303
2124.6,51.74941345
2124.8,52.94324767
2125,53.33771287
2125.2,56.42286911
2125.4,59.11760856
2125.6,56.93245857
2125.8,57.59917497
2126,55.77900525
2126.2,53.38754993
2126.4,56.4655856
2126.6,57.54390596
2126.8,55.89019143
2127,54.74538189
2127.2,58.44499475
2127.4,62.52361651
2127.6,66.5659715
2127.8,66.40092676
2128,65.48210993
2128.2,66.12165663
2128.4,65.45411365
2128.6,63.05340567
2128.8,62.54467357
2129,62.33999654
2129.2,65.86929597
2129.4,67.77594924
2129.6,69.21612823
2129.8,73.35333861
2130,72.87320841
2130.2,70.31473734
2130.4,67.61355149
2130.6,63.63309788
2130.8,60.52898504
2131,63.01408652
2131.2,64.44924433
2131.4,67.59234167
2131.6,67.72893069
2131.8,71.49667318
2132,76.12230263
2132.2,79.17908983
2132.4,81.94283616
2132.6,78.70208458
2132.8,72.64866162
2133,69.48249566
2133.2,69.38742445
2133.4,72.67756648
2133.6,77.98099319
2133.8,79.92396164
2134,75.48198783
2134.2,74.65484852
2134.4,77.26960111
2134.6,82.40775184
2134.8,79.28446482
2135,75.93877301
2135.2,70.84457579
2135.4,68.61113608
2135.6,71.9058938
2135.8,77.54760768
2136,78.87449756
2136.2,71.70918749
2136.4,62.14324398
2136.6,61.19124853
2136.8,62.54147898
2137,74.68535999
2137.2,79.04495596
2137.4,73.37015529
2137.6,66.08754872
2137.8,65.63049254
2138,65.36615645
2138.2,61.10520081
2138.4,57.08420645
2138.6,57.30524443
2138.8,63.26564875
2139,68.82402902
2139.2,68.51391374
2139.4,69.38438883
2139.6,69.30118861
2139.8,72.17906568
2140,72.44459699
2140.2,70.52663432
2140.4,69.51453819
2140.6,67.91610095
2140.8,66.16692967
2141,64.56464115
2141.2,60.47909779
2141.4,55.59726038
2141.6,56.63128216
2141.8,59.83006229
2142,59.66715756
2142.2,60.25310052
2142.4,64.20628191
2142.6,64.54894952
2142.8,63.74693897
2143,61.97799777
2143.2,61.06693486
2143.4,64.1250691
2143.6,65.54424504
2143.8,66.49504397
2144,62.19050403
2144.2,64.541952
2144.4,66.20699729
2144.6,69.86490057
2144.8,72.03613872
2145,72.57589847
2145.2,71.41008702
2145.4,69.13084742
2145.6,66.12982853
2145.8,62.82883615
2146,62.18993829
2146.2,62.54807593
2146.4,64.17000155
2146.6,61.30078943
2146.8,53.21666289
2147,51.46974384
2147.2,55.45981341
2147.4,58.95532837
2147.6,62.77403627
2147.8,64.12623169
2148,66.2262002
2148.2,63.84692234
2148.4,64.4645353
2148.6,68.73560211
2148.8,70.85048142
2149,70.9401632
2149.2,68.25772935
2149.4,64.6469353
2149.6,61.93917104
2149.8,64.66545897
2150,70.65406468
2150.2,67.35245221
2150.4,69.79653535
2150.6,76.1878166
2150.8,78.0923789
2151,71.16291984
2151.2,64.64418092
2151.4,66.44182822
2151.6,63.75601663
2151.8,58.02005109
2152,55.07552789
2152.2,61.38184434
2152.4,73.25775261
2152.6,75.54643916
2152.8,75.19300666
2153,73.88301142
2153.2,74.4428373
2153.4,70.45495686
2153.6,63.5082622
2153.8,64.7693558
2154,63.64476356
2154.2,62.6676756
2154.4,62.66669782
2154.6,65.92573461
2154.8,65.16612747
2155,68.53934969
2155.2,68.09049907
2155.4,67.74788535
2155.6,70.17847596
2155.8,67.97655246
2156,70.58204201
2156.2,72.31300868
2156.4,72.13473002
2156.6,70.76505963
2156.8,71.67248989
2157,73.69522884
2157.2,73.13876257
2157.4,71.83066559
2157.6,70.49107983
2157.8,69.08802698
2158,67.39247182
2158.2,71.9155216
2158.4,76.93788286
2158.6,83.03003261
2158.8,82.03382593
2159,78.17404703
2159.2,74.60648049
2159.4,75.65743456
2159.6,79.06897469
2159.8,87.9619978
2160,89.25563885
2160.2,87.1184831
2160.4,89.67466501
2160.6,91.62883971
2160.8,85.80433587
2161,76.70481435
2161.2,72.93360236
2161.4,75.74964357
2161.6,76.31665126
2161.8,75.09346534
2162,78.10531607
2162.2,81.66491301
2162.4,86.61064282
2162.6,92.58182699
2162.8,92.81518882
2163,88.89084283
2163.2,82.20472312
2163.4,84.48515467
2163.6,82.60823424
2163.8,76.46283123
2164,74.88504065
2164.2,82.06231809
2164.4,90.11810682
2164.6,89.33900943
2164.8,85.94810979
2165,89.84887444
2165.2,95.72587529
2165.4,97.21356478
2165.6,91.81862222
2165.8,83.03360163
2166,84.44133867
2166.2,92.54599527
2166.4,98.80094128
2166.6,102.5204699
2166.8,103.6591031
2167,110.781122
2167.2,112.7819535
2167.4,103.7342804
2167.6,95.02480282
2167.8,87.80884648
2168,85.68893272
2168.2,88.46882866
2168.4,84.2068435
2168.6,80.81442613
2168.8,81.00913027
2169,81.16689281
2169.2,87.44138136
2169.4,90.40515402
2169.6,92.53310284
2169.8,92.33494045
2170,92.37660814
2170.2,90.39327847
2170.4,94.00149335
2170.6,96.40323919
2170.8,94.04003927
2171,94.44449988
2171.2,94.81612902
2171.4,90.60283129
2171.6,90.1422089
2171.8,92.86335593
2172,99.61365646
2172.2,100.635316
2172.4,99.79102767
2172.6,94.23838407
2172.8,85.85125462
2173,84.62224689
2173.2,83.71344396
2173.4,89.44497115
2173.6,95.66879954
2173.8,93.43429387
2174,90.01298774
2174.2,86.55246302
2174.4,82.72829866
2174.6,78.11702239
2174.8,74.74134637
2175,73.139824
2175.2,73.63731474
2175.4,74.09420245
2175.6,78.84035855
2175.8,84.9378726
2176,85.74889088
2176.2,83.50042723
2176.4,85.77095136
2176.6,92.08295074
2176.8,93.10685793
2177,86.99345525
2177.2,82.33826036
2177.4,81.40795215
2177.6,80.75012069
2177.8,80.76898004
2178,82.0873754
2178.2,87.78531896
2178.4,88.68895407
2178.6,82.85568204
2178.8,85.15745436
2179,86.58236472
2179.2,86.53475325
2179.4,80.06552562
2179.6,78.67314208
2179.8,86.77821454
2180,87.07069256
2180.2,80.48007799
2180.4,79.61435775
2180.6,79.76690677
2180.8,76.00381908
2181,77.45663584
2181.2,86.40303902
2181.4,98.73024232
2181.6,97.89710074
2181.8,92.42715613
2182,93.96355978
2182.2,92.1735548
2182.4,89.20813473
2182.6,91.8185929
2182.8,96.74947876
2183,101.9650881
2183.2,102.4399733
2183.4,96.7448173
2183.6,96.75439532
2183.8,99.66969547
2184,100.8703598
2184.2,100.2460753
2184.4,96.42814167
2184.6,88.70566437
2184.8,86.64059713
2185,81.18636251
2185.2,75.87747508
2185.4,75.72701686
2185.6,79.21500131
2185.8,82.61866585
2186,84.9199621
2186.2,86.42966639
2186.4,90.058866
2186.6,93.06695204
2186.8,89.35620145
2187,84.77441377
2187.2,89.96992332
2187.4,87.73779904
2187.6,84.68841224
2187.8,85.01392998
2188,88.36090139
2188.2,86.83048542
2188.4,83.6857888
2188.6,82.73531496
2188.8,84.35043173
2189,82.32826919
2189.2,83.18920526
2189.4,80.23633577
2189.6,80.98478018
2189.8,79.43874471
2190,79.26408265
2190.2,73.56478304
2190.4,74.95776903
2190.6,81.05239656
2190.8,86.77849276
2191,90.83131921
2191.2,91.99151904
2191.4,88.39839578
2191.6,87.60895766
2191.8,86.0683208
2192,84.01029616
2192.2,86.45221582
2192.4,87.50372643
2192.6,88.17867028
2192.8,87.51138017
2193,88.9353277
2193.2,85.03098882
2193.4,87.20015018
2193.6,88.83742714
2193.8,85.62517096
2194,83.14125102
2194.2,81.24574562
2194.4,82.42316343
2194.6,87.44975011
2194.8,91.84715558
2195,90.91708554
2195.2,86.23207648
2195.4,88.92488423
2195.6,95.30451927
2195.8,102.978627
2196,99.77251457
2196.2,97.46325126
2196.4,100.9260804
2196.6,100.8300972
2196.8,97.69785608
2197,94.98595928
2197.2,90.57843725
2197.4,81.65754694
2197.6,79.71616506
2197.8,83.21616696
2198,89.55412483
2198.2,98.27566317
2198.4,105.6787309
2198.6,107.0370776
2198.8,111.2325328
2199,110.7921971
2199.2,105.821178
2199.4,102.1264985
2199.6,105.2099259
2199.8,106.0269034
2200,106.6399326
2200,106.3401539
2200.2,107.5507719
2200.4,103.2950096
2200.6,101.5269823
2200.8,101.4116657
2201,104.6589719
2201.2,105.5554628
2201.4,105.7264261
2201.6,104.3862585
2201.8,111.6422714
2202,112.4621667
2202.2,112.3337705
2202.4,104.9254289
2202.6,101.0866241
2202.8,98.18097508
2203,95.28357307
2203.2,87.54393264
2203.4,80.40112918
2203.6,74.15903404
2203.8,78.20014209
2204,82.63779671
2204.2,82.44549391
2204.4,83.11465317
2204.6,83.13669779
2204.8,82.95117736
2205,85.2711946
2205.2,88.3455035
2205.4,86.52030392
2205.6,78.73843177
2205.8,78.6400852
2206,85.64265441
2206.2,94.36062011
2206.4,102.94378
2206.6,100.8353741
2206.8,99.42156473
2207,107.8957375
2207.2,109.5413912
2207.4,108.1286481
2207.6,105.6467036
2207.8,102.8598539
2208,100.1861804
2208.2,94.43963565
2208.4,88.96100314
2208.6,93.22774721
2208.8,95.23002141
2209,99.78095343
2209.2,105.5326347
2209.4,108.559634
2209.6,107.3157254
2209.8,104.7346107
2210,103.6690629
2210.2,101.3940639
2210.4,105.0979007
2210.6,104.826102
2210.8,101.4704829
2211,105.265228
2211.2,104.5668935
2211.4,100.3381299
2211.6,99.16882092
2211.8,101.2028134
2212,101.7221896
2212.2,104.4725562
2212.4,105.5950711
2212.6,104.9479209
2212.8,99.37329743
2213,88.06644674
2213.2,71.41921349
2213.4,59.31201213
2213.6,58.92541406
2213.8,63.08486562
2214,63.8754412
2214.2,64.83449209
2214.4,65.68853358
2214.6,78.79040889
2214.8,89.51434157
2215,95.13797376
2215.2,94.20020989
2215.4,92.56102657
2215.6,96.42692772
2215.8,92.70024839
2216,84.09640696
2216.2,76.21411142
2216.4,67.46968676
2216.6,63.48798219
2216.8,63.92070816
2217,58.99396011
2217.2,60.24655769
2217.4,78.74939589
2217.6,95.38352252
2217.8,94.22024036
2218,91.25281909
2218.2,85.4548893
2218.4,85.89134916
2218.6,89.08191151
2218.8,85.75413373
2219,84.33054096
2219.2,82.34159219
2219.4,82.19813384
2219.6,78.49722827
2219.8,75.71775983
2220,76.29941474
2220.2,73.99746665
2220.4,75.11660108
2220.6,80.54125838
2220.8,78.94540193
2221,74.89650626
2221.2,73.7590236
2221.4,73.52620044
2221.6,73.19621531
2221.8,76.18432741
2222,74.50413228
2222.2,80.03507059
2222.4,83.97478792
2222.6,80.94500409
2222.8,81.42728707
2223,81.01058306
2223.2,74.39617232
2223.4,76.03485015
2223.6,81.93150677
2223.8,84.10409982
2224,79.89469787
2224.2,78.61828154
2224.4,77.49537694
2224.6,76.59202739
2224.8,74.61744554
2225,74.93649046
2225.2,77.68774008
2225.4,82.42282818
2225.6,87.2454192
2225.8,89.12063605
2226,86.82383638
2226.2,95.21958409
2226.4,99.06049837
2226.6,95.19031367
2226.8,89.53167565
2227,89.00117656
2227.2,88.50935978
2227.4,84.66379639
2227.6,76.8181561
2227.8,77.00526722
2228,77.102961
2228.2,73.15242998
2228.4,73.96815386
2228.6,76.91427515
2228.8,72.20328759
2229,72.07847017
2229.2,79.3914481
2229.4,77.73457019
2229.6,75.43776471
2229.8,79.58601558
2230,81.24934041
2230.2,78.75425275
2230.4,76.04012268
2230.6,73.73399076
2230.8,73.80265233
2231,77.85577672
2231.2,79.35456596
2231.4,77.39982013
2231.6,71.17427175
2231.8,72.17946865
2232,77.28775099
2232.2,80.05687667
2232.4,78.00379776
2232.6,77.47661658
2232.8,81.31825177
2233,80.0732723
2233.2,71.43217253
2233.4,64.62597751
2233.6,65.77510538
2233.8,68.66011347
2234,71.10139694
2234.2,64.73689405
2234.4,62.30030501
2234.6,68.50205153
2234.8,77.04927658
2235,77.56045899
2235.2,75.00567602
2235.4,70.71429184
2235.6,68.92901614
2235.8,71.026929
2236,74.19205044
2236.2,70.80581569
2236.4,62.91493326
2236.6,62.57624029
2236.8,65.10820527
2237,63.46456496
2237.2,62.56146401
2237.4,66.03861777
2237.6,69.43774882
2237.8,68.23919864
2238,70.92880963
2238.2,69.13341464
2238.4,68.16077471
2238.6,70.40849732
2238.8,64.71148823
2239,60.00545718
2239.2,63.67508104
2239.4,67.84337895
2239.6,66.82027832
2239.8,69.59533887
2240,70.17702474
