"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1447A"	5	4	41	36.64	1.2079	1.9363	3.7572	1.5543
"U1447A"	5	4	50	36.73	1.2512	2.1878	3.7074	1.551
"U1447A"	5	4	61	36.84	1.3016	2.1818	3.3603	1.5518
"U1447A"	5	4	70	36.93	1.3287	2.3421	2.9158	1.5566
"U1447A"	5	4	81	37.04	1.1054	2.2607	3.8436	1.5523
"U1447A"	5	4	90	37.13	1.2887	1.7068	4.114	1.5527
"U1447A"	5	4	101	37.24	1.3951	2.552	3.7438	1.546
"U1447A"	5	4	110	37.33	1.3919	2.1303	3.5762	1.5457
"U1447A"	5	4	121	37.44	1.2406	1.5622	3.4579	1.5491
"U1447A"	5	4	130	37.53	1.3519	1.5483	3.3062	1.5519
"U1447A"	5	4	141	37.64	1.2132	1.1445	2.7616	1.5501
"U1447A"	5	5	1	37.699	0.99768	1.0097	4.0364	1.5404
"U1447A"	5	5	10	37.789	1.3625	1.3827	4.4311	1.5424
"U1447A"	5	5	21	37.899	1.3894	1.5289	3.4307	1.5404
"U1447A"	5	5	30	37.99	1.3033	2.0919	3.3996	1.5366
"U1447A"	5	5	41	38.1	1.0975	1.8182	3.3364	1.5437
"U1447A"	5	5	50	38.189	1.3252	1.7323	4.5476	1.5373
"U1447A"	5	5	61	38.3	1.448	1.953	3.6347	1.5383
"U1447A"	5	5	70	38.389	1.2433	1.9084	3.3708	1.5327
"U1447A"	5	5	81	38.499	1.2573	1.5687	3.2156	1.5445
"U1447A"	5	5	90	38.591	1.1178	1.4541	4.1062	1.5557
"U1447A"	5	5	101	38.7	1.5084	2.0871	3.187	1.5729
"U1447A"	5	5	110	38.791	1.3288	2.1994	3.2583	1.5775
"U1447A"	5	5	121	38.9	1.372	1.6483	4.3669	1.5722
"U1447A"	5	5	130	38.99	1.2742	2.0485	3.3926	1.5532
"U1447A"	5	5	141	39.101	1.4159	1.8176	4.7015	1.3234
"U1447A"	5	6	1	39.17	1.4466	1.4299	4.7943	1.5623
"U1447A"	5	6	10	39.26	1.416	1.7437	3.8483	1.5712
"U1447A"	5	6	21	39.37	1.5658	1.5829	4.1221	1.5922
"U1447A"	5	6	30	39.46	1.6534	1.5117	4.4879	1.6072
"U1447A"	5	6	41	39.57	1.3929	2.1454	4.7382	1.6108
"U1447A"	5	6	50	39.66	1.4145	2.4725	5.7407	1.6021
"U1447A"	5	6	61	39.77	1.621	1.8139	4.0978	1.6095
"U1447A"	5	6	70	39.86	1.7764	2.292	4.8259	1.5907
"U1447A"	5	6	81	39.97	1.6258	1.7441	3.8437	1.5894
"U1447A"	5	6	90	40.06	1.5858	1.6853	4.4513	1.5955
"U1447A"	5	6	101	40.17	1.5179	2.1221	5.1884	1.5886
"U1447A"	5	6	110	40.26	1.5072	2.2737	3.3664	1.6036
"U1447A"	5	6	121	40.37	1.5615	1.5449	4.5715	1.6219
"U1447A"	5	6	130	40.46	1.5545	2.094	4.5302	1.5763
"U1447A"	5	6	141	40.57	2.0399	2.6465	3.955	1.1897
"U1447A"	5	7	1	40.669	1.6516	1.703	3.5994	1.4446
"U1447A"	5	7	10	40.759	1.5513	1.5377	4.1343	1.5387
"U1447A"	5	7	21	40.869	1.6024	1.7318	4.5504	1.5985
"U1447A"	5	7	30	40.96	1.5601	1.7377	3.4166	1.6121
"U1447A"	5	7	41	41.069	1.421	2.3569	4.1566	1.604
"U1447A"	5	7	50	41.16	1.4628	1.9035	4.0478	1.5909
"U1447A"	5	7	61	41.269	1.5381	1.975	4.2533	1.5515
"U1447A"	6	1	1	41.31	1.325	3.1585	3.9517	0.99374
"U1447A"	5	7	70	41.359	1.492	1.6119	3.6558	1.3913
"U1447A"	6	1	10	41.4	1.2161	1.5163	3.0201	1.3757
"U1447A"	6	1	21	41.51	1.3575	1.7008	2.7103	1.5304
"U1447A"	6	1	30	41.6	1.3926	1.1422	4.1994	1.5484
"U1447A"	6	1	41	41.71	1.222	1.7977	2.8573	1.5613
"U1447A"	6	1	50	41.8	1.2078	1.6026	3.6848	1.5605
"U1447A"	6	1	61	41.91	1.367	1.7222	3.3172	1.572
"U1447A"	6	1	70	42	1.2892	1.5846	2.4783	1.5782
"U1447A"	6	1	81	42.11	1.3324	1.8808	4.0552	1.577
"U1447A"	6	1	90	42.2	1.2912	1.7693	2.7674	1.5855
"U1447A"	6	1	101	42.31	1.5573	1.7858	3.9627	1.591
"U1447A"	6	1	110	42.4	1.4748	2.0106	3.7924	1.5938
"U1447A"	6	1	121	42.51	1.6648	2.5161	5.5193	1.5919
"U1447A"	6	1	130	42.6	1.4711	1.8453	3.193	1.591
"U1447A"	6	1	141	42.71	1.3667	1.4997	4.1227	1.5832
"U1447A"	6	1	150	42.8	1.4298	1.8148	4.8099	1.5759
"U1447A"	6	2	1	42.81	1.5349	1.5488	2.7926	1.5885
"U1447A"	6	2	10	42.9	1.5394	1.6907	3.796	1.5928
"U1447A"	6	2	21	43.01	1.5126	1.4984	5.1699	1.5993
"U1447A"	6	2	30	43.1	1.6181	2.2572	4.3113	1.6071
"U1447A"	6	2	41	43.21	1.432	2.1378	3.6979	1.6165
"U1447A"	6	2	50	43.3	1.3605	2.2583	4.0395	1.6283
"U1447A"	6	2	61	43.41	1.4494	1.8304	4.8516	1.6181
"U1447A"	6	2	70	43.5	1.4551	1.6234	4.5903	1.645
"U1447A"	6	2	81	43.61	1.4147	1.7513	3.1832	1.6051
"U1447A"	6	2	90	43.7	1.3823	2.0296	6.1641	1.5925
"U1447A"	6	2	101	43.81	1.5451	2.2046	3.9671	1.5892
"U1447A"	6	2	110	43.9	1.3376	2.0738	4.6202	1.5878
"U1447A"	6	2	121	44.01	1.623	1.9642	2.7804	1.5811
"U1447A"	6	2	130	44.1	1.4774	1.8576	4.2558	1.5805
"U1447A"	6	2	141	44.21	1.3989	1.8751	5.0671	1.5834
"U1447A"	6	2	150	44.3	1.425	2.4563	4.9534	1.5891
"U1447A"	6	3	1	44.31	1.3694	1.643	2.9517	1.5891
"U1447A"	6	3	10	44.4	1.6514	1.7221	4.7914	1.5909
"U1447A"	6	3	21	44.51	1.7893	1.4056	5.2982	1.5874
"U1447A"	6	3	30	44.6	1.6201	1.4849	5.193	1.5805
"U1447A"	6	3	41	44.71	1.4441	1.8082	3.8836	1.5747
"U1447A"	6	3	50	44.8	1.3191	1.798	4.3611	1.5715
"U1447A"	6	3	61	44.91	1.6608	1.6784	4.0747	1.5878
"U1447A"	6	3	70	45	1.5802	2.5455	3.8205	1.5822
"U1447A"	6	3	81	45.11	1.3821	1.7465	5.1991	1.5872
"U1447A"	6	3	90	45.2	1.4604	2.1963	4.6828	1.5777
"U1447A"	6	3	101	45.31	1.5007	1.9223	3.2755	1.5699
"U1447A"	6	3	110	45.4	1.3428	1.9805	4.4162	1.5734
"U1447A"	6	3	121	45.51	1.5096	1.8829	4.9499	1.581
"U1447A"	6	3	130	45.6	1.5241	1.3718	3.7279	1.5622
"U1447A"	6	3	141	45.71	1.6382	2.5543	5.9363	1.2562
"U1447A"	6	4	1	45.78	1.4419	1.4598	6.8265	1.582
"U1447A"	6	4	10	45.87	1.5032	1.6665	4.8003	1.588
"U1447A"	6	4	21	45.98	1.536	1.6223	3.1164	1.6046
"U1447A"	6	4	30	46.07	1.5987	1.635	4.6499	1.6123
"U1447A"	6	4	41	46.18	1.5268	1.8758	5.5414	1.6261
"U1447A"	6	4	50	46.27	1.6371	2.0901	5.4102	1.6235
"U1447A"	6	4	61	46.38	1.5051	1.744	4.3668	1.6253
"U1447A"	6	4	70	46.47	1.6235	1.4471	3.2262	1.6402
"U1447A"	6	4	81	46.58	1.4435	1.3436	5.5885	1.63
"U1447A"	6	4	90	46.67	1.4903	1.7537	4.9076	1.6218
"U1447A"	6	4	101	46.78	1.4395	1.8429	5.1882	1.6135
"U1447A"	6	4	110	46.87	1.6287	1.6445	4.748	1.5995
"U1447A"	6	4	121	46.98	1.7386	1.9235	3.4876	1.6145
"U1447A"	6	4	130	47.07	1.4974	1.795	4.3435	1.6279
"U1447A"	6	4	141	47.18	1.5909	1.2968	5.2472	1.5893
"U1447A"	6	5	1	47.26	1.4526	1.727	4.684	1.5991
"U1447A"	6	5	10	47.35	1.5251	1.2974	5.2313	1.6078
"U1447A"	6	5	21	47.46	1.7348	1.6157	4.2503	1.6111
"U1447A"	6	5	30	47.55	1.8713	2.1009	5.2788	1.6086
"U1447A"	6	5	41	47.66	1.4083	2.0714	4.1768	1.6292
"U1447A"	6	5	50	47.75	1.5218	2.3135	5.3756	1.6596
"U1447A"	6	5	61	47.86	1.5034	1.5677	3.7785	1.6458
"U1447A"	6	5	70	47.95	1.614	1.6689	4.8769	1.6255
"U1447A"	6	5	81	48.06	1.5863	2.4788	4.8315	1.6193
"U1447A"	6	5	90	48.15	1.4006	1.9328	4.0511	1.6121
"U1447A"	6	5	101	48.26	1.5896	2.3772	3.9308	1.6039
"U1447A"	6	5	110	48.35	1.5611	1.9734	5.3068	1.6015
"U1447A"	6	5	121	48.46	1.5324	2.2271	4.2402	1.5868
"U1447A"	6	5	130	48.55	1.5175	2.0554	4.5948	1.569
"U1447A"	6	5	141	48.66	1.7991	1.8113	4.8838	1.4547
"U1447A"	6	6	1	48.73	1.1745	1.5942	2.7953	1.4959
"U1447A"	6	6	10	48.82	1.5276	1.7376	4.4098	1.5499
"U1447A"	6	6	21	48.93	1.4975	1.9336	4.5102	1.5812
"U1447A"	6	6	30	49.02	1.5098	2.0731	3.2845	1.5904
"U1447A"	6	6	41	49.13	1.3255	1.7063	3.6234	1.5737
"U1447A"	6	6	50	49.22	1.3285	1.6767	4.9984	1.5642
"U1447A"	6	6	61	49.33	1.3939	2.1951	4.5443	1.5618
"U1447A"	6	6	70	49.42	1.4667	1.844	4.4291	1.5631
"U1447A"	6	6	81	49.53	1.4244	1.9152	4.8044	1.569
"U1447A"	6	6	90	49.62	1.5198	1.8204	4.3041	1.5837
"U1447A"	6	6	101	49.73	1.4678	2.7229	2.8479	1.5787
"U1447A"	6	6	110	49.82	1.7087	2.5529	4.2703	1.5667
"U1447A"	6	6	121	49.93	1.6555	2.0321	5.2455	1.5704
"U1447A"	6	6	130	50.02	1.5862	1.8561	3.3081	1.5664
"U1447A"	6	6	141	50.13	1.4309	2.3986	6.0418	1.5493
"U1447A"	6	7	1	50.23	1.5303	1.5853	4.3026	1.5043
"U1447A"	6	7	10	50.32	1.5587	1.5586	3.9058	1.5481
"U1447A"	6	7	21	50.43	1.6454	1.8555	5.1401	1.5809
"U1447A"	6	7	30	50.52	1.6259	1.5258	4.976	1.5923
"U1447A"	6	7	41	50.63	1.3113	2.1627	4.3092	1.5792
"U1447A"	6	7	50	50.72	1.3839	2.1335	5.063	1.5714
"U1447A"	7	1	1	50.81	1.5845	1.6539	2.9253	1.1684
"U1447A"	6	7	61	50.83	1.8287	2.3233	3.1476	1.5302
"U1447A"	7	1	10	50.9	1.435	1.6309	2.813	1.3649
"U1447A"	6	7	70	50.92	1.5113	2.5668	2.7865	1.3714
"U1447A"	7	1	21	51.01	1.4379	1.4987	2.7787	1.5439
"U1447A"	7	1	30	51.1	1.4449	1.6252	3.8673	1.5712
"U1447A"	7	1	41	51.21	1.363	1.7397	4.2797	1.5901
"U1447A"	7	1	50	51.3	1.3752	1.9407	5.9034	1.5813
"U1447A"	7	1	61	51.41	1.3666	1.7757	3.5558	1.5724
"U1447A"	7	1	70	51.5	1.3744	1.5969	3.6997	1.566
"U1447A"	7	1	81	51.61	1.2612	1.5489	3.6317	1.5642
"U1447A"	7	1	90	51.7	1.1918	1.5923	4.8974	1.5669
"U1447A"	7	1	101	51.81	1.4641	2.0942	3.3627	1.5676
"U1447A"	7	1	110	51.9	1.3959	2.1441	4.57	1.577
"U1447A"	7	1	121	52.01	1.3389	1.8376	3.7531	1.5734
"U1447A"	7	1	130	52.1	1.3328	1.6002	4.1174	1.567
"U1447A"	7	1	141	52.21	1.357	1.7414	4.4071	1.5188
"U1447A"	7	1	150	52.3	1.3221	1.2246	5.5992	1.4058
"U1447A"	7	2	1	52.31	1.1376	1.5349	2.1999	1.5537
"U1447A"	7	2	10	52.4	1.5409	2.0775	4.4649	1.566
"U1447A"	7	2	21	52.51	1.4836	1.4115	4.6913	1.5808
"U1447A"	7	2	30	52.6	1.5479	2.0859	3.6644	1.5806
"U1447A"	7	2	41	52.71	1.3384	2.0107	3.265	1.5775
"U1447A"	7	2	50	52.8	1.2527	2.1878	4.2786	1.5695
"U1447A"	7	2	61	52.91	1.5768	2.1824	3.6039	1.5514
"U1447A"	7	2	70	53	1.5597	2.2714	2.93	1.5491
"U1447A"	7	2	81	53.11	1.3911	1.8156	3.6194	1.5695
"U1447A"	7	2	90	53.2	1.3662	1.787	5.4341	1.5698
"U1447A"	7	2	101	53.31	1.334	1.9874	3.4553	1.5629
"U1447A"	7	2	110	53.4	1.4595	1.6888	3.7149	1.5575
"U1447A"	7	2	121	53.51	1.3836	1.8642	3.5422	1.5509
"U1447A"	7	2	130	53.6	1.4007	1.7548	5.7519	1.551
"U1447A"	7	2	141	53.71	1.5714	2.0039	4.3727	1.3909
"U1447A"	7	2	150	53.8	1.8047	1.9684	5.7349	0.9393
"U1447A"	7	3	1	53.81	1.3787	1.4222	2.9861	1.5708
"U1447A"	7	3	10	53.9	1.4769	1.7722	3.6451	1.5723
"U1447A"	7	3	21	54.01	1.5155	1.7024	5.1513	1.5775
"U1447A"	7	3	30	54.1	1.3485	1.9689	4.088	1.5906
"U1447A"	7	3	41	54.21	1.2839	2.3926	2.6209	1.597
"U1447A"	7	3	50	54.3	1.3149	1.418	4.911	1.592
"U1447A"	7	3	61	54.41	1.4542	1.8322	3.824	1.5934
"U1447A"	7	3	70	54.5	1.387	2.4414	4.0637	1.5802
"U1447A"	7	3	81	54.61	1.3648	1.8761	6.3039	1.581
"U1447A"	7	3	90	54.7	1.2932	2.1398	2.9523	1.583
"U1447A"	7	3	101	54.81	1.5392	2.7408	3.0821	1.5845
"U1447A"	7	3	110	54.9	1.3963	2.0275	3.2522	1.5805
"U1447A"	7	3	121	55.01	1.3244	1.7416	3.636	1.5864
"U1447A"	7	3	130	55.1	1.3173	2.0195	2.2585	1.5812
"U1447A"	7	3	141	55.21	1.1748	1.9179	3.7068	1.4263
"U1447A"	7	3	150	55.3	1.6163	1.9921	2.2793	1.012
"U1447A"	7	4	1	55.31	1.3	1.1774	3.1353	1.5773
"U1447A"	7	4	10	55.4	1.3077	1.7075	3.8336	1.5772
"U1447A"	7	4	21	55.51	1.2939	1.7412	3.0114	1.5661
"U1447A"	7	4	30	55.6	1.3431	1.3392	3.7861	1.5674
"U1447A"	7	4	41	55.71	1.2103	1.6261	4.1417	1.5764
"U1447A"	7	4	50	55.8	1.1897	1.5447	3.6101	1.5928
"U1447A"	7	4	61	55.91	1.1889	1.9689	4.0679	1.5904
"U1447A"	7	4	70	56	1.4112	1.5859	3.2763	1.5769
"U1447A"	7	4	81	56.11	1.2258	1.4804	3.8565	1.5842
"U1447A"	7	4	90	56.2	1.2326	1.8766	4.8905	1.5983
"U1447A"	7	4	101	56.31	1.3228	1.7376	3.1946	1.6096
"U1447A"	7	4	110	56.4	1.3664	2.1645	2.7232	1.6029
"U1447A"	7	4	121	56.51	1.5069	2.3177	3.7795	1.5987
"U1447A"	7	4	130	56.6	1.5022	1.2703	4.1109	1.6029
"U1447A"	7	4	141	56.71	1.4612	1.9435	3.7686	1.4873
"U1447A"	7	4	150	56.8	1.6284	1.8612	3.3699	1.2177
"U1447A"	7	5	1	56.81	1.3744	1.657	2.6537	1.5757
"U1447A"	7	5	10	56.9	1.3596	1.7194	3.3	1.5934
"U1447A"	7	5	21	57.01	1.4339	1.7989	4.259	1.6078
"U1447A"	7	5	30	57.1	1.545	1.9973	5.0115	1.6094
"U1447A"	7	5	41	57.21	1.3612	1.7343	3.6084	1.6184
"U1447A"	7	5	50	57.3	1.4483	1.8103	3.7863	1.6279
"U1447A"	7	5	61	57.41	1.5136	2.3201	3.4048	1.6422
"U1447A"	7	5	70	57.5	1.6176	2.166	3.4073	1.6636
"U1447A"	7	5	81	57.61	1.3849	1.848	4.3164	1.647
"U1447A"	7	5	90	57.7	1.5744	2.0463	5.2131	1.6364
"U1447A"	7	5	101	57.81	1.5775	1.8432	4.324	1.6373
"U1447A"	7	5	110	57.9	1.5462	2.0503	4.3486	1.6276
"U1447A"	7	5	121	58.01	1.723	1.6034	3.8237	1.6161
"U1447A"	7	5	130	58.1	1.6619	2.2626	4.7167	1.6006
"U1447A"	7	5	141	58.21	1.6467	2.0769	3.8649	1.4913
"U1447A"	7	5	150	58.3	1.684	2.5041	7.2635	1.2717
"U1447A"	7	6	1	58.31	1.5587	1.5659	5.7398	1.5711
"U1447A"	7	6	10	58.4	1.5932	1.8136	4.2048	1.5879
"U1447A"	7	6	21	58.51	1.619	1.8218	3.8996	1.6102
"U1447A"	7	6	30	58.6	1.7771	2.0215	4.7431	1.6106
"U1447A"	7	6	41	58.71	1.3702	2.0233	4.5755	1.6078
"U1447A"	7	6	50	58.8	1.5238	2.3334	4.5117	1.6107
"U1447A"	7	6	61	58.91	1.7369	1.5776	4.6461	1.6086
"U1447A"	7	6	70	59	1.5814	1.5539	3.522	1.6094
"U1447A"	7	6	81	59.11	1.4211	1.8805	5.5219	1.5979
"U1447A"	7	6	90	59.2	1.3859	1.7254	4.4924	1.5809
"U1447A"	7	6	101	59.31	1.64	1.9667	3.7721	1.5344
"U1447A"	7	6	110	59.4	1.5049	2.0192	3.6863	1.5145
"U1447A"	7	6	121	59.51	1.948	1.5266	5.4995	1.2901
"U1447A"	7	7	1	59.62	2.0657	1.8846	3.7422	1.1854
"U1447A"	7	7	10	59.71	1.6435	1.099	5.8615	1.5156
"U1447A"	7	7	21	59.82	1.5565	1.2326	4.1673	1.6091
"U1447A"	7	7	30	59.91	1.6412	2.0407	4.7283	1.6156
"U1447A"	7	7	41	60.02	1.3674	1.6898	4.578	1.637
"U1447A"	7	7	50	60.11	1.3952	1.7165	2.9931	1.6307
"U1447A"	7	7	61	60.22	1.8079	1.5676	5.4014	1.4694
"U1447A"	8	1	1	60.31	1.8398	1.5929	4.0235	1.1658
"U1447A"	8	1	10	60.4	1.6835	1.5841	5.9596	1.4642
"U1447A"	8	1	21	60.51	1.6898	1.8514	4.969	1.6068
"U1447A"	8	1	30	60.6	1.6504	2.0514	4.7817	1.6273
"U1447A"	8	1	41	60.71	1.4591	1.5395	5.4986	1.6388
"U1447A"	8	1	50	60.8	1.4658	2.1234	4.1041	1.6363
"U1447A"	8	1	61	60.91	1.6008	2.0037	3.8239	1.6263
"U1447A"	8	1	70	61	1.6873	1.8892	4.3799	1.638
"U1447A"	8	1	81	61.11	1.5431	1.3995	6.1343	1.648
"U1447A"	8	1	90	61.2	1.6288	1.7527	5.1864	1.6448
"U1447A"	8	1	101	61.31	1.7926	2.3499	5.0216	1.6413
"U1447A"	8	1	110	61.4	1.6602	2.1254	4.4148	1.6324
"U1447A"	8	1	121	61.51	1.4401	1.4354	6.0776	1.6263
"U1447A"	8	1	130	61.6	1.6173	1.8305	5.1449	1.6274
"U1447A"	8	1	141	61.71	1.5771	2.3579	3.8574	1.5767
"U1447A"	8	1	150	61.8	1.5925	1.136	5.6527	1.4071
"U1447A"	8	2	1	61.81	1.4865	0.94826	5.0322	1.6402
"U1447A"	8	2	10	61.9	1.5178	1.3063	3.8002	1.6326
"U1447A"	8	2	21	62.01	1.641	1.85	4.9845	1.6303
"U1447A"	8	2	30	62.1	1.686	1.3665	4.4339	1.6268
"U1447A"	8	2	41	62.21	1.5953	1.9041	4.447	1.6232
"U1447A"	8	2	50	62.3	1.5209	1.2877	4.9745	1.6271
"U1447A"	8	2	61	62.41	1.6434	2.2473	4.4076	1.6387
"U1447A"	8	2	70	62.5	1.598	1.5884	3.8678	1.6278
"U1447A"	8	2	81	62.61	1.4908	1.6495	4.4397	1.6335
"U1447A"	8	2	90	62.7	1.65	1.6845	4.7593	1.6424
"U1447A"	8	2	101	62.81	1.6694	1.716	5.3739	1.6299
"U1447A"	8	2	110	62.9	1.6088	2.4867	5.1468	1.6262
"U1447A"	8	2	121	63.01	1.5917	1.5576	3.5004	1.6086
"U1447A"	8	2	130	63.1	1.6208	1.996	3.4329	1.5997
"U1447A"	8	2	141	63.21	1.6425	1.7598	3.7794	1.5111
"U1447A"	8	2	150	63.3	1.5198	1.5148	5.591	1.2249
"U1447A"	8	3	1	63.31	1.5107	0.86283	4.7577	1.6279
"U1447A"	8	3	10	63.4	1.5236	1.4626	4.1271	1.6178
"U1447A"	8	3	21	63.51	1.6807	1.71	3.8788	1.6188
"U1447A"	8	3	30	63.6	1.459	1.6249	4.0957	1.6223
"U1447A"	8	3	41	63.71	1.5156	1.6987	4.4129	1.6046
"U1447A"	8	3	50	63.8	1.4785	1.8457	5.9371	1.6187
"U1447A"	8	3	61	63.91	1.7071	1.8354	5.0202	1.6137
"U1447A"	8	3	70	64	1.6586	1.9678	4.3629	1.6156
"U1447A"	8	3	81	64.11	1.4827	2.1549	5.5058	1.6285
"U1447A"	8	3	90	64.2	1.4037	1.7007	6.2979	1.6267
"U1447A"	8	3	101	64.31	1.5199	2.0726	4.035	1.6265
"U1447A"	8	3	110	64.4	1.4511	2.0327	4.6083	1.6199
"U1447A"	8	3	121	64.51	1.7153	1.3486	4.8797	1.6038
"U1447A"	8	3	130	64.6	1.6756	2.4979	3.3377	1.6042
"U1447A"	8	3	141	64.71	1.6845	1.7947	4.1463	1.5819
"U1447A"	8	3	150	64.8	1.8259	1.6294	4.8104	1.4934
"U1447A"	8	4	1	64.81	1.557	1.705	4.1528	1.6198
"U1447A"	8	4	10	64.9	1.7528	1.9091	4.0586	1.6063
"U1447A"	8	4	21	65.01	1.7653	2.2127	4.4412	1.6058
"U1447A"	8	4	30	65.1	1.8323	1.9211	4.9254	1.6087
"U1447A"	8	4	41	65.21	1.523	2.1081	5.0514	1.6201
"U1447A"	8	4	50	65.3	1.4379	2.042	3.8001	1.622
"U1447A"	8	4	61	65.41	1.7443	1.9432	5.3387	1.6115
"U1447A"	8	4	70	65.5	1.6642	1.9522	3.3713	1.6069
"U1447A"	8	4	81	65.61	1.4832	2.0232	6.7635	1.6003
"U1447A"	8	4	90	65.7	1.392	2.3519	3.8407	1.5888
"U1447A"	8	4	101	65.81	1.5554	2.3433	4.1292	1.5894
"U1447A"	8	4	110	65.9	1.6793	2.3428	5.5744	1.5941
"U1447A"	8	4	121	66.01	1.4655	2.2329	4.2002	1.6019
"U1447A"	8	4	130	66.1	1.38	1.6573	4.1427	1.5906
"U1447A"	8	4	141	66.21	1.4953	1.9748	3.675	1.5684
"U1447A"	8	4	150	66.3	1.3467	1.9776	3.599	1.5681
"U1447A"	8	5	1	66.31	1.5799	1.1114	4.0376	1.603
"U1447A"	8	5	10	66.4	1.3742	1.8508	4.5218	1.5812
"U1447A"	8	5	21	66.51	1.4831	2.0631	5.2933	1.562
"U1447A"	8	5	30	66.6	1.5047	2.0548	4.7317	1.5844
"U1447A"	8	5	41	66.71	1.3292	1.9619	3.5724	1.5961
"U1447A"	8	5	50	66.8	1.2482	1.5516	4.4229	1.6118
"U1447A"	8	5	61	66.91	1.4148	2.1345	4.0281	1.6061
"U1447A"	8	5	70	67	1.6205	1.8261	2.8337	1.6017
"U1447A"	8	5	81	67.11	1.4671	2.043	4.1656	1.6038
"U1447A"	8	5	90	67.2	1.3089	1.9533	4.3091	1.615
"U1447A"	8	5	101	67.31	1.4394	1.9975	3.6495	1.6213
"U1447A"	8	5	110	67.4	1.5312	1.6218	4.125	1.6219
"U1447A"	8	5	121	67.51	1.5827	1.6702	4.6373	1.6284
"U1447A"	8	5	130	67.6	1.5684	2.0272	4.8374	1.6174
"U1447A"	8	5	141	67.71	1.4716	1.7271	2.7329	1.5834
"U1447A"	8	5	150	67.8	1.3238	1.6312	2.9119	1.5872
"U1447A"	8	6	1	67.81	1.4965	1.9642	4.1109	1.6364
"U1447A"	8	6	10	67.9	1.5006	1.8882	3.7804	1.5994
"U1447A"	8	6	21	68.01	1.6178	2.2602	4.0378	1.5903
"U1447A"	8	6	30	68.1	1.6057	1.8953	5.0133	1.6088
"U1447A"	8	6	41	68.21	1.3072	1.85	4.4373	1.6268
"U1447A"	8	6	50	68.3	1.3976	2.3074	3.4457	1.6288
"U1447A"	8	6	61	68.41	1.3096	2.1724	4.2598	1.6366
"U1447A"	8	6	70	68.5	1.6211	1.9696	3.6956	1.6357
"U1447A"	8	6	81	68.61	1.416	1.9463	5.8901	1.6436
"U1447A"	8	6	90	68.7	1.3827	1.9704	6.0715	1.6403
"U1447A"	8	6	101	68.81	1.754	1.8747	3.4646	1.6333
"U1447A"	8	6	110	68.9	1.8327	1.7161	4.564	1.6357
"U1447A"	8	6	121	69.01	1.6484	2.3861	4.7323	1.6247
"U1447A"	8	6	130	69.1	1.6468	1.5121	4.4566	1.6337
"U1447A"	8	6	141	69.21	1.5105	1.5432	4.5484	1.6315
"U1447A"	8	7	1	69.31	1.4928	1.2961	5.164	1.5491
"U1447A"	8	7	10	69.4	1.5548	1.6994	4.5529	1.6396
"U1447A"	8	7	21	69.51	1.7775	1.7933	4.8132	1.6588
"U1447A"	8	7	30	69.6	1.699	1.6195	5.1296	1.6277
"U1447A"	8	7	41	69.71	1.5771	1.6017	5.2879	1.6258
"U1447A"	8	7	50	69.8	1.4916	1.8329	6.4109	1.5949
"U1447A"	9	1	1	69.81	1.6861	1.9771	4.9957	1.0918
"U1447A"	9	1	10	69.9	1.6967	1.683	4.6572	1.4337
"U1447A"	8	7	61	69.91	1.8184	1.5003	5.8451	1.3583
"U1447A"	9	1	21	70.01	1.5983	2.0243	5.9971	1.592
"U1447A"	9	1	30	70.1	1.7623	1.1841	4.3351	1.5983
"U1447A"	9	1	41	70.21	1.5177	2.2833	5.3655	1.6023
"U1447A"	9	1	50	70.3	1.4022	2.0082	5.6308	1.6089
"U1447A"	9	1	61	70.41	1.785	1.9083	4.6947	1.6187
"U1447A"	9	1	70	70.5	1.5971	1.7064	5.0651	1.6147
"U1447A"	9	1	81	70.61	1.5043	1.8723	4.9883	1.6257
"U1447A"	9	1	90	70.7	1.3075	2.0463	3.9908	1.6364
"U1447A"	9	1	101	70.81	1.5886	1.7021	3.994	1.6432
"U1447A"	9	1	110	70.9	1.701	1.4433	4.4764	1.6388
"U1447A"	9	1	121	71.01	1.6097	1.5874	2.9451	1.6324
"U1447A"	9	1	130	71.1	1.6763	1.574	5.2522	1.6203
"U1447A"	9	1	141	71.21	1.456	1.6938	5.0455	1.615
"U1447A"	9	1	150	71.3	1.3398	1.0426	3.8164	1.6133
"U1447A"	9	2	1	71.31	1.4293	1.4478	2.6931	1.6472
"U1447A"	9	2	10	71.4	1.555	1.7369	4.7699	1.6311
"U1447A"	9	2	21	71.51	1.6248	1.1489	5.1963	1.6185
"U1447A"	9	2	30	71.6	1.7829	1.6449	4.8677	1.6277
"U1447A"	9	2	41	71.71	1.562	1.898	4.1788	1.6285
"U1447A"	9	2	50	71.8	1.5343	1.591	4.2229	1.6229
"U1447A"	9	2	61	71.91	1.7393	1.6392	5.9094	1.6258
"U1447A"	9	2	70	72	1.7963	2.2812	4.1269	1.6168
"U1447A"	9	2	81	72.11	1.385	2.1269	5.5571	1.6135
"U1447A"	9	2	90	72.2	1.4319	1.9038	5.2782	1.6162
"U1447A"	9	2	101	72.31	1.6515	1.9709	4.5273	1.6208
"U1447A"	9	2	110	72.4	1.6114	2.0598	3.4119	1.6201
"U1447A"	9	2	121	72.51	1.6385	1.2261	4.5646	1.6243
