DEPTH_WMSF,HSGR
438.6072,20.5622
438.7596,19.7458
438.912,20.9489
439.0644,21.255
439.2168,21.4632
439.3692,20.4701
439.5216,20.0648
439.674,21.3431
439.8264,21.6804
439.9788,22.1083
440.1312,21.8716
440.2836,22.8219
440.436,23.8325
440.5884,23.4449
440.7408,23.8052
440.8932,23.2721
441.0456,24.8567
441.198,23.5918
441.3504,23.0166
441.5028,20.7551
441.6552,21.9373
441.8076,23.6105
441.96,25.0202
442.1124,23.7277
442.2648,22.7248
442.4172,22.5293
442.5696,22.8744
442.722,22.1576
442.8744,22.3974
443.0268,22.9461
443.1792,24.3723
443.3316,24.6377
443.484,24.8061
443.6364,26.7093
443.7888,28.2334
443.9412,29.7814
444.0936,28.4067
444.246,27.8396
444.3984,26.0727
444.5508,27.2706
444.7032,27.2841
444.8556,26.729
445.008,25.3698
445.1604,25.9369
445.3128,27.0271
445.4652,26.7432
445.6176,27.055
445.77,27.6337
445.9224,28.1941
446.0748,28.392
446.2272,29.1518
446.3796,28.1308
446.532,27.7093
446.6844,26.8496
446.8368,28.7269
446.9892,30.1807
447.1416,31.8243
447.294,31.3139
447.4464,29.3291
447.5988,27.3712
447.7512,26.3215
447.9036,26.0828
448.056,27.1593
448.2084,28.0961
448.3608,29.4256
448.5132,30.1996
448.6656,31.5295
448.818,31.4553
448.9704,31.1844
449.1228,29.257
449.2752,28.4307
449.4276,27.1124
449.58,28.2295
449.7324,28.9789
449.8848,31.5972
450.0372,31.3782
450.1896,32.1878
450.342,31.3091
450.4944,31.5466
450.6468,28.7574
450.7992,27.8377
450.9516,27.3589
451.104,28.0358
451.2564,27.2565
451.4088,26.7433
451.5612,27.226
451.7136,27.4881
451.866,27.0532
452.0184,25.3536
452.1708,26.7237
452.3232,28.1262
452.4756,28.7877
452.628,28.9982
452.7804,28.6788
452.9328,29.1183
453.0852,28.7051
453.2376,30.354
453.39,32.0916
453.5424,32.3615
453.6948,31.4125
453.8472,31.6111
453.9996,32.4473
454.152,33.1349
454.3044,32.9555
454.4568,33.7418
454.6092,32.6003
454.7616,33.9256
454.914,32.571
455.0664,32.3165
455.2188,30.4082
455.3712,30.6213
455.5236,30.6266
455.676,32.3831
455.8284,34.0811
455.9808,35.4784
456.1332,36.3455
456.2856,36.8755
456.438,38.7876
456.5904,40.8862
456.7428,40.7103
456.8952,40.3612
457.0476,38.5309
457.2,38.4012
457.3524,38.4225
457.5048,38.0389
457.6572,39.1832
457.8096,41.0415
457.962,39.533
458.1144,38.1359
458.2668,35.7336
458.4192,35.7808
458.5716,34.4804
458.724,31.8067
458.8764,31.0484
459.0288,29.4314
459.1812,29.2092
459.3336,27.7788
459.486,27.9328
459.6384,28.8915
459.7908,30.5024
459.9432,31.8881
460.0956,32.4875
460.248,34.0566
460.4004,33.6388
460.5528,33.3653
460.7052,31.6563
460.8576,32.077
461.01,32.9215
461.1624,33.6332
461.3148,34.5565
461.4672,34.9416
461.6196,36.1768
461.772,35.9888
461.9244,35.4563
462.0768,33.4472
462.2292,33.6867
462.3816,33.3308
462.534,34.2495
462.6864,35.2823
462.8388,35.9074
462.9912,35.9037
463.1436,34.0172
463.296,32.6227
463.4484,31.251
463.6008,30.0342
463.7532,31.0006
463.9056,32.0702
464.058,31.8838
464.2104,31.205
464.3628,29.695
464.5152,29.3074
464.6676,28.3937
464.82,27.7633
464.9724,27.7915
465.1248,28.9667
465.2772,29.3027
465.4296,29.0228
465.582,26.7042
465.7344,26.967
465.8868,26.3146
466.0392,26.4533
466.1916,26.3157
466.344,26.7511
466.4964,28.4007
466.6488,26.8696
466.8012,25.8668
466.9536,22.5383
467.106,22.5431
467.2584,21.9614
467.4108,23.7182
467.5632,22.9966
467.7156,22.763
467.868,23.4473
468.0204,25.1011
468.1728,25.34
468.3252,24.9353
468.4776,24.6781
468.63,25.0966
468.7824,24.9977
468.9348,25.0095
469.0872,25.994
469.2396,26.5752
469.392,27.0544
469.5444,27.6112
469.6968,25.9102
469.8492,25.2434
470.0016,24.4697
470.154,24.5767
470.3064,23.5383
470.4588,22.9474
470.6112,24.0978
470.7636,25.0948
470.916,24.3244
471.0684,22.9018
471.2208,23.3052
471.3732,24.2031
471.5256,26.1384
471.678,24.6362
471.8304,26.1412
471.9828,25.6369
472.1352,27.8871
472.2876,26.5137
472.44,25.6549
472.5924,25.4025
472.7448,25.4736
472.8972,26.4272
473.0496,26.0033
473.202,26.1203
473.3544,26.1745
473.5068,26.6337
473.6592,27.9938
473.8116,27.5977
473.964,26.861
474.1164,25.9156
474.2688,26.5246
474.4212,26.4504
474.5736,25.7017
474.726,25.4026
474.8784,26.8285
475.0308,27.8239
475.1832,28.6957
475.3356,27.854
475.488,27.5906
475.6404,26.3952
475.7928,26.3173
475.9452,27.2214
476.0976,28.2809
476.25,28.0706
476.4024,27.0874
476.5548,25.3991
476.7072,25.4638
476.8596,23.9972
477.012,24.011
477.1644,22.7752
477.3168,23.9851
477.4692,23.0602
477.6216,23.7118
477.774,23.6089
477.9264,24.5122
478.0788,24.8039
478.2312,25.0182
478.3836,25.6762
478.536,26.2655
478.6884,26.0183
478.8408,25.1243
478.9932,24.7981
479.1456,24.9552
479.298,23.4111
479.4504,22.453
479.6028,21.3965
479.7552,23.2176
479.9076,23.6102
480.06,24.3369
480.2124,23.6779
480.3648,24.0273
480.5172,23.7505
480.6696,23.9509
480.822,22.4457
480.9744,21.7075
481.1268,21.6258
481.2792,21.2445
481.4316,21.0479
481.584,20.0797
481.7364,20.0717
481.8888,20.4036
482.0412,20.848
482.1936,21.1971
482.346,20.7787
482.4984,21.1189
482.6508,21.3873
482.8032,21.627
482.9556,21.6384
483.108,21.5502
483.2604,22.473
483.4128,22.8986
483.5652,23.3407
483.7176,21.5961
483.87,20.604
484.0224,19.5461
484.1748,20.6752
484.3272,21.127
484.4796,22.0031
484.632,23.4411
484.7844,23.6052
484.9368,22.3813
485.0892,20.729
485.2416,20.6186
485.394,21.5522
485.5464,21.2069
485.6988,21.0827
485.8512,21.9757
486.0036,22.3113
486.156,22.6585
486.3084,21.7524
486.4608,20.8896
486.6132,19.6039
486.7656,19.7409
486.918,21.3576
487.0704,22.1569
487.2228,21.919
487.3752,21.2734
487.5276,20.6709
487.68,20.9704
487.8324,21.1605
487.9848,21.3017
488.1372,20.0975
488.2896,19.546
488.442,20.4785
488.5944,22.638
488.7468,23.8719
488.8992,23.6709
489.0516,22.8868
489.204,21.9496
489.3564,23.7068
489.5088,23.7736
489.6612,24.6255
489.8136,22.5907
489.966,21.8978
490.1184,20.3193
490.2708,19.5666
490.4232,18.958
490.5756,19.0532
490.728,20.4333
490.8804,21.2808
491.0328,22.14
491.1852,21.8893
491.3376,23.6747
491.49,24.6639
491.6424,25.2378
491.7948,24.5532
491.9472,24.9682
492.0996,25.2142
492.252,25.0097
492.4044,23.8883
492.5568,22.3576
492.7092,23.0427
492.8616,23.8788
493.014,25.3811
493.1664,23.6172
493.3188,22.5712
493.4712,22.0848
493.6236,21.67
493.776,21.7543
493.9284,22.8732
494.0808,24.4656
494.2332,24.7736
494.3856,23.0269
494.538,23.2257
494.6904,23.1235
494.8428,24.292
494.9952,23.3211
495.1476,23.6156
495.3,24.0069
495.4524,24.6969
495.6048,26.2326
495.7572,24.9741
495.9096,25.2316
496.062,23.6158
496.2144,24.8601
496.3668,23.9074
496.5192,23.4842
496.6716,23.6788
496.824,24.6949
496.9764,26.2275
497.1288,25.4865
497.2812,24.6997
497.4336,22.88
497.586,22.6453
497.7384,24.0002
497.8908,24.026
498.0432,24.9018
498.1956,25.1496
498.348,25.3312
498.5004,24.57
498.6528,23.5942
498.8052,22.6161
498.9576,21.937
499.11,19.7038
499.2624,19.0075
499.4148,18.3478
499.5672,19.8083
499.7196,22.2009
499.872,22.5476
500.0244,21.4816
500.1768,21.0947
500.3292,22.0084
500.4816,22.8073
500.634,23.3568
500.7864,23.0163
500.9388,23.1414
501.0912,21.5312
501.2436,21.1886
501.396,20.7712
501.5484,21.0139
501.7008,20.0747
501.8532,19.347
502.0056,19.2933
502.158,20.4815
502.3104,21.1208
502.4628,23.0981
502.6152,23.5475
502.7676,24.8211
502.92,24.0791
503.0724,25.6241
503.2248,27.12
503.3772,27.2822
503.5296,26.8555
503.682,25.7177
503.8344,26.4076
503.9868,26.9302
504.1392,26.9687
504.2916,27.0985
504.444,26.2461
504.5964,26.0665
504.7488,24.7327
504.9012,25.9672
505.0536,27.5868
505.206,30.0847
505.3584,29.9775
505.5108,30.1757
505.6632,30.9815
505.8156,31.3953
505.968,32.3408
506.1204,34.602
506.2728,37.6165
506.4252,41.6366
506.5776,41.264
506.73,43.1017
506.8824,45.9374
507.0348,50.9138
507.1872,52.5207
507.3396,49.3093
507.492,45.9488
507.6444,41.6078
507.7968,41.094
507.9492,38.2597
508.1016,39.6141
508.254,37.5511
508.4064,38.818
508.5588,37.4098
508.7112,37.1958
508.8636,35.4395
509.016,35.3914
509.1684,34.6907
509.3208,36.1766
509.4732,34.6524
509.6256,35.8652
509.778,34.8018
509.9304,33.9748
510.0828,30.7363
510.2352,27.6901
510.3876,27.7997
510.54,28.1355
510.6924,28.5413
510.8448,26.7704
510.9972,27.8413
511.1496,29.777
511.302,30.9223
511.4544,30.6629
511.6068,28.7483
511.7592,28.2101
511.9116,27.9237
512.064,28.4487
512.2164,29.3068
512.3688,29.46
512.5212,28.4938
512.6736,28.3621
512.826,25.8104
512.9784,26.2066
513.1308,26.3127
513.2832,27.0093
513.4356,28.0214
513.588,27.9903
513.7404,28.3959
513.8928,26.5631
514.0452,26.4883
514.1976,26.1683
514.35,25.5687
514.5024,25.0932
514.6548,24.9983
514.8072,24.9505
514.9596,25.0762
515.112,26.1911
515.2644,28.7183
515.4168,28.6925
515.5692,29.0469
515.7216,26.8681
515.874,28.6182
516.0264,27.3401
516.1788,28.95
516.3312,27.7592
516.4836,28.3775
516.636,26.7985
516.7884,24.5415
516.9408,23.9384
517.0932,25.2907
517.2456,27.0493
517.398,27.2535
517.5504,27.7467
517.7028,28.0544
517.8552,29.3793
518.0076,30.2263
518.16,32.8153
518.3124,35.0978
518.4648,34.9907
518.6172,32.4917
518.7696,30.6285
518.922,29.8355
519.0744,29.2385
519.2268,28.2131
519.3792,27.7782
519.5316,27.6235
519.684,28.8317
519.8364,28.9258
519.9888,30.0299
520.1412,30.071
520.2936,29.7444
520.446,28.7804
520.5984,27.3774
520.7508,28.6212
520.9032,29.9787
521.0556,31.3199
521.208,31.0091
521.3604,32.3204
521.5128,34.6847
521.6652,35.0488
521.8176,34.0485
521.97,33.4075
522.1224,34.0554
522.2748,36.7038
522.4272,34.0887
522.5796,32.7057
522.732,28.5384
522.8844,28.2256
523.0368,27.9369
523.1892,29.3423
523.3416,30.9582
523.494,35.0966
523.6464,39.2049
523.7988,46.4569
523.9512,47.8072
524.1036,45.7329
524.256,38.9705
524.4084,36.7399
524.5608,36.1157
524.7132,36.2439
524.8656,33.6998
525.018,32.3701
525.1704,31.7222
525.3228,33.0424
525.4752,33.6668
525.6276,34.1842
525.78,32.8598
525.9324,32.5914
526.0848,31.9451
526.2372,31.787
526.3896,29.9159
526.542,27.5755
526.6944,26.3976
526.8468,25.9401
526.9992,26.2761
527.1516,26.1485
527.304,27.1024
527.4564,26.536
527.6088,27.0348
527.7612,27.3644
527.9136,28.3786
528.066,28.2049
528.2184,29.4431
528.3708,32.4558
528.5232,36.6142
528.6756,38.3058
528.828,37.3692
528.9804,34.654
529.1328,30.0502
529.2852,26.3305
529.4376,23.7211
529.59,21.8773
529.7424,21.2548
529.8948,19.8723
530.0472,20.7593
530.1996,23.4152
530.352,26.931
530.5044,28.6469
530.6568,29.607
530.8092,31.0791
530.9616,35.5464
531.114,36.5091
531.2664,37.2922
531.4188,36.0163
531.5712,36.5102
531.7236,35.4168
531.876,34.7704
532.0284,33.4025
532.1808,34.5277
532.3332,35.4535
532.4856,34.4936
532.638,31.2901
532.7904,27.6226
532.9428,25.279
533.0952,24.7264
533.2476,24.5167
533.4,24.5837
533.5524,22.9055
533.7048,22.1641
533.8572,21.7477
534.0096,22.0482
534.162,21.0597
534.3144,24.0443
534.4668,25.9609
534.6192,28.4162
534.7716,28.2099
534.924,28.7063
535.0764,28.8901
535.2288,27.8967
535.3812,28.2847
535.5336,28.5334
535.686,30.2448
535.8384,30.5424
535.9908,31.0712
536.1432,31.6706
536.2956,32.3342
536.448,33.4515
536.6004,31.7257
536.7528,31.2986
536.9052,31.0367
537.0576,31.1785
537.21,32.448
537.3624,31.7942
537.5148,33.155
537.6672,32.4957
537.8196,33.7956
537.972,34.5841
538.1244,35.0709
538.2768,34.4007
538.4292,33.4595
538.5816,32.6012
538.734,32.5817
538.8864,29.8645
539.0388,28.8682
539.1912,27.3507
539.3436,28.8934
539.496,29.2477
539.6484,29.2276
539.8008,29.2142
539.9532,27.5944
540.1056,27.514
540.258,26.9018
540.4104,28.9182
540.5628,30.2199
540.7152,32.4891
540.8676,30.8091
541.02,29.1983
541.1724,29.0018
541.3248,29.2534
541.4772,29.7623
541.6296,26.9452
541.782,27.9293
541.9344,26.246
542.0868,29.0981
542.2392,28.9641
542.3916,30.6203
542.544,29.0516
542.6964,30.0509
542.8488,29.3354
543.0012,28.7613
543.1536,26.6388
543.306,26.7643
543.4584,27.1031
543.6108,27.0529
543.7632,26.1733
543.9156,26.4065
544.068,29.411
544.2204,31.4477
544.3728,32.5969
544.5252,32.7618
544.6776,33.4419
544.83,35.0655
544.9824,33.9514
545.1348,33.7205
545.2872,29.7147
545.4396,28.7526
545.592,26.4925
545.7444,27.1974
545.8968,27.1322
546.0492,28.1949
546.2016,28.2313
546.354,28.8191
546.5064,29.2932
546.6588,29.533
546.8112,30.1062
546.9636,29.6218
547.116,29.3773
547.2684,28.0293
547.4208,28.4105
547.5732,27.7635
547.7256,28.2124
547.878,28.2865
548.0304,29.62
548.1828,29.8255
548.3352,28.9466
548.4876,29.5268
548.64,30.2649
548.7924,32.8357
548.9448,34.8589
549.0972,35.8187
549.2496,34.9432
549.402,34.3156
549.5544,34.0483
549.7068,33.9384
549.8592,32.1462
550.0116,32.2909
550.164,33.0701
550.3164,32.8163
550.4688,30.221
550.6212,27.7282
550.7736,27.7656
550.926,27.5892
551.0784,26.4715
551.2308,25.6034
551.3832,24.4576
551.5356,26.2049
551.688,26.8083
551.8404,29.1168
551.9928,28.7628
552.1452,29.57
552.2976,30.1531
552.45,31.3827
552.6024,30.7456
552.7548,30.8003
552.9072,30.2519
553.0596,31.3502
553.212,31.7318
553.3644,32.5998
553.5168,33.4329
553.6692,31.1417
553.8216,30.9263
553.974,28.6099
554.1264,28.3626
554.2788,27.3317
554.4312,27.729
554.5836,28.3304
554.736,29.7512
554.8884,29.9414
555.0408,31.3774
555.1932,31.2546
555.3456,30.9493
555.498,30.0454
555.6504,29.2155
555.8028,29.2394
555.9552,30.6042
556.1076,31.7524
556.26,31.0546
556.4124,29.1306
556.5648,26.6998
556.7172,27.9811
556.8696,28.6094
557.022,30.28
557.1744,28.9176
557.3268,27.6433
557.4792,27.2138
557.6316,27.3377
557.784,27.1347
557.9364,26.028
558.0888,24.5556
558.2412,24.7648
558.3936,26.5408
558.546,27.8774
558.6984,28.4293
558.8508,27.1534
559.0032,27.0704
559.1556,28.5946
559.308,28.7354
559.4604,29.5104
559.6128,29.9431
559.7652,31.6528
559.9176,31.2124
560.07,32.0866
560.2224,31.4123
560.3748,32.9729
560.5272,32.4169
560.6796,33.3736
560.832,34.0709
560.9844,34.0702
561.1368,32.6411
561.2892,33.4732
561.4416,33.3521
561.594,33.4387
561.7464,32.2576
561.8988,29.7093
562.0512,28.0213
562.2036,26.7127
562.356,29.644
562.5084,31.2182
562.6608,30.0673
562.8132,28.1259
562.9656,25.3795
563.118,25.8984
563.2704,26.009
563.4228,26.948
563.5752,27.4623
563.7276,26.0799
563.88,26.3417
564.0324,24.6121
564.1848,24.6348
564.3372,24.9706
564.4896,25.8538
564.642,26.6756
564.7944,27.567
564.9468,29.06
565.0992,29.9518
565.2516,29.8019
565.404,29.6191
565.5564,28.9882
565.7088,27.5655
565.8612,26.8148
566.0136,26.8349
566.166,27.8988
566.3184,28.8998
566.4708,28.4074
566.6232,28.0552
566.7756,27.6553
566.928,27.2665
567.0804,27.6447
567.2328,26.5073
567.3852,25.3433
567.5376,23.2188
567.69,23.2532
567.8424,23.7678
567.9948,25.552
568.1472,25.7111
568.2996,25.7221
568.452,26.6444
568.6044,27.6646
568.7568,28.6275
568.9092,26.9281
569.0616,26.8918
569.214,27.8605
569.3664,28.6247
569.5188,28.1681
569.6712,27.3218
569.8236,26.5544
569.976,26.9318
570.1284,27.1871
570.2808,28.7124
570.4332,27.5404
570.5856,26.0591
570.738,24.5104
570.8904,25.2126
571.0428,26.4579
571.1952,27.5336
571.3476,26.9562
571.5,28.1596
571.6524,30.2995
571.8048,29.4213
571.9572,28.3731
572.1096,26.4713
572.262,27.894
572.4144,28.6274
572.5668,30.7701
572.7192,34.3079
572.8716,36.1856
573.024,36.9475
573.1764,38.5544
573.3288,38.4628
573.4812,39.0568
573.6336,38.7766
573.786,38.8962
573.9384,38.0764
574.0908,34.481
574.2432,33.708
574.3956,32.3469
574.548,31.515
574.7004,31.2971
574.8528,31.1545
575.0052,31.7811
575.1576,33.4975
575.31,32.1215
575.4624,32.6057
575.6148,32.0395
575.7672,33.7803
575.9196,32.3459
576.072,30.0842
576.2244,29.318
576.3768,28.7294
576.5292,28.0288
576.6816,25.9252
576.834,25.7996
576.9864,27.2057
577.1388,29.5994
577.2912,33.09
577.4436,32.3327
577.596,32.5523
577.7484,29.3855
577.9008,29.1772
578.0532,28.2932
578.2056,29.0941
578.358,29.4289
578.5104,29.7048
578.6628,31.4807
578.8152,33.5297
578.9676,34.5658
579.12,33.8607
579.2724,33.7659
579.4248,33.6759
579.5772,34.6772
579.7296,32.1676
579.882,30.4034
580.0344,29.3442
580.1868,29.5932
580.3392,30.5474
580.4916,30.6166
580.644,31.6202
580.7964,31.4846
580.9488,29.2672
581.1012,28.2005
581.2536,28.588
581.406,28.7089
581.5584,28.75
581.7108,28.5229
581.8632,28.8887
582.0156,29.1998
582.168,28.457
582.3204,29.3226
582.4728,29.1461
582.6252,29.3989
582.7776,29.5901
582.93,30.116
583.0824,30.1893
583.2348,30.5987
583.3872,29.9835
583.5396,28.9347
583.692,28.105
583.8444,28.4069
583.9968,30.201
584.1492,30.4222
584.3016,30.3212
584.454,29.832
584.6064,29.3789
584.7588,29.8987
584.9112,29.836
585.0636,31.0888
585.216,30.1009
585.3684,30.0131
585.5208,29.221
585.6732,31.0999
585.8256,30.477
585.978,31.2018
586.1304,29.0906
586.2828,30.6679
586.4352,30.3363
586.5876,30.7449
586.74,29.9093
586.8924,28.6959
587.0448,28.9384
587.1972,30.0263
587.3496,33.0355
587.502,34.1499
587.6544,32.9069
587.8068,30.1619
587.9592,29.5091
588.1116,29.5583
588.264,29.4493
588.4164,29.3254
588.5688,30.0552
588.7212,31.0459
588.8736,30.0525
589.026,28.8596
589.1784,29.8435
589.3308,31.1054
589.4832,31.1612
589.6356,29.9526
589.788,30.9356
589.9404,29.3017
590.0928,28.9359
590.2452,26.2386
590.3976,26.9956
590.55,26.7389
590.7024,28.3984
590.8548,28.3406
591.0072,27.6915
591.1596,25.9018
591.312,26.5334
591.4644,26.5651
591.6168,27.3374
591.7692,26.8818
591.9216,28.3236
592.074,28.2419
592.2264,29.3698
592.3788,29.8997
592.5312,31.0622
592.6836,31.0023
592.836,28.3172
592.9884,26.5281
593.1408,26.3713
593.2932,27.2175
593.4456,29.639
593.598,28.8731
593.7504,30.6786
593.9028,32.8805
594.0552,37.4537
594.2076,37.9293
594.36,37.9109
594.5124,36.5212
594.6648,37.2272
594.8172,35.4943
594.9696,33.9152
595.122,33.8045
595.2744,31.7209
595.4268,31.1056
595.5792,29.3005
595.7316,29.8072
595.884,31.6953
596.0364,33.4646
596.1888,34.3909
596.3412,33.675
596.4936,32.4383
596.646,32.0349
596.7984,31.4008
596.9508,31.0218
597.1032,30.3075
597.2556,30.6695
597.408,30.3513
597.5604,30.6339
597.7128,29.7085
597.8652,29.2633
598.0176,29.5179
598.17,30.1496
598.3224,30.6163
598.4748,31.4298
598.6272,30.6012
598.7796,32.1111
598.932,32.1567
599.0844,34.7968
599.2368,35.4634
599.3892,34.6852
599.5416,32.2056
599.694,29.0372
599.8464,28.5958
599.9988,26.8602
600.1512,26.4817
600.3036,25.1868
600.456,25.9798
600.6084,25.2979
600.7608,26.6325
600.9132,26.0379
601.0656,25.4882
601.218,23.5397
601.3704,23.3868
601.5228,24.571
601.6752,25.6358
601.8276,27.1652
601.98,28.4883
602.1324,28.3065
602.2848,27.1428
602.4372,28.8743
602.5896,31.1847
602.742,32.2918
602.8944,32.0789
603.0468,29.7737
603.1992,29.9888
603.3516,29.213
603.504,28.968
603.6564,27.6746
603.8088,26.8875
603.9612,26.9861
604.1136,26.2428
604.266,26.6978
604.4184,24.902
604.5708,26.9441
604.7232,24.5141
604.8756,24.7957
605.028,22.9756
605.1804,23.3969
605.3328,23.6035
605.4852,23.388
605.6376,24.9592
605.79,27.6221
605.9424,32.2647
606.0948,34.0954
606.2472,35.7998
606.3996,33.439
606.552,33.9414
606.7044,35.1941
606.8568,37.6686
607.0092,38.077
607.1616,35.9626
607.314,33.9662
607.4664,31.0585
607.6188,30.3872
607.7712,30.4741
607.9236,29.2802
608.076,28.9347
608.2284,24.7709
608.3808,24.1894
608.5332,23.0906
608.6856,25.4404
608.838,28.8275
608.9904,30.7186
609.1428,32.1569
609.2952,32.9279
609.4476,35.5334
609.6,38.0424
609.7524,37.0331
609.9048,35.3798
610.0572,33.4693
610.2096,32.1175
610.362,31.9095
610.5144,33.8625
610.6668,34.0491
610.8192,33.1981
610.9716,30.2078
611.124,31.4762
611.2764,31.53
611.4288,31.1266
611.5812,29.4093
611.7336,28.6046
611.886,28.4112
612.0384,30.0788
612.1908,29.2199
612.3432,28.8636
612.4956,30.0074
612.648,34.007
612.8004,36.24
612.9528,34.9997
613.1052,32.7078
613.2576,31.8062
613.41,32.5914
613.5624,33.1417
613.7148,34.2401
613.8672,34.0307
614.0196,33.5232
614.172,30.5979
614.3244,27.1675
614.4768,22.9496
614.6292,22.4452
614.7816,22.882
614.934,25.7625
615.0864,28.2091
615.2388,30.9626
615.3912,31.0133
615.5436,29.3599
615.696,26.6827
615.8484,29.7297
616.0008,32.4287
616.1532,35.8196
616.3056,33.4575
616.458,32.9443
616.6104,33.7557
616.7628,36.7567
616.9152,37.4655
617.0676,35.7543
617.22,33.5259
617.3724,32.5566
617.5248,30.1167
617.6772,28.696
617.8296,27.305
617.982,29.0547
618.1344,29.1643
618.2868,30.9467
618.4392,31.2196
618.5916,31.2981
618.744,29.532
618.8964,28.0149
619.0488,27.9861
619.2012,30.6804
619.3536,31.7641
619.506,32.7426
619.6584,29.9241
619.8108,27.1744
619.9632,24.3012
620.1156,22.9033
620.268,23.9578
620.4204,24.6029
620.5728,25.1898
620.7252,23.6505
620.8776,24.7953
621.03,25.599
621.1824,27.8303
621.3348,27.4821
621.4872,27.4473
621.6396,27.4366
621.792,28.1474
621.9444,29.7817
622.0968,32.3302
622.2492,35.1585
622.4016,35.8211
622.554,33.139
622.7064,32.5472
622.8588,29.1881
623.0112,27.532
623.1636,23.4832
623.316,23.2118
623.4684,23.9864
623.6208,23.1358
623.7732,22.1126
623.9256,22.637
624.078,23.1459
624.2304,26.4113
624.3828,25.7255
624.5352,27.4345
624.6876,26.5699
624.84,27.7666
624.9924,26.7148
625.1448,27.5491
625.2972,29.3405
625.4496,29.02
625.602,27.3068
625.7544,26.5737
625.9068,27.7711
626.0592,30.3067
626.2116,31.1501
626.364,31.1137
626.5164,30.2749
626.6688,29.7948
626.8212,32.8843
626.9736,33.221
627.126,34.2884
627.2784,33.0585
627.4308,34.5733
627.5832,31.3939
627.7356,31.9283
627.888,28.9824
628.0404,29.7728
628.1928,28.5547
628.3452,29.0955
628.4976,29.9178
628.65,28.4696
628.8024,28.6693
628.9548,27.0037
629.1072,26.995
629.2596,25.925
629.412,26.2854
629.5644,26.5206
629.7168,25.646
629.8692,24.5702
630.0216,23.529
630.174,24.2086
630.3264,25.9188
630.4788,26.5459
630.6312,25.772
630.7836,26.9593
630.936,27.1983
631.0884,28.614
631.2408,26.8698
631.3932,24.9047
631.5456,24.1124
631.698,23.4387
631.8504,25.061
632.0028,23.4763
632.1552,23.6257
632.3076,23.44
632.46,24.3856
632.6124,23.4701
632.7648,23.0115
632.9172,24
633.0696,25.0563
633.222,24.3402
633.3744,23.0435
633.5268,21.7753
633.6792,21.2554
633.8316,21.3801
633.984,21.2669
634.1364,22.566
634.2888,21.6632
634.4412,21.4889
634.5936,19.2533
634.746,19.7701
634.8984,20.2575
635.0508,22.2433
635.2032,21.7843
635.3556,23.3994
635.508,23.0212
635.6604,25.896
635.8128,27.3715
635.9652,29.7147
636.1176,31.9683
636.27,31.745
636.4224,32.3729
636.5748,30.9527
636.7272,30.8797
636.8796,30.2093
637.032,30.8864
637.1844,29.2347
637.3368,29.2755
637.4892,28.5403
637.6416,30.2435
637.794,29.4128
637.9464,28.4078
638.0988,27.3872
638.2512,27.2593
638.4036,26.8742
638.556,27.3796
638.7084,27.4138
638.8608,27.6555
639.0132,25.6375
639.1656,24.9364
639.318,24.0532
639.4704,22.5162
639.6228,22.0385
639.7752,21.2744
639.9276,23.3365
640.08,23.7232
640.2324,25.1697
640.3848,25.5717
640.5372,25.1641
640.6896,24.104
640.842,22.9066
640.9944,22.932
641.1468,23.1735
641.2992,23.6893
641.4516,22.9075
641.604,22.3215
641.7564,22.8188
641.9088,24.193
642.0612,26.2221
642.2136,24.6993
642.366,24.5657
642.5184,23.469
642.6708,24.1644
642.8232,23.2003
642.9756,21.1695
643.128,21.6636
643.2804,21.581
643.4328,22.4784
643.5852,22.1011
643.7376,22.3037
643.89,21.5407
644.0424,21.2171
644.1948,22.3589
644.3472,23.6734
644.4996,24.2037
644.652,24.2288
644.8044,22.8313
644.9568,21.5367
645.1092,20.3376
645.2616,22.3744
645.414,23.0369
645.5664,23.4018
645.7188,22.6129
645.8712,22.7799
646.0236,21.9465
646.176,21.2231
646.3284,20.7237
646.4808,21.7039
646.6332,22.6576
646.7856,23.7312
646.938,23.7523
647.0904,23.1861
647.2428,23.3791
647.3952,24.0473
647.5476,24.5422
647.7,24.2513
647.8524,22.354
648.0048,21.521
648.1572,20.9919
648.3096,21.2516
648.462,21.7353
648.6144,22.812
648.7668,23.0621
648.9192,23.0921
649.0716,23.0917
649.224,25.1431
649.3764,25.7529
649.5288,23.7112
649.6812,22.8467
649.8336,21.4189
649.986,22.8102
650.1384,22.2799
650.2908,23.2103
650.4432,25.1682
650.5956,25.3253
650.748,26.0682
650.9004,24.8904
651.0528,26.3024
651.2052,26.2766
651.3576,25.6848
651.51,25.1626
651.6624,26.9353
651.8148,28.02
651.9672,27.9692
652.1196,26.8438
652.272,26.4726
652.4244,27.4391
652.5768,27.3604
652.7292,27.677
652.8816,26.6678
653.034,25.9536
653.1864,25.9458
653.3388,25.901
653.4912,25.9774
653.6436,25.3321
653.796,25.0147
653.9484,24.8668
654.1008,24.4137
654.2532,23.5664
654.4056,22.4449
654.558,22.1651
654.7104,23.1887
654.8628,23.2889
655.0152,22.7637
655.1676,21.9937
655.32,22.4767
655.4724,22.6772
655.6248,22.3799
655.7772,22.6791
655.9296,23.1048
656.082,24.8033
656.2344,25.522
656.3868,25.2044
656.5392,23.6242
656.6916,24.174
656.844,23.9312
656.9964,23.579
657.1488,20.2731
657.3012,20.6216
657.4536,19.7567
657.606,22.1301
657.7584,21.8109
657.9108,23.1284
658.0632,22.231
