"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1501C"	32	2	61	224.71	1.2365	0.8368	1.1035	1.9011
"U1501C"	32	2	70	224.8	1.1862	0.68024	1.2531	1.9057
"U1501C"	32	2	81	224.91	1.1018	0.70591	0.87509	1.9091
"U1501C"	32	2	90	225	1.0879	0.78077	1.3091	1.9021
"U1501C"	32	2	101	225.11	1.5748	0.79446	2.7171	1.8907
"U1501C"	32	2	110	225.2	1.3569	0.82911	2.2277	1.8986
"U1501C"	32	2	121	225.31	1.3818	1.3749	5.5214	1.905
"U1501C"	32	2	130	225.4	1.2804	1.2787	4.7018	1.9005
"U1501C"	32	2	141	225.51	1.2199	1.7449	5.272	1.8857
"U1501C"	32	2	150	225.6	1.087	1.3607	5.1837	1.8624
"U1501C"	32	3	1	225.61	1.1782	1.0472	3.1996	1.9026
"U1501C"	32	3	10	225.7	1.3408	0.96018	5.2332	1.8977
"U1501C"	32	3	21	225.81	0.97126	0.84963	1.6764	1.887
"U1501C"	32	3	30	225.9	1.0003	0.65702	0.77675	1.88
"U1501C"	32	3	41	226.01	1.1821	1.2091	5.1057	1.8567
"U1501C"	32	3	50	226.1	1.337	1.3732	5.439	1.7124
"U1501C"	33	1	1	227.31	1.1538	0.70596	4.4338	1.8609
"U1501C"	33	1	10	227.4	1.4177	1.0634	4.186	1.8452
"U1501C"	33	1	21	227.51	1.0534	0.78164	0.86991	1.8398
"U1501C"	33	1	30	227.6	0.98662	0.75885	1.4457	1.8455
"U1501C"	33	1	41	227.71	1.3051	1.3643	5.9607	1.8522
"U1501C"	33	1	50	227.8	1.3098	1.01	5.7585	1.8492
"U1501C"	33	1	61	227.91	1.2645	0.78342	0.96899	1.8412
"U1501C"	33	1	70	228	1.3463	0.9017	0.99231	1.8374
"U1501C"	33	1	81	228.11	1.0977	0.71446	1.4968	1.832
"U1501C"	33	1	90	228.2	1.2929	0.71494	0.73499	1.833
"U1501C"	33	1	101	228.31	1.4935	1.3458	3.3219	1.8381
"U1501C"	33	1	110	228.4	1.5291	0.93932	2.6841	1.8404
"U1501C"	33	1	121	228.51	1.5208	1.249	6.2023	1.8396
"U1501C"	33	1	130	228.6	1.5819	1.1964	5.7885	1.8344
"U1501C"	33	1	141	228.71	1.6086	1.2976	7.5449	1.6512
"U1501C"	33	2	1	228.78	1.4061	0.72852	5.0653	1.855
"U1501C"	33	2	10	228.87	1.6879	1.0051	5.0866	1.8594
"U1501C"	33	2	21	228.98	1.1319	0.7739	1.0525	1.8582
"U1501C"	33	2	30	229.07	1.2983	0.81105	1.554	1.8541
"U1501C"	33	2	41	229.18	1.5963	1.2844	6.614	1.8569
"U1501C"	33	2	50	229.27	1.5592	1.3048	6.2956	1.8666
"U1501C"	33	2	61	229.38	1.3603	0.82701	1.154	1.8723
"U1501C"	33	2	70	229.47	1.4169	1.0217	1.2431	1.8706
"U1501C"	33	2	81	229.58	1.1347	0.67936	1.0847	1.8695
"U1501C"	33	2	90	229.67	1.1684	0.70245	0.76044	1.8656
"U1501C"	33	2	101	229.78	1.4764	1.0078	2.7228	1.8631
"U1501C"	33	2	110	229.87	1.439	0.85578	3.1332	1.8653
"U1501C"	33	2	121	229.98	1.5266	0.99143	5.6803	1.8638
"U1501C"	33	2	130	230.07	1.6155	1.2158	5.6586	1.7971
"U1501C"	33	2	141	230.18	1.857	1.1826	8.0822	1.4722
"U1501C"	33	3	1	230.28	1.3285	1.0594	2.9664	1.8805
"U1501C"	33	3	10	230.37	1.552	0.93194	3.8988	1.88
"U1501C"	33	3	21	230.48	1.1165	0.66561	1.1529	1.8812
"U1501C"	33	3	30	230.57	1.075	0.76511	1.3028	1.8844
"U1501C"	33	3	41	230.68	1.4648	1.3408	6.1874	1.8846
"U1501C"	33	3	50	230.77	1.2845	1.7326	6.5244	1.8857
"U1501C"	33	3	61	230.88	1.3422	0.97565	1.0097	1.8913
"U1501C"	33	3	70	230.97	1.4153	0.56351	0.93319	1.8866
"U1501C"	33	3	81	231.08	1.1285	0.82947	1.5329	1.882
"U1501C"	33	3	90	231.17	1.0688	0.59362	1.0581	1.8807
"U1501C"	33	3	101	231.28	1.3963	0.76536	2.3616	1.8472
"U1501C"	33	3	110	231.37	1.4672	0.78694	2.7753	1.7967
"U1501C"	33	3	121	231.48	1.765	1.5399	8.6621	1.6208
"U1501C"	34	1	1	232.01	1.1511	0.84366	3.4595	1.87
"U1501C"	34	1	10	232.1	1.2962	1.3165	4.5694	1.8629
"U1501C"	34	1	21	232.21	1.1025	0.86502	0.90182	1.8535
"U1501C"	34	1	30	232.3	1.0594	0.71016	1.2846	1.8557
"U1501C"	34	1	41	232.41	1.2662	1.4701	5.8715	1.8568
"U1501C"	34	1	50	232.5	1.2542	1.5264	6.396	1.8481
"U1501C"	34	1	61	232.61	1.3797	1.1078	1.1755	1.838
"U1501C"	34	1	70	232.7	1.2924	1.0234	0.68146	1.8468
"U1501C"	34	1	81	232.81	1.1217	0.80637	0.85806	1.8638
"U1501C"	34	1	90	232.9	1.1446	0.65576	1.3843	1.8505
"U1501C"	34	1	101	233.01	1.3675	0.87463	2.6113	1.8436
"U1501C"	34	1	110	233.1	1.3113	1.081	1.8729	1.8445
"U1501C"	34	1	121	233.21	1.3403	1.5957	4.2561	1.8427
"U1501C"	34	1	130	233.3	1.3405	1.5266	4.2125	1.8444
"U1501C"	34	1	141	233.41	1.3864	2.0194	5.7923	1.7371
"U1501C"	34	1	150	233.5	1.4118	1.8261	6.4038	1.4269
"U1501C"	34	2	1	233.51	1.133	0.87367	2.7418	1.8489
"U1501C"	34	2	10	233.6	1.3358	1.3823	3.9438	1.8586
"U1501C"	34	2	21	233.71	1.0369	0.72625	1.2762	1.8664
"U1501C"	34	2	30	233.8	1.1318	0.68161	0.93147	1.8728
"U1501C"	34	2	41	233.91	1.2359	1.5119	5.4153	1.886
"U1501C"	34	2	50	234	1.282	1.4409	4.7288	1.8874
"U1501C"	34	2	61	234.11	1.1988	0.68527	1.1442	1.8883
"U1501C"	34	2	70	234.2	1.2283	0.84166	1.0627	1.8929
"U1501C"	34	2	81	234.31	1.014	0.68814	1.329	1.902
"U1501C"	34	2	90	234.4	1.0845	0.64855	1.836	1.901
"U1501C"	34	2	101	234.51	1.4554	0.9359	2.3788	1.8881
"U1501C"	34	2	110	234.6	1.3542	0.85987	2.8307	1.8821
"U1501C"	34	2	121	234.71	1.4562	1.3155	5.7136	1.8769
"U1501C"	34	2	130	234.8	1.5736	1.2924	5.6444	1.7786
"U1501C"	34	3	1	234.91	1.1793	0.67768	4.044	1.8829
"U1501C"	34	3	10	235	1.3975	1.0517	4.2163	1.888
"U1501C"	34	3	21	235.11	0.94272	0.88784	1.2918	1.8989
"U1501C"	34	3	30	235.2	0.98255	0.81216	1.029	1.9024
"U1501C"	34	3	41	235.31	1.2591	1.5909	6.4746	1.8531
"U1501C"	34	3	50	235.4	1.145	1.4523	5.2204	1.7215
"U1501C"	35	1	1	236.71	1.1882	1.0119	3.7065	1.7454
"U1501C"	35	1	10	236.8	1.3225	1.252	4.4972	1.7351
"U1501C"	35	1	21	236.91	1.0238	0.56799	0.71903	1.7318
"U1501C"	35	1	30	237	1.058	1.0037	1.8137	1.7452
"U1501C"	35	1	41	237.11	1.2767	1.1132	5.4115	1.7599
"U1501C"	35	1	50	237.2	1.2446	1.1148	4.8187	1.7664
"U1501C"	35	1	61	237.31	1.2039	0.71877	0.79487	1.7708
"U1501C"	35	1	70	237.4	1.2445	0.93297	0.60269	1.7758
"U1501C"	35	1	81	237.51	1.0882	0.60631	1.0621	1.7747
"U1501C"	35	1	90	237.6	1.1127	0.66036	1.1188	1.7788
"U1501C"	35	1	101	237.71	1.4203	1.1509	2.2994	1.7848
"U1501C"	35	1	110	237.8	1.3396	0.86021	2.7048	1.7786
"U1501C"	35	1	121	237.91	1.4344	1.3943	5.658	1.7863
"U1501C"	35	1	130	238	1.4011	1.187	6.164	1.7947
"U1501C"	35	1	141	238.11	1.3065	1.6213	6.2653	1.6694
"U1501C"	35	1	150	238.2	1.3757	0.78762	4.2554	1.4536
"U1501C"	35	2	1	238.21	1.4346	0.81695	3.5377	1.7927
"U1501C"	35	2	10	238.3	1.3494	0.79325	4.8694	1.7967
"U1501C"	35	2	21	238.41	1.0421	0.8105	1.0866	1.7998
"U1501C"	35	2	30	238.5	1.0695	0.71815	0.69047	1.8063
"U1501C"	35	2	41	238.61	1.3481	1.1732	5.4959	1.8081
"U1501C"	35	2	50	238.7	1.3422	1.4335	5.4575	1.8123
"U1501C"	35	2	61	238.81	1.4379	0.78169	0.67064	1.8181
"U1501C"	35	2	70	238.9	1.3101	0.78322	0.83051	1.8176
"U1501C"	35	2	81	239.01	1.1282	0.67274	0.67865	1.8302
"U1501C"	35	2	90	239.1	1.1473	0.84313	1.0092	1.8304
"U1501C"	35	2	101	239.21	1.4854	0.93267	2.7493	1.7039
"U1501C"	35	2	110	239.3	1.4241	0.98694	1.7579	1.3894
"U1501C"	35	3	1	239.41	1.1429	1.2158	3.8975	1.8558
"U1501C"	35	3	10	239.5	1.4446	1.0258	5.384	1.8445
"U1501C"	35	3	21	239.61	1.1517	0.99109	1.2655	1.8261
"U1501C"	35	3	30	239.7	1.2257	0.96	1.5402	1.8246
"U1501C"	35	3	41	239.81	1.5217	1.4648	6.5978	1.7733
"U1501C"	35	3	50	239.9	1.6434	1.5178	8.2078	1.6255
"U1501C"	36	1	1	241.41	1.241	1.0477	3.2521	1.7936
"U1501C"	36	1	10	241.5	1.631	0.98722	5.8062	1.7511
"U1501C"	36	1	21	241.61	1.0251	0.67509	1.1699	1.7324
"U1501C"	36	1	30	241.7	1.0374	0.94641	0.97715	1.7853
"U1501C"	36	1	41	241.81	1.293	1.4008	5.8062	1.8183
"U1501C"	36	1	50	241.9	1.4301	1.2122	6.1362	1.8253
"U1501C"	36	1	61	242.01	1.3625	1.0325	1.2161	1.8283
"U1501C"	36	1	70	242.1	1.4471	0.80212	0.55127	1.8276
"U1501C"	36	1	81	242.21	1.2062	0.69683	1.3085	1.8226
"U1501C"	36	1	90	242.3	1.0873	0.76155	1.1702	1.8227
"U1501C"	36	1	101	242.41	1.5934	0.83747	3.0002	1.82
"U1501C"	36	1	110	242.5	1.5935	0.98731	2.4329	1.8181
"U1501C"	36	1	121	242.61	1.6712	1.3475	6.4324	1.8165
"U1501C"	36	1	130	242.7	1.6791	1.4455	6.701	1.8146
"U1501C"	36	1	141	242.81	1.5676	1.6847	7.7247	1.6833
"U1501C"	36	1	150	242.9	1.5708	1.2972	6.9508	1.333
"U1501C"	36	2	1	242.91	1.4878	1.0946	4.3934	1.8201
"U1501C"	36	2	10	243	1.4623	0.97437	4.8878	1.8221
"U1501C"	36	2	21	243.11	1.1318	0.84085	1.1832	1.833
"U1501C"	36	2	30	243.2	1.1556	0.93364	0.79719	1.8318
"U1501C"	36	2	41	243.31	1.43	1.5131	5.9924	1.8309
"U1501C"	36	2	50	243.4	1.4653	1.3688	6.8413	1.8387
"U1501C"	36	2	61	243.51	1.456	0.68887	1.7468	1.8476
"U1501C"	36	2	70	243.6	1.3844	0.53977	1.4252	1.8517
"U1501C"	36	2	81	243.71	1.2024	0.84008	1.2065	1.8583
"U1501C"	36	2	90	243.8	1.1427	0.82015	1.1479	1.8581
"U1501C"	36	2	101	243.91	1.5388	1.0434	3.7629	1.863
"U1501C"	36	2	110	244	1.6369	0.97632	3.0707	1.8612
"U1501C"	36	2	121	244.11	1.5672	1.4032	6.6822	1.8512
"U1501C"	36	2	130	244.2	1.555	1.4238	6.8985	1.8422
"U1501C"	36	2	141	244.31	1.4952	1.3202	5.9133	1.7956
"U1501C"	36	2	150	244.4	1.4659	1.7445	5.273	1.7329
"U1501C"	36	3	1	244.41	1.5219	1.0595	5.2314	1.8448
"U1501C"	36	3	10	244.5	1.5064	1.1837	4.8013	1.855
"U1501C"	36	3	21	244.61	1.2044	0.90082	0.77924	1.8715
"U1501C"	36	3	30	244.7	1.1894	1.0648	1.2317	1.8778
"U1501C"	36	3	41	244.81	1.347	1.7333	5.8373	1.8506
"U1501C"	36	3	50	244.9	1.6644	1.8328	6.5913	1.6455
"U1501C"	37	1	1	246.11	1.3389	0.70554	3.406	1.862
"U1501C"	37	1	10	246.2	1.5702	0.97364	5.6137	1.8954
"U1501C"	37	1	21	246.31	1.1004	0.93481	1.727	1.9139
"U1501C"	37	1	30	246.4	1.2766	1.159	1.8325	1.9212
"U1501C"	37	1	41	246.51	1.4703	1.6656	7.0735	1.9311
"U1501C"	37	1	50	246.6	1.5552	1.6897	7.8603	1.9336
"U1501C"	37	1	61	246.71	1.6086	0.96865	0.76305	1.9269
"U1501C"	37	1	70	246.8	1.5167	0.99094	0.8152	1.9287
"U1501C"	37	1	81	246.91	1.2084	0.79623	1.5269	1.9362
"U1501C"	37	1	90	247	1.3035	0.86158	1.2926	1.9264
"U1501C"	37	1	101	247.11	1.7941	1.41	3.2896	1.8955
"U1501C"	37	1	110	247.2	1.8482	1.1839	3.606	1.8893
"U1501C"	37	1	121	247.31	1.9597	1.5664	8.1386	1.8908
"U1501C"	37	1	130	247.4	2.0264	1.3359	7.897	1.7731
"U1501C"	37	2	1	247.6	1.5308	1.0968	4.4309	1.9196
"U1501C"	37	2	10	247.69	1.6926	1.1781	5.9012	1.9233
"U1501C"	37	2	21	247.8	1.3176	1.0442	1.3438	1.9311
"U1501C"	37	2	30	247.89	1.1978	1.0622	1.1917	1.9408
"U1501C"	37	2	41	248	1.6362	1.3167	8.0659	1.9499
"U1501C"	37	2	50	248.09	1.5857	1.6045	8.9711	1.9477
"U1501C"	37	2	61	248.2	1.7043	0.90339	1.3985	1.9487
"U1501C"	37	2	70	248.29	1.6969	1.0895	1.1288	1.9488
"U1501C"	37	2	81	248.4	1.4197	0.93415	1.4126	1.9412
"U1501C"	37	2	90	248.49	1.3943	1.005	1.9821	1.941
"U1501C"	37	2	101	248.6	1.8478	1.2083	3.6513	1.9376
"U1501C"	37	2	110	248.69	1.8483	1.0349	4.2738	1.9266
"U1501C"	37	2	121	248.8	1.9328	1.5905	7.6196	1.9026
"U1501C"	37	2	130	248.89	1.7394	1.2789	7.5001	1.8869
"U1501C"	37	2	141	249	1.8107	1.615	8.1668	1.6933
"U1501C"	38	1	1	250.81	1.6792	1.0668	5.8744	1.9028
"U1501C"	38	1	10	250.9	1.9755	1.2183	5.3443	1.9172
"U1501C"	38	1	21	251.01	1.3459	1.0813	1.3003	1.9412
"U1501C"	38	1	30	251.1	1.3495	1.2357	1.7304	1.9524
"U1501C"	38	1	41	251.21	1.6746	1.7006	6.9941	1.9629
"U1501C"	38	1	50	251.3	1.5911	1.7026	6.887	1.9666
"U1501C"	38	1	61	251.41	1.6221	0.94928	0.90737	1.9662
"U1501C"	38	1	70	251.5	1.7156	0.99337	1.4376	1.9667
"U1501C"	38	1	81	251.61	1.5456	0.90111	1.6464	1.9693
"U1501C"	38	1	90	251.7	1.4806	1.0775	1.6395	1.9545
"U1501C"	38	1	101	251.81	1.7494	1.1258	4.4073	1.9423
"U1501C"	38	1	110	251.9	1.817	1.0253	3.6365	1.9446
"U1501C"	38	1	121	252.01	1.7559	1.7231	8.1685	1.9427
"U1501C"	38	1	130	252.1	1.7155	1.537	7.1549	1.9296
"U1501C"	38	1	141	252.21	1.7325	1.6729	7.6075	1.8032
"U1501C"	38	1	150	252.3	1.7467	1.5622	7.1292	1.5878
"U1501C"	38	2	1	252.31	1.5185	1.1055	4.2562	1.9386
"U1501C"	38	2	10	252.4	1.7207	1.2179	6.4289	1.937
"U1501C"	38	2	21	252.51	1.1515	0.94588	1.5979	1.9352
"U1501C"	38	2	30	252.6	1.2138	0.77754	1.7469	1.934
"U1501C"	38	2	41	252.71	1.5824	1.3472	6.7358	1.9358
"U1501C"	38	2	50	252.8	1.6176	1.2716	6.8342	1.9314
"U1501C"	38	2	61	252.91	1.5729	0.97468	1.634	1.9367
"U1501C"	38	2	70	253	1.5558	0.81113	1.4912	1.938
"U1501C"	38	2	81	253.11	1.4436	0.9419	1.5397	1.8344
"U1501C"	38	2	90	253.2	1.7425	1.1536	1.6891	1.5108
"U1501C"	39	1	1	255.51	1.4057	0.94151	3.7218	1.6356
"U1501C"	39	1	10	255.6	1.4169	0.86061	4.331	1.656
"U1501C"	39	1	21	255.71	1.0478	0.87247	1.5274	1.885
"U1501C"	39	1	30	255.8	1.2896	0.90936	1.5327	1.9262
"U1501C"	39	1	41	255.91	1.6268	1.5983	7.8537	1.9236
"U1501C"	39	1	50	256	1.5528	1.4772	7.1133	1.9234
"U1501C"	39	1	61	256.11	1.5838	1.1515	1.182	1.934
"U1501C"	39	1	70	256.2	1.5133	0.89426	1.2739	1.9238
"U1501C"	39	1	81	256.31	1.4984	0.96481	1.1208	1.7636
"U1501C"	39	1	90	256.4	1.4601	1.1394	1.2663	1.5747
"U1501C"	40	1	1	257.01	1.3866	1.3393	3.6135	1.6846
"U1501C"	40	1	10	257.1	1.694	1.1333	5.2979	1.7109
"U1501C"	40	1	21	257.21	1.2104	1.0018	1.2431	1.7447
"U1501C"	40	1	30	257.3	1.246	1.2226	1.2379	1.7537
"U1501C"	40	1	41	257.41	1.4988	1.6655	6.6292	1.7486
"U1501C"	40	1	50	257.5	1.5315	1.5925	6.1782	1.7459
"U1501C"	40	1	61	257.61	1.439	1.0415	1.5745	1.731
"U1501C"	40	1	70	257.7	1.523	0.94686	1.4914	1.7274
"U1501C"	40	1	81	257.81	1.2342	0.74789	1.3628	1.7501
"U1501C"	40	1	90	257.9	1.2139	0.6161	1.4236	1.7491
"U1501C"	40	1	101	258.01	1.5716	1.1531	2.6507	1.7432
"U1501C"	40	1	110	258.1	1.4714	0.97375	3.6556	1.7754
"U1501C"	40	1	121	258.21	1.5645	1.4765	6.7031	1.7738
"U1501C"	40	1	130	258.3	1.6523	1.3604	6.9605	1.7864
"U1501C"	40	1	141	258.41	1.5372	1.6163	6.4357	1.7514
"U1501C"	40	1	150	258.5	1.5276	1.7348	5.6617	1.6794
"U1501C"	40	2	1	258.51	1.4309	1.0413	3.6553	1.8046
"U1501C"	40	2	10	258.6	1.5524	1.142	4.9915	1.8001
"U1501C"	40	2	21	258.71	1.1489	0.78707	1.4805	1.8009
"U1501C"	40	2	30	258.8	1.1053	0.69603	1.2031	1.8044
"U1501C"	40	2	41	258.91	1.4637	1.127	6.6217	1.7922
"U1501C"	40	2	50	259	1.3145	1.3419	6.2605	1.8
"U1501C"	40	2	61	259.11	1.2932	0.94858	1.3315	1.8112
"U1501C"	40	2	70	259.2	1.3818	0.84578	1.2511	1.8085
"U1501C"	40	2	81	259.31	1.2447	0.83434	1.4033	1.8013
"U1501C"	40	2	90	259.4	1.2705	0.83093	1.0202	1.8106
"U1501C"	40	2	101	259.51	1.7744	0.94267	3.4916	1.8043
"U1501C"	40	2	110	259.6	1.7293	1.0061	4.6515	1.7841
"U1501C"	40	2	121	259.71	1.7472	1.3481	6.7253	1.768
"U1501C"	40	2	130	259.8	1.6373	1.3395	6.8231	1.7821
"U1501C"	40	2	141	259.91	1.5149	1.9359	6.036	1.7986
"U1501C"	40	2	150	260	1.2441	1.3821	5.3058	1.7947
"U1501C"	40	3	1	260.01	1.5708	1.0983	5.7412	1.814
"U1501C"	40	3	10	260.1	1.5174	0.96105	5.74	1.7988
"U1501C"	40	3	21	260.21	1.1664	0.92455	1.4988	1.7788
"U1501C"	40	3	30	260.3	1.1923	0.65556	1.1732	1.7897
"U1501C"	40	3	41	260.41	1.4011	1.3284	6.326	1.8106
"U1501C"	40	3	50	260.5	1.4655	1.4235	6.6423	1.8107
"U1501C"	40	3	61	260.61	1.3304	0.80295	1.3075	1.7964
"U1501C"	40	3	70	260.7	1.4019	0.86899	1.5491	1.7846
"U1501C"	40	3	81	260.81	1.2166	0.95311	1.1261	1.8008
"U1501C"	40	3	90	260.9	1.2651	0.75689	1.2585	1.8083
"U1501C"	40	3	101	261.01	1.5616	0.92561	3.3033	1.7898
"U1501C"	40	3	110	261.1	1.6447	0.99204	3.7871	1.7649
"U1501C"	40	3	121	261.21	1.6646	1.2752	6.9301	1.785
"U1501C"	40	3	130	261.3	1.6181	1.5435	6.0902	1.7826
"U1501C"	40	3	141	261.41	1.5787	1.3377	7.4375	1.6948
"U1501C"	40	3	150	261.5	1.3537	1.3981	5.5101	1.5651
"U1501C"	40	4	1	261.51	1.3553	0.92495	4.9316	1.8279
"U1501C"	40	4	10	261.6	1.484	1.2038	5.4446	1.824
"U1501C"	40	4	21	261.71	1.1282	0.70079	1.4288	1.8163
"U1501C"	40	4	30	261.8	1.2385	0.81407	0.85244	1.7964
"U1501C"	40	4	41	261.91	1.4182	1.2677	7.0091	1.8013
"U1501C"	40	4	50	262	1.5396	1.5296	6.2067	1.8045
"U1501C"	40	4	61	262.11	1.5504	0.87317	0.70369	1.8219
"U1501C"	40	4	70	262.2	1.4059	0.83977	1.38	1.8214
"U1501C"	40	4	81	262.31	1.1565	0.80897	1.3573	1.8098
"U1501C"	40	4	90	262.4	1.3289	0.80276	1.2856	1.8258
"U1501C"	40	4	101	262.51	1.602	1.5292	3.1174	1.8344
"U1501C"	40	4	110	262.6	1.6596	0.87352	3.4809	1.8274
"U1501C"	40	4	121	262.71	1.8158	1.5878	6.1972	1.7651
"U1501C"	40	4	130	262.8	1.7123	1.5586	7.4404	1.6205
"U1501C"	40	5	1	263.01	1.2292	0.6493	3.705	1.8491
"U1501C"	40	5	10	263.1	1.4418	1.129	4.3231	1.8414
"U1501C"	40	5	21	263.21	1.0325	0.76315	1.2626	1.8302
"U1501C"	40	5	30	263.3	1.2313	0.88702	1.2374	1.8117
"U1501C"	40	5	41	263.41	1.4617	1.6133	6.8034	1.8051
"U1501C"	40	5	50	263.5	1.4374	1.5822	6.2629	1.8214
"U1501C"	40	5	61	263.61	1.4552	0.66031	1.3169	1.8312
"U1501C"	40	5	70	263.7	1.5276	0.81081	1.7125	1.8342
"U1501C"	40	5	81	263.81	1.2737	0.89901	1.5435	1.8228
"U1501C"	40	5	90	263.9	1.3235	0.91881	1.0108	1.8275
"U1501C"	40	5	101	264.01	1.6663	1.3809	3.3133	1.8234
"U1501C"	41	1	1	264.01	1.4835	1.1028	4.2245	1.7724
"U1501C"	41	1	10	264.1	1.4644	1.0643	5.9703	1.8218
"U1501C"	40	5	110	264.1	1.7803	1.149	2.6547	1.8122
"U1501C"	41	1	21	264.21	1.2023	1.0661	1.3345	1.8914
"U1501C"	40	5	121	264.21	1.7117	1.5672	7.07	1.8079
"U1501C"	40	5	130	264.3	1.7181	1.5346	7.6618	1.793
"U1501C"	41	1	30	264.3	1.1221	0.89555	1.4316	1.8636
"U1501C"	40	5	141	264.41	1.8419	1.829	7.7268	1.6954
"U1501C"	41	1	41	264.41	1.5981	1.5648	7.5991	1.8611
"U1501C"	40	5	150	264.5	1.6752	1.5653	9.4742	1.5886
"U1501C"	41	1	50	264.5	1.4608	1.4076	6.3181	1.86
"U1501C"	40	6	1	264.51	1.3051	1.0984	3.7068	1.8139
"U1501C"	40	6	10	264.6	1.8342	1.4263	7.0447	1.8013
"U1501C"	41	1	61	264.61	1.4184	0.89376	0.82819	1.8511
"U1501C"	41	1	70	264.7	1.5203	0.7839	1.4319	1.8431
"U1501C"	40	6	21	264.71	1.2849	0.99767	1.5089	1.814
"U1501C"	40	6	30	264.8	1.2139	0.87454	1.6066	1.8376
"U1501C"	41	1	81	264.81	1.324	0.93795	1.5976	1.8505
"U1501C"	41	1	90	264.9	1.2953	0.90225	1.7808	1.8395
"U1501C"	40	6	41	264.91	1.6396	1.6375	7.1975	1.8404
"U1501C"	40	6	50	265	1.4615	1.6439	7.6082	1.7881
"U1501C"	41	1	101	265.01	1.6311	0.95328	3.4062	1.8306
"U1501C"	41	1	110	265.1	1.6567	0.88884	3.3415	1.8456
"U1501C"	40	6	61	265.11	1.7548	1.5053	1.4532	1.518
"U1501C"	41	1	121	265.21	1.5961	1.4889	6.7988	1.8598
"U1501C"	41	1	130	265.3	1.564	1.412	7.5308	1.8424
"U1501C"	41	1	141	265.41	1.6374	1.4328	7.8628	1.8247
"U1501C"	41	1	150	265.5	1.4111	1.9637	7.6791	1.846
"U1501C"	41	2	1	265.51	1.4982	0.81073	5.071	1.8529
"U1501C"	41	2	10	265.6	1.5884	0.96422	5.3234	1.8655
"U1501C"	41	2	21	265.71	1.123	1.0021	1.2372	1.8678
"U1501C"	41	2	30	265.8	1.216	0.91759	1.6033	1.8414
"U1501C"	41	2	41	265.91	1.6114	1.7802	7.2325	1.841
"U1501C"	41	2	50	266	1.5886	1.6344	7.8642	1.8625
"U1501C"	41	2	61	266.11	1.4918	0.8861	1.7958	1.8671
"U1501C"	41	2	70	266.2	1.449	0.80756	1.2449	1.8678
"U1501C"	41	2	81	266.31	1.2883	0.79926	1.5928	1.8561
"U1501C"	41	2	90	266.4	1.1972	0.74396	0.91349	1.8658
"U1501C"	41	2	101	266.51	1.6034	1.2928	3.4552	1.8794
"U1501C"	41	2	110	266.6	1.6449	0.96967	3.7391	1.8739
"U1501C"	41	2	121	266.71	1.7141	1.7022	6.8505	1.8658
"U1501C"	41	2	130	266.8	1.7381	1.5495	8.6362	1.8449
"U1501C"	41	2	141	266.91	1.7183	1.5247	7.9516	1.8566
"U1501C"	41	2	150	267	1.8298	1.7354	7.8138	1.8702
"U1501C"	41	3	1	267.01	1.6597	1.2179	5.2094	1.8526
"U1501C"	41	3	10	267.1	1.7597	1.1227	5.5759	1.8517
"U1501C"	41	3	21	267.21	1.2892	1.0702	1.2907	1.8455
"U1501C"	41	3	30	267.3	1.2595	1.0211	2.0489	1.857
"U1501C"	41	3	41	267.41	1.5299	1.6288	6.5934	1.8626
"U1501C"	41	3	50	267.5	1.6075	1.7227	7.166	1.8612
"U1501C"	41	3	61	267.61	1.5489	0.92376	1.6678	1.8598
"U1501C"	41	3	70	267.7	1.6405	0.92403	1.2489	1.8618
"U1501C"	41	3	81	267.81	1.383	0.93854	1.5809	1.8701
"U1501C"	41	3	90	267.9	1.3313	0.82836	1.5283	1.8631
"U1501C"	41	3	101	268.01	1.8119	1.4225	3.1997	1.8478
"U1501C"	41	3	110	268.1	1.7271	1.0738	3.3562	1.8568
"U1501C"	41	3	121	268.21	1.7042	1.5238	7.3354	1.8734
"U1501C"	41	3	130	268.3	1.5821	1.3294	6.6271	1.8763
"U1501C"	41	3	141	268.41	1.6494	1.6613	6.4508	1.8504
"U1501C"	41	3	150	268.5	1.8173	1.2855	7.9331	1.7869
"U1501C"	41	4	1	268.51	1.4814	0.99205	4.1706	1.8563
"U1501C"	41	4	10	268.6	1.5558	1.1747	6.03	1.8691
"U1501C"	41	4	21	268.71	1.1549	0.93448	1.6533	1.8704
"U1501C"	41	4	30	268.8	1.0629	0.97612	1.9114	1.8791
"U1501C"	41	4	41	268.91	1.558	1.5562	7.3219	1.8845
"U1501C"	41	4	50	269	1.5292	1.625	7.3405	1.8733
"U1501C"	41	4	61	269.11	1.5189	0.74543	1.1838	1.8781
"U1501C"	41	4	70	269.2	1.4795	1.0512	1.1375	1.8787
"U1501C"	41	4	81	269.31	1.2757	0.9162	1.372	1.8945
"U1501C"	41	4	90	269.4	1.2053	0.82519	1.0886	1.8938
"U1501C"	41	4	101	269.51	1.5144	0.75482	3.5705	1.873
"U1501C"	41	4	110	269.6	1.5875	0.8535	2.0888	1.8702
"U1501C"	41	4	121	269.71	1.6439	1.408	6.4075	1.8818
"U1501C"	41	4	130	269.8	1.5683	1.0359	6.7898	1.8874
"U1501C"	41	5	1	270.01	1.457	1.1644	3.8618	1.8729
