AGE(ka),GR(gAPI)
7153.275791,16.36632192
7157.095242,16.74461215
7160.914693,17.72286559
7164.734145,20.09808037
7168.553596,22.53356331
7172.373047,24.22624646
7176.192498,22.4358237
7180.011949,19.4379605
7183.8314,19.11433449
7187.650851,18.1970885
7191.470302,18.60259087
7195.289754,20.31430457
7199.109205,21.21128882
7202.928656,20.9102189
7206.748107,20.8666722
7210.567558,20.10796525
7214.387009,19.95931402
7218.20646,19.87248079
7222.025911,19.31351173
7225.845363,20.14928496
7229.664814,19.75542323
7233.484265,21.25803955
7237.303716,21.28764932
7241.123167,20.03520181
7244.942618,20.63967803
7248.762069,20.49117651
7252.58152,19.57646583
7256.400972,20.62850131
7260.220423,21.18616483
7264.039874,21.32615299
7267.859325,20.8921337
7271.678776,19.7677231
7275.498227,19.79573819
7279.317678,19.94631808
7283.13713,18.791811
7286.956581,17.86748079
7290.776032,19.83356835
7294.595483,19.93819827
7298.414934,19.42203724
7302.234385,21.46802244
7306.053836,23.70343843
7309.873287,24.50582575
7313.692739,22.64739793
7317.51219,20.69473512
7321.331641,19.53076677
7325.151092,19.87538646
7328.970543,21.77149066
7332.789994,21.77259945
7336.609445,22.14197252
7340.428896,21.94867501
7344.248348,19.83140134
7348.067799,19.06631656
7351.88725,20.38522037
7355.706701,21.4183848
7359.526152,22.74375667
7363.345603,21.7965085
7367.165054,20.38799567
7370.984506,23.46023609
7374.803957,26.23164123
7378.623408,24.4704026
7382.442859,23.9244384
7386.26231,23.21832029
7390.081761,21.59178835
7393.901212,21.0436168
7397.720663,21.54441501
7401.540115,22.82461386
7405.359566,21.22990252
7409.179017,19.11516832
7412.998468,20.50969488
7416.817919,20.58495499
7420.63737,19.76520168
7424.456821,20.75978992
7428.276272,20.26072906
7432.095724,20.42351249
7435.915175,20.01245937
7439.734626,20.89815415
7443.554077,20.50948945
7447.373528,20.54146709
7451.192979,22.05476864
7455.01243,23.22066669
7458.831881,22.84568244
7462.651333,21.61354934
7466.470784,21.42136848
7470.290235,22.16244197
7474.109686,21.26046706
7477.929137,18.43630084
7481.748588,17.22499386
7485.568039,15.97640572
7489.387491,15.91666921
7493.206942,17.76229535
7497.026393,19.26453517
7500.845844,20.12153562
7504.665295,18.80248323
7508.484746,19.61822866
7512.304197,20.73976885
7516.123648,20.97935205
7519.9431,22.33035756
7523.762551,22.12927627
7527.582002,20.79384016
7531.401453,20.46284213
7535.220904,19.02048089
7539.040355,19.24288173
7542.859806,20.19936724
7546.679257,19.14383129
7550.498709,18.84791866
7554.31816,18.85625228
7558.137611,20.82041738
7561.957062,22.00833567
7565.776513,20.70609709
7569.595964,19.32086207
7573.415415,20.51193717
7577.234866,20.23476509
7581.054318,19.7631621
7584.873769,20.88686874
7588.69322,20.12531231
7592.512671,20.70085604
7596.332122,20.8374322
7600.151573,19.37530706
7603.971024,19.44200654
7607.790476,21.50703228
7611.609927,21.86355496
7615.429378,20.0091432
7619.248829,19.27214898
7623.06828,20.65953318
7626.887731,21.69210919
7630.707182,20.97254819
7634.526633,20.13867677
7638.346085,21.46959845
7642.165536,22.68323228
7645.984987,21.95427123
7649.804438,23.1259484
7653.623889,22.28095685
7657.44334,21.32615793
7661.262791,20.30577997
7665.082242,19.26544512
7668.901694,17.41069236
7672.721145,15.65902709
7676.540596,17.07353693
7680.360047,19.67907688
7684.179498,22.69357879
7687.998949,21.84343528
7691.8184,20.12169564
7695.637852,19.58303669
7699.457303,20.08366024
7703.276754,18.85471514
7707.096205,18.01479596
7710.915656,19.55977961
7714.735107,20.43087661
7718.554558,18.63287777
7722.374009,19.03250417
7726.193461,17.42145136
7730.012912,16.19053008
7733.832363,16.13634063
7737.651814,17.92989024
7741.471265,20.01513276
7745.290716,20.68980323
7749.110167,20.67064312
7752.929618,20.13362031
7756.74907,19.22886024
7760.568521,18.24784113
7764.387972,17.18012906
7768.207423,17.89783614
7772.026874,17.8591784
7775.846325,16.86374717
7779.665776,15.24740228
7783.485227,14.5634785
7787.304679,15.9693037
7791.12413,17.63594543
7794.943581,16.88049362
7798.763032,16.78754304
7802.582483,18.38719039
7806.401934,18.82396751
7810.221385,19.52829827
7814.040837,20.44502913
7817.860288,21.42960638
7821.679739,20.81224811
7825.49919,20.0089289
7829.318641,21.06171585
7833.138092,20.46680178
7836.957543,18.84678787
7840.776994,17.93133937
7844.596446,19.88986667
7848.415897,20.95712992
7852.235348,19.47636522
7856.054799,20.07023018
7859.87425,20.99755559
7863.693701,20.92203336
7867.513152,19.84404982
7871.332603,19.54084535
7875.152055,18.57825199
7878.971506,18.73908577
7882.790957,18.73630331
7886.610408,16.80225449
7890.429859,16.88236155
7894.24931,18.56863976
7898.068761,19.30252239
7901.888212,18.2965727
7905.707664,18.96504882
7909.527115,19.10491903
7913.346566,17.61563672
7917.166017,16.5806685
7920.985468,17.55176617
7924.804919,19.2745436
7928.62437,19.50495354
7932.443822,20.44954302
7936.263273,21.76016769
7940.082724,22.54391134
7943.902175,22.49913567
7947.721626,20.95804864
7951.541077,20.10935228
7955.360528,19.87405556
7959.179979,19.11126533
7962.999431,19.56202669
7966.818882,17.3513574
7970.638333,15.91535457
7974.457784,15.50716142
7978.277235,14.34847693
7982.096686,12.98252102
7985.916137,12.92429394
7989.735588,16.03597953
7993.55504,15.92762803
7997.374491,16.40042882
8001.193942,18.04506268
8005.013393,19.53652913
8008.832844,19.46148835
8012.652295,18.3989163
8016.471746,17.72947147
8020.291197,18.06819142
8024.110649,17.552899
8027.9301,19.53612819
8031.749551,21.25523213
8035.569002,20.28643123
8039.388453,19.85166354
8043.207904,19.51115118
8047.027355,18.1699116
8050.846807,16.1201916
8054.666258,15.25774764
8058.485709,16.68084538
8062.30516,18.41982522
8066.124611,17.67744339
8069.944062,18.24994496
8073.763513,19.60363997
8077.582964,19.87600551
8081.402416,17.55299454
8085.221867,15.91199165
8089.041318,15.68292417
8092.860769,16.31772869
8096.68022,17.49648352
8100.499671,16.32481307
8104.319122,16.69194231
8108.138573,15.73469759
8111.958025,15.4888574
8115.777476,16.94286822
8119.596927,17.50925045
8123.416378,15.13444307
8127.235829,14.54971289
8131.05528,14.67375304
8134.874731,16.60341031
8138.694183,17.73106165
8142.513634,16.96995955
8146.333085,15.23635236
8150.152536,15.35153882
8153.971987,15.43359037
8157.791438,15.83982921
8161.610889,15.8038358
8165.43034,14.47538517
8169.249792,15.51109772
8173.069243,15.78147717
8176.888694,16.13250522
8180.708145,16.77468055
8184.527596,15.82952465
8188.347047,15.12050215
8192.166498,16.64651969
8195.985949,18.07398213
8199.805401,19.36872714
8203.624852,19.46663622
8207.444303,17.01798286
8211.263754,16.89162034
8215.083205,16.01187598
8218.902656,16.26381304
8222.722107,16.14409722
8226.541558,16.8457663
8230.36101,18.16302115
8234.180461,14.07526344
8237.999912,13.09652087
8241.819363,12.64603693
8245.638814,12.61242018
8249.458265,12.8741552
8253.277716,12.70077142
8257.097168,13.77080677
8260.916619,15.61060173
8264.73607,17.98257039
8268.555521,19.39746522
8272.374972,19.3956815
8276.194423,16.54401121
8280.013874,16.11689992
8283.833325,15.83394913
8287.652777,15.80921147
8291.472228,16.3482721
8295.291679,14.55257811
8299.11113,14.90202197
8302.930581,15.22361987
8306.750032,14.86475118
8310.569483,15.35150963
8314.388934,17.11640297
8318.208386,17.59726386
8322.027837,18.65419496
8325.847288,20.30086026
8329.666739,20.12614
8333.48619,18.00494367
8337.305641,15.92976483
8341.125092,15.39325465
8344.944543,17.04988157
8348.763995,18.14484105
8352.583446,19.0716863
8356.402897,19.81536097
8360.222348,18.84743604
8364.041799,17.20669638
8367.86125,16.62779199
8371.680701,15.6455406
8375.500153,15.27852984
8379.319604,14.5795263
8383.139055,15.27643412
8386.958506,17.5738389
8390.777957,18.09837381
8394.597408,18.27621698
8398.416859,17.9394385
8402.23631,16.80619378
8406.055762,16.79080194
8409.875213,17.02541087
8413.694664,16.23754766
8417.514115,17.60875042
8421.333566,17.62039701
8425.153017,15.76915932
8428.972468,13.95456205
8432.791919,15.12978134
8436.611371,16.71245682
8440.430822,16.57856373
8444.250273,17.84492488
8448.069724,18.49760362
8451.889175,18.36282291
8455.708626,19.8787989
8459.528077,20.11553087
8463.347528,17.62378546
8467.16698,14.37075339
8470.986431,11.95234614
8474.805882,11.47395108
8478.625333,11.1589211
8482.444784,13.57182409
8486.264235,15.48853446
8490.083686,16.1451537
8493.903138,17.20152934
8497.722589,18.85116475
8501.54204,18.90385378
8505.361491,18.00095929
8509.180942,18.59954984
8513.000393,19.43795394
8516.819844,18.47688184
8520.639295,18.39803236
8524.458747,16.36178543
8528.278198,14.47632824
8532.097649,14.45725769
8535.9171,16.29064535
8539.736551,18.06057934
8543.556002,20.75970843
8547.375453,20.91510858
8551.194904,19.05145215
8555.014356,17.04729465
8558.833807,17.3395389
8562.653258,17.5794289
8566.472709,17.73601079
8570.29216,18.92551252
8574.111611,18.47990551
8577.931062,17.47426829
8581.750514,17.39195748
8585.569965,19.67974995
8589.389416,20.87586228
8593.208867,22.62270323
8597.028318,23.4189369
8600.847769,25.09450257
8604.66722,26.39701874
8608.486671,25.20453843
8612.306123,25.57442916
8616.125574,24.01625346
8619.945025,20.36262357
8623.764476,17.88287522
8627.583927,17.56003748
8631.403378,19.19705853
8635.222829,20.44282147
8639.04228,21.18416362
8642.861732,20.08353184
8646.681183,16.70870895
8650.500634,14.43508339
8654.320085,14.23927113
8658.139536,15.66020268
8661.958987,16.64215378
8665.778438,19.15682858
8669.597889,21.64167656
8673.417341,21.53490724
8677.236792,17.81431648
8681.056243,17.19937738
8684.875694,18.57767827
8688.695145,18.74639068
8692.514596,18.42587373
8696.334047,18.59438094
8700.153499,20.36326585
8703.97295,21.64487709
8707.792401,20.55068921
8711.611852,21.18805331
8715.431303,20.20608438
8719.250754,20.8220085
8723.070205,22.20355892
8726.889656,20.67866423
8730.709108,19.51206433
8734.528559,20.73252924
8738.34801,21.51958121
8742.167461,21.86418465
8745.986912,21.22112323
8749.806363,19.54128491
8753.625814,18.35089331
8757.445265,16.80735919
8761.264717,17.08357522
8765.084168,17.94465724
8768.903619,18.35871105
8772.72307,17.71357643
8776.542521,16.72380362
8780.361972,15.63078394
8784.181423,16.77625887
8788.000874,17.71025898
8791.820326,21.42346412
8795.639777,20.77024223
8799.459228,18.75308205
8803.278679,19.47723165
8807.09813,21.55667344
8810.917581,19.76680913
8814.737032,17.18442667
8818.556484,18.15210407
8822.375935,17.46232787
8826.195386,17.3448221
8830.014837,19.39894549
8833.834288,21.44513094
8837.653739,21.06989262
8841.47319,18.94392806
8845.292641,18.88304535
8849.112093,18.97351575
8852.931544,19.86825538
8856.750995,18.97087465
8860.570446,16.10892588
8864.389897,15.07331869
8868.209348,16.38249843
8872.028799,17.19977669
8875.84825,18.53731486
8879.667702,19.44700378
8883.487153,21.37979887
8887.306604,22.6486984
8891.126055,22.44564087
8894.945506,20.65570076
8898.764957,19.39865207
8902.584408,18.09960283
8906.403859,18.8482836
8910.223311,18.25337454
8914.042762,16.33203858
8917.862213,15.51017118
8921.681664,15.07429499
8925.501115,16.76572291
8929.320566,18.02276554
8933.140017,17.3824969
8936.959469,16.0967285
8940.77892,16.58054294
8944.598371,16.18689559
8948.417822,16.47650063
8952.237273,16.26797478
8956.056724,16.3002194
8959.876175,17.61560732
8963.695626,17.51311958
8967.515078,17.89827016
8971.334529,20.35504969
8975.15398,22.25352488
8978.973431,21.88438822
8982.792882,19.73254118
8986.612333,20.36966454
8990.431784,21.8310842
8994.251235,20.31453512
8998.070687,19.93337215
9001.890138,21.37304958
9005.709589,20.29009756
9009.52904,18.8125142
9013.348491,19.01815278
9017.167942,19.47480858
9020.987393,18.76725276
9024.806845,16.11285365
9028.626296,15.13350921
9032.445747,16.65969063
9036.265198,18.10955005
9040.084649,17.50797717
9043.9041,18.02876693
9047.723551,18.3958085
9051.543002,17.61994433
9055.362454,17.98210845
9059.181905,21.16574362
9063.001356,23.22483551
9066.820807,22.54059769
9070.640258,20.81709795
9074.459709,21.17165976
9078.27916,22.14407297
9082.098611,21.34559517
9085.918063,22.49571535
9089.737514,20.24867514
9093.556965,20.12675756
9097.376416,19.58992803
9101.195867,18.47175583
9105.015318,19.13028927
9108.834769,20.76258055
9112.65422,20.03605648
9116.473672,18.79847459
9120.293123,18.7646315
9124.112574,20.61316829
9127.932025,23.4063601
9131.751476,22.09019803
9135.570927,21.1595152
9139.390378,20.82418228
9143.20983,19.85222583
9147.029281,19.04052714
9150.848732,20.85988142
9154.668183,20.87818913
9158.487634,19.61950157
9162.307085,21.4717332
9166.126536,19.82701173
9169.945987,18.57154601
9173.765439,18.73712465
9177.58489,17.77058685
9181.404341,16.76439766
9185.223792,16.4024658
9189.043243,16.86103748
9192.862694,17.17961291
9196.682145,17.85336155
9200.501596,16.85629307
9204.321048,16.99742693
9208.140499,18.2721194
9211.95995,18.64999598
9215.779401,19.45030045
9219.598852,19.23383483
9223.418303,18.16465457
9227.237754,18.36496018
9231.057205,18.41346664
9234.876657,19.36854504
9238.696108,18.94771186
9242.515559,19.75344606
9246.33501,21.27820307
9250.154461,20.72290512
9253.973912,19.53843073
9257.793363,17.95582386
9261.612815,17.81887556
9265.432266,19.57217942
9269.251717,20.84222394
9273.071168,21.71136047
9276.890619,20.41772399
9280.71007,19.10724157
9284.529521,20.78879302
9288.348972,20.69356493
9292.168424,20.03382346
9295.987875,19.17087567
9299.807326,17.94692333
9303.626777,19.52351205
9307.446228,20.65468278
9311.265679,20.74549113
9315.08513,19.51784409
9318.904581,18.60261102
9322.724033,16.77640685
9326.543484,17.05053724
9330.362935,17.96735677
9334.182386,16.86123381
9338.001837,17.18006882
9341.821288,18.14343354
9345.640739,17.57484913
9349.46019,18.7334948
9353.279642,20.29609055
9357.099093,19.38994496
9360.918544,19.6938574
9364.737995,21.25474953
9368.557446,21.32162722
9372.376897,21.59610677
9376.196348,22.62068877
9380.0158,20.97070976
9383.835251,20.04766756
9387.654702,19.06490633
9391.474153,17.68923
9395.293604,18.68515992
9399.113055,19.9920679
9402.932506,19.50813194
9406.751957,20.09884819
9410.571409,19.36282958
9414.39086,18.86170097
9418.210311,19.98742969
9422.029762,19.45619937
9425.849213,20.10920693
9429.668664,20.96261339
9433.488115,22.66247654
9437.307566,24.45340409
9441.127018,23.73127094
9444.946469,24.1701399
9448.76592,22.85041885
9452.585371,21.79252646
9456.404822,22.51986005
9460.224273,22.07431234
9464.043724,22.66154008
9467.863176,22.63671701
9471.682627,22.98247711
9475.502078,23.13634969
9479.321529,20.68700803
9483.14098,19.54997759
9486.960431,18.86848646
9490.779882,19.48934399
9494.599333,19.66033701
9498.418785,18.81179047
9502.238236,18.9421205
9506.057687,19.59650346
9509.877138,21.1772948
9513.696589,22.05364714
9517.51604,22.06967008
9521.335491,21.73204614
9525.154942,21.32972226
9528.974394,23.00796845
9532.793845,24.73337598
9536.613296,25.32498984
9540.432747,23.42714197
9544.252198,21.32157567
9548.071649,22.2819657
9551.8911,23.99959593
9555.710551,23.9080022
9559.530003,21.95049942
9563.349454,22.10596976
9567.168905,24.41599543
9570.988356,26.04140115
9574.807807,26.47987178
9578.627258,26.23274591
9582.446709,25.82923777
9586.266161,26.44162255
9590.085612,26.94525268
9593.905063,25.06021446
9597.724514,23.59703349
9601.543965,22.46615614
9605.363416,21.94696774
9609.182867,23.57845745
9613.002318,26.37617031
9616.82177,26.97550433
9620.641221,25.77650236
9624.460672,26.82337071
9628.280123,27.5717606
9632.099574,28.06447483
9635.919025,28.83911441
9639.738476,26.78288402
9643.557927,24.43795402
9647.377379,23.31647496
9651.19683,23.47532026
9655.016281,22.85371974
9658.835732,22.1252915
9662.655183,21.31793315
9666.474634,25.98282449
9670.294085,28.85397882
9674.113536,29.20138654
9677.932988,28.90557824
9681.752439,29.6692048
9685.57189,30.26130638
9689.391341,31.47029441
9693.210792,31.97312937
9697.030243,31.62711449
9700.849694,30.4659085
9704.669146,31.29483291
9708.488597,31.77928646
9712.308048,33.09831081
9716.127499,34.50395921
9719.94695,34.05764743
9723.766401,31.61488089
9727.585852,31.11977118
9731.405303,33.75511079
9735.224755,36.27073031
9739.044206,36.56408882
9742.863657,37.13790325
9746.683108,38.56245654
9750.502559,37.71762063
9754.32201,35.21677294
9758.141461,35.39372071
9761.960912,34.64751543
9765.780364,34.96278457
9769.599815,36.1338378
9773.419266,32.41300402
9777.238717,27.37025575
9781.058168,25.45204541
9784.877619,28.77953
9788.69707,35.93656924
9792.516521,38.35734058
9796.335973,38.75015528
9800.155424,38.09737764
9803.974875,37.74965013
9807.794326,38.43904874
9811.613777,36.39645533
9815.433228,31.58768866
9819.252679,28.99853913
9823.072131,30.28468924
9826.891582,32.45431743
9830.711033,33.64352307
9834.530484,32.42572824
9838.349935,30.71986152
9842.169386,29.79983756
9845.988837,29.79902759
9849.808288,28.19926677
9853.62774,27.84976606
9857.447191,29.4404826
9861.266642,29.95429239
9865.086093,31.32409937
9868.905544,31.34595396
9872.724995,31.90357675
9876.544446,30.47510504
9880.363897,30.49422819
9884.183349,31.49033042
9888.0028,31.7456652
9891.822251,33.21641344
9895.641702,28.96272328
9899.461153,25.88312268
9903.280604,24.69848751
9907.100055,26.12908596
9910.919507,27.42570283
9914.738958,26.7526643
9918.558409,25.12481916
9922.37786,25.81006898
9926.197311,24.30991874
9930.016762,24.40987575
9933.836213,23.77767339
9937.655664,23.10077228
9941.475116,23.56280467
9945.294567,23.85813677
9949.114018,21.94417835
9952.933469,22.1041379
9956.75292,20.65223803
9960.572371,21.94619289
9964.391822,23.5327431
9968.211273,22.49987465
9972.030725,19.76530562
9975.850176,18.46578974
9979.669627,18.53746197
9983.489078,18.26717625
9987.308529,17.52792748
9991.12798,17.46941252
9994.947431,18.52029617
9998.766882,20.39792454
10002.58633,20.02223598
10006.40578,18.7933478
10010.22524,19.25064869
10014.04469,20.80456622
10017.86414,20.85077848
10021.68359,21.68983346
10025.50304,21.69091173
10029.32249,21.21631606
10033.14194,21.21581871
10036.96139,20.07224465
10040.78084,18.97481856
10044.6003,18.07065404
10048.41975,18.71037976
10052.2392,19.40212483
10056.05865,18.81778948
10059.8781,19.13782071
10063.69755,20.11564144
10067.517,20.21844911
10071.33645,20.77704906
10075.15591,20.95936034
10078.97536,22.39229404
10082.79481,23.11551709
10086.61426,23.43300832
10090.43371,25.11051667
10094.25316,27.50401
10098.07261,31.10008205
10101.89206,36.6770895
10105.71151,37.96130276
10109.53097,38.98892199
10113.35042,39.06222142
10117.16987,38.58487638
10120.98932,38.53275682
10124.80877,40.27870538
10128.62822,39.57118126
10132.44767,36.06630063
10136.26712,31.26632373
10140.08657,26.62973457
10143.90603,26.06166047
10147.72548,24.77310467
10151.54493,21.35647409
10155.36438,21.83147018
10159.18383,20.83358955
10163.00328,22.37452024
10166.82273,23.66667367
10170.64218,24.29630759
10174.46163,25.65287441
10178.28109,29.52010318
10182.10054,33.9943901
10185.91999,34.20068315
10189.73944,28.28928772
10193.55889,24.94429874
10197.37834,22.24836016
10201.19779,22.03556772
10205.01724,21.53137885
10208.83669,20.30000535
10212.65615,21.97190052
10216.4756,26.31027667
10220.29505,29.03592638
10224.1145,29.40726234
10227.93395,24.4085131
10231.7534,22.73920244
10235.57285,20.65831278
10239.3923,21.96331079
10243.21175,19.81852339
10247.03121,19.31395341
10250.85066,18.51768958
10254.67011,20.16691543
10258.48956,22.7714927
10262.30901,25.13586535
10266.12846,26.70605197
10269.94791,28.5648
10273.76736,31.11658021
10277.58681,29.67978094
10281.40627,29.10130693
10285.22572,29.57194197
10289.04517,27.63700575
10292.86462,29.08081535
10296.68407,31.85641509
10300.50352,33.20355685
10304.32297,31.9959957
10308.14242,28.01385835
10311.96188,27.14912787
10315.78133,26.18549449
10319.60078,27.46371084
10323.42023,28.4889552
10327.23968,28.28779042
10331.05913,27.60931596
10334.87858,27.60475071
10338.69803,27.16431312
10342.51748,24.99780843
10346.33694,21.91393598
10350.15639,22.79048378
10353.97584,22.62824664
10357.79529,22.55038228
10361.61474,23.49209346
10365.43419,22.14116861
10369.25364,20.57803213
10373.07309,20.19889871
10376.89254,21.87755793
10380.712,23.80706512
10384.53145,24.01861879
10388.3509,24.6267152
10392.17035,24.05794134
10395.9898,24.65452541
10399.80925,23.31721491
10403.6287,21.8812485
10407.44815,22.54225339
10411.2676,25.3151905
10415.08706,26.37490063
10418.90651,24.86225963
10422.72596,25.23229257
10426.54541,27.00716764
10430.36486,28.82539415
10434.18431,29.04178667
10438.00376,29.27672787
10441.82321,28.36549559
10445.64266,29.79038144
10449.46212,30.40028591
10453.28157,31.05729617
10457.10102,26.92533265
10460.92047,21.83922575
10464.73992,20.10439249
10468.55937,20.56891685
10472.37882,23.19170055
10476.19827,25.52843454
10480.01772,27.37803423
10483.83718,26.11611504
10487.65663,25.61211892
10491.47608,26.15280291
10495.29553,25.87674976
10499.11498,24.01364596
10502.93443,20.90860417
10506.75388,22.54684402
10510.57333,23.5151315
10514.39278,23.64233622
10518.21224,25.49971992
10522.03169,27.89994126
10525.85114,29.73454761
10529.67059,31.26548055
10533.49004,31.0749627
10537.30949,26.22070543
10541.12894,23.26603677
10544.94839,23.42430919
10548.76785,25.38620021
10552.5873,25.93981543
10556.40675,28.55460491
10560.2262,30.19300349
10564.04565,29.01123961
10567.8651,25.52913675
10571.68455,22.2968811
10575.504,19.53583937
10579.32345,17.6603137
10583.14291,16.59367029
10586.96236,17.2129111
10590.78181,19.15382081
10594.60126,18.94480609
10598.42071,14.86304457
10602.24016,13.51512121
10606.05961,13.12735848
10609.87906,16.09329157
10613.69851,19.24334669
10617.51797,21.49358018
10621.33742,22.25088362
10625.15687,22.91678819
10628.97632,24.41449533
10632.79577,22.13348142
10636.61522,20.67510294
10640.43467,19.59629924
10644.25412,19.52759008
10648.07357,20.34237948
10651.89303,22.93054341
10655.71248,24.57154929
10659.53193,24.56179076
10663.35138,23.20056869
10667.17083,23.34097268
10670.99028,23.0879878
10674.80973,20.96711798
10678.62918,20.58815236
10682.44863,21.78888034
10686.26809,21.86028722
10690.08754,23.41087693
10693.90699,23.95671871
10697.72644,22.68430588
10701.54589,19.35802567
10705.36534,18.19890241
10709.18479,19.1086984
10713.00424,20.00890386
10716.82369,19.94455189
10720.64315,20.82176394
10724.4626,22.29455953
10728.28205,22.29318178
10732.1015,20.30926906
10735.92095,18.96949787
10739.7404,16.94486312
10743.55985,17.1484884
10747.3793,17.79547134
10751.19875,20.3256031
10755.01821,20.91251667
10758.83766,20.15767693
10762.65711,20.33068113
10766.47656,18.3776464
10770.29601,16.22723354
10774.11546,17.57693609
10777.93491,20.14701913
10781.75436,21.81894197
10785.57382,22.57421315
10789.39327,24.64418958
10793.21272,25.91755835
10797.03217,27.66594617
10800.85162,27.92388026
10804.67107,25.03363354
10808.49052,24.23769336
10812.30997,28.2753301
10816.12942,31.1523322
10819.94888,31.77236711
10823.76833,30.33793541
10827.58778,29.18373803
10831.40723,26.31633462
10835.22668,26.39009262
10839.04613,25.7895674
10842.86558,23.78120139
10846.68503,22.72954449
10850.50448,22.62473394
10854.32394,24.32053541
10858.14339,28.16110255
10861.96284,31.45363953
10865.78229,33.53104861
10869.60174,31.91820084
10873.42119,26.25162591
10877.24064,26.00759375
10881.06009,26.34266157
10884.87954,23.9386974
10888.699,21.82148265
10892.51845,21.35598816
10896.3379,21.45251669
10900.15735,18.34605885
10903.9768,16.25231218
10907.79625,16.55637898
10911.6157,16.11149764
10915.43515,17.1787706
10919.2546,19.22145134
10923.07406,19.21268433
10926.89351,19.05620024
10930.71296,20.51223417
10934.53241,21.45705541
10938.35186,21.49389677
10942.17131,22.27266882
10945.99076,24.51817622
10949.81021,27.77703318
10953.62966,30.84067425
10957.44912,30.88328249
10961.26857,34.0979794
10965.08802,35.52889055
10968.90747,35.01500037
10972.72692,30.8498826
10976.54637,25.51821118
10980.36582,24.52034504
10984.18527,26.44029735
10988.00472,27.50902504
10991.82418,27.6307789
10995.64363,25.47734226
10999.46308,24.99536197
11003.28253,22.83333961
11007.10198,22.05458693
11010.92143,19.42253504
11014.74088,21.62016701
11018.56033,22.9685368
11022.37979,22.55498236
11026.19924,24.9305832
11030.01869,30.16779661
11033.83814,32.55514449
11037.65759,31.79684055
11041.47704,31.17533654
11045.29649,30.84715795
11049.11594,30.83795512
11052.93539,32.53820315
11056.75485,32.72046126
11060.5743,29.41692168
11064.39375,26.21354184
11068.2132,25.49138488
11072.03265,26.86886908
11075.8521,27.64452877
11079.67155,27.75865433
11083.491,25.55781604
11087.31045,25.35719858
11091.12991,25.85443323
11094.94936,23.89946438
11098.76881,22.50884031
11102.58826,22.90373291
11106.40771,24.13089906
11110.22716,23.85363304
11114.04661,21.44705551
11117.86606,18.99028058
11121.68551,18.80456625
11125.50497,20.48609748
11129.32442,22.98659969
11133.14387,23.12306344
11136.96332,22.78043551
11140.78277,23.74921425
11144.60222,23.62314207
11148.42167,22.69795646
11152.24112,23.51719942
11156.06057,23.14298
11159.88003,23.71772835
11163.69948,23.62218845
11167.51893,21.10873278
11171.33838,19.72982654
11175.15783,20.00895921
11178.97728,20.41678845
11182.79673,22.58098583
11186.61618,23.43693365
11190.43563,25.96377979
11194.25509,27.83415992
11198.07454,24.61817895
11201.89399,21.21698341
11205.71344,20.85799732
11209.53289,21.53089995
11213.35234,21.5837905
11217.17179,19.7457537
11220.99124,19.9585858
11224.81069,19.01786501
11228.63015,19.66319087
11232.4496,20.02569218
11236.26905,18.3729548
11240.0885,18.59254
11243.90795,19.78803564
11247.7274,20.07651564
11251.54685,21.28433693
11255.3663,21.03343147
11259.18576,22.4381752
11263.00521,24.91424055
11266.82466,25.02872189
11270.64411,22.70847701
11274.46356,20.82179701
11278.28301,23.02154008
11282.10246,23.57247084
11285.92191,24.75646638
11289.74136,28.73609507
11293.56082,32.04475407
11297.38027,35.02925039
11301.19972,34.21490656
11305.01917,29.17754433
11308.83862,25.86263772
11312.65807,20.61862396
11316.47752,18.08785617
11320.29697,16.36909008
11324.11642,16.38654352
11327.93588,16.26687092
11331.75533,18.51237906
11335.57478,18.82606252
11339.39423,16.25356244
11343.21368,16.13057268
11347.03313,14.74146244
11350.85258,13.60234283
11354.67203,14.10944591
11358.49148,15.7580543
11362.31094,16.63208297
11366.13039,17.28448693
11369.94984,18.78266803
11373.76929,20.64651501
11377.58874,20.37821189
11381.40819,21.86755793
11385.22764,25.71522438
11389.04709,27.21838449
11392.86654,30.96815614
11396.686,35.1797273
11400.50545,38.93361929
11404.3249,42.44007703
11408.14435,44.9745784
11411.9638,45.85461638
11415.78325,37.73219486
11419.6027,35.85303564
11423.42215,32.74923402
11427.2416,29.03169273
11431.06106,27.20353276
11434.88051,24.6273348
11438.69996,21.82030102
11442.51941,20.04348583
11446.33886,20.00518425
11450.15831,20.86446037
11453.97776,21.15971066
11457.79721,22.09245874
11461.61667,21.84146155
11465.43612,20.5405926
11469.25557,21.40720283
11473.07502,21.65045675
11476.89447,20.24522577
11480.71392,20.29177213
11484.53337,20.9252184
11488.35282,19.62639142
11492.17227,18.84037094
11495.99173,18.5364348
11499.81118,18.98826475
11503.63063,19.6649637
11507.45008,19.24410328
11511.26953,21.79874919
11515.08898,24.11848016
11518.90843,24.40754407
11522.72788,25.30988192
11526.54733,24.78967063
11530.36679,25.36745953
11534.18624,26.28145
11538.00569,22.73897583
11541.82514,20.33583176
11545.64459,19.78872971
11549.46404,21.69625921
11553.28349,20.82577782
11557.10294,19.68267871
11560.92239,21.42867638
11564.74185,22.33144672
11568.5613,24.02400493
11572.38075,25.62627276
11576.2002,24.29282236
11580.01965,24.40858341
11583.8391,22.24424433
11587.65855,20.81673289
11591.478,20.01275073
11595.29745,18.37246811
11599.11691,17.54128346
11602.93636,18.6169642
